endpoint	endpoint_label	candidate_peak_days	estimate_per_mm_at_kernel_peak	classical_standard_error	classical_t	partial_r2	n_analysis_units	n_sites	nuisance_rank
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	21.0	-16.133044151197097	19.700121383882426	-0.8189312053882207	0.0016134127388366128	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	21.5	-17.251569184565774	19.47345941699676	-0.8859016169211473	0.0018875669191147635	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	22.0	-18.278424962067927	19.254551781794675	-0.9493041006205253	0.0021668086615952943	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	22.5	-19.220885274380993	19.043654806152702	-1.0093065364832716	0.002448687247376628	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	23.0	-20.08592946060884	18.840926102622543	-1.0660797325569362	0.0027311373195323223	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	23.5	-20.88017740123536	18.646438505772878	-1.1197943990629056	0.003012438747583753	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	24.0	-21.609849301848058	18.460193225979022	-1.1706188032439728	0.003291176684006923	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	24.5	-22.28074499460004	18.28213193520322	-1.2187170004881804	0.003566203249538217	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	25.0	-22.898238182275037	18.112147639863178	-1.2642475446632355	0.0038366017584354206	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	25.5	-23.467281777630735	17.950094295741675	-1.3073625904682802	0.004101653996347738	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	26.0	-23.992421186485497	17.79579518811243	-1.3482073114952686	0.004360810772470897	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	26.5	-24.477813012142793	17.649050144148944	-1.3869195686011315	0.004613665763740094	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	27.0	-24.927247205508557	17.509641670466998	-1.4236297735065944	0.004859932532852964	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	27.5	-25.34417114628647	17.377340121397467	-1.4584609019120884	0.005099424517320192	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	28.0	-25.73171452003071	17.251908007281717	-1.49152861869944	0.00533203773978168	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	28.5	-26.092714161664635	17.13310354976317	-1.522941484937521	0.005557735969548151	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	29.0	-26.4297382781396	17.020683584971792	-1.5528012224770702	0.005776538063277191	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	29.5	-26.745109651263352	16.914405907286387	-1.581203016994058	0.005988507222510706	617	60	201
richness_hurlbert_25000	Hurlbert expected richness at 25,000 reads	30.0	-27.04092756584969	16.814031137148966	-1.6082358445325695	0.006193741922831364	617	60	201
shannon	Shannon diversity	0.5	-0.0604169607613724	0.27505807431946255	-0.21965165324033326	0.00011624395269109773	617	60	201
shannon	Shannon diversity	1.0	0.15790638338066448	0.1621735237142053	0.9736878114515123	0.002279294044644288	617	60	201
shannon	Shannon diversity	1.5	0.15102219013738194	0.09974354463700898	1.514104904602984	0.005493780950019449	617	60	201
shannon	Shannon diversity	2.0	0.11342449364638908	0.0718333540815584	1.5789948151050943	0.005971892426186052	617	60	201
shannon	Shannon diversity	2.5	0.08972023602458631	0.058339494423369276	1.5378987581463637	0.005666818825112008	617	60	201
shannon	Shannon diversity	3.0	0.07507424080215083	0.05085508848647572	1.4762385247272924	0.005223845683176913	617	60	201
shannon	Shannon diversity	3.5	0.06533248044693432	0.04622833249504491	1.4132562634383823	0.004789703190886301	617	60	201
shannon	Shannon diversity	4.0	0.058242630781972705	0.04309310107570345	1.3515534813717731	0.004382389196696849	617	60	201
shannon	Shannon diversity	4.5	0.052629450449950516	0.0407945455891308	1.2901099813690038	0.0039945429196332075	617	60	201
shannon	Shannon diversity	5.0	0.04788084786878937	0.039000979379662584	1.2276832179695794	0.0036186794890202116	617	60	201
shannon	Shannon diversity	5.5	0.04367439524200431	0.03753932616058499	1.1634304530447575	0.003251011916889585	617	60	201
shannon	Shannon diversity	6.0	0.03983316547739281	0.03631652033176189	1.096833207408236	0.0028905196751002845	617	60	201
shannon	Shannon diversity	6.5	0.036251377398559596	0.035279550134331	1.0275464755227393	0.002537764472953245	617	60	201
shannon	Shannon diversity	7.0	0.03285797454353681	0.034394954592369305	0.9553137933441703	0.002194269637701387	617	60	201
shannon	Shannon diversity	7.5	0.029600082261532087	0.03363858660179889	0.8799442917125765	0.0018623131657581995	617	60	201
shannon	Shannon diversity	8.0	0.026436194066716157	0.03299075959766489	0.801321169597663	0.0015448762113348807	617	60	201
shannon	Shannon diversity	8.5	0.023333705666748753	0.032434117078775776	0.7194185557780407	0.001245586479156893	617	60	201
shannon	Shannon diversity	9.0	0.02026815206121518	0.03195281011898287	0.6343151662011116	0.0009685927980971623	617	60	201
shannon	Shannon diversity	9.5	0.01722294317196011	0.031532263392687145	0.5462006630311986	0.0007183634968767618	617	60	201
shannon	Shannon diversity	10.0	0.014189087314996938	0.031159181486071694	0.45537419913740446	0.0004994267404427942	617	60	201
shannon	Shannon diversity	10.5	0.011164703992857402	0.030821634446591976	0.36223594865495234	0.00031608050128221116	617	60	201
shannon	Shannon diversity	11.0	0.008154265977861865	0.030509150396881093	0.2672727975635619	0.00017210229935665864	617	60	201
shannon	Shannon diversity	11.5	0.005167578923297908	0.03021278295813272	0.17103948783727954	7.04878176224751e-05	617	60	201
shannon	Shannon diversity	12.0	0.002218548689108482	0.029925138747932647	0.07413662164763558	1.3243773200930785e-05	617	60	201
shannon	Shannon diversity	12.5	-0.0006761838270940079	0.029640358632686062	-0.022812943509676116	1.2540475636896598e-06	617	60	201
shannon	Shannon diversity	13.0	-0.0034986421338261157	0.02935405172883	-0.119187707582798	3.422945394014166e-05	617	60	201
shannon	Shannon diversity	13.5	-0.006230844691766897	0.02906318555283177	-0.21438959884284933	0.0001107417110404754	617	60	201
shannon	Shannon diversity	14.0	-0.008855972992420934	0.0287659395771444	-0.30786315769978645	0.0002283327290502987	617	60	201
shannon	Shannon diversity	14.5	-0.01135930587638933	0.028461532411385326	-0.3991108318484398	0.0003836827457418552	617	60	201
shannon	Shannon diversity	15.0	-0.013728879136809672	0.028150034472863447	-0.487703812584822	0.0005728162929767683	617	60	201
shannon	Shannon diversity	15.5	-0.015955861882637614	0.02783217814762027	-0.573288292350266	0.000791323831512941	617	60	201
shannon	Shannon diversity	16.0	-0.01803467001038805	0.027509176195815305	-0.6555874258834216	0.0010345788344523212	617	60	201
shannon	Shannon diversity	16.5	-0.01996285845631757	0.027182556898426916	-0.7343995831927365	0.0012979342563022057	617	60	201
shannon	Shannon diversity	17.0	-0.021740845926126476	0.026854021670972925	-0.8095936687809637	0.0015768875911276014	617	60	201
shannon	Shannon diversity	17.5	-0.023371528884775977	0.02652532806520891	-0.8811023496983809	0.0018672090579326206	617	60	201
shannon	Shannon diversity	18.0	-0.02485983756439145	0.026198198612649878	-0.9489140048120638	0.0021650320767065707	617	60	201
shannon	Shannon diversity	18.5	-0.02621227811305238	0.025874254053742204	-1.0130641083838816	0.0024669086796666032	617	60	201
