Trip	Site	Type	elemental_pc1	elemental_pc1_global_sensitivity
1	58	Rhizosphere	5.092709174355131	4.909703103316677
1	58	Surface	3.7767080067739616	3.7988973707263844
1	59	Deep	1.162956047440184	1.5883349788778305
1	59	Rhizosphere	3.396925215479987	3.53736757558772
1	59	Surface	3.7787368091439375	3.981062232821812
1	60	Deep	0.5220476199476075	0.9935646465954546
1	60	Rhizosphere	-0.5066144257715455	-0.11587261284516855
1	60	Surface	2.0022305708229506	2.3437632061415883
2	1	Deep	0.6186596781690581	-0.21401851767452826
2	1	Rhizosphere	3.5416857537385997	1.6864661427365044
2	1	Surface	0.06136523147811216	-0.6000996680719157
2	2	Deep	1.9448175195432302	0.9089057890757876
2	2	Rhizosphere	2.8238800074229387	0.6950252575141851
2	2	Surface	3.924668984012342	1.9496173342677323
2	3	Deep	-1.452922433495124	-1.9494187286997573
2	3	Rhizosphere	0.5217456138574219	-0.6603878727435585
2	3	Surface	-0.5761550378363779	-1.6526768277483876
2	4	Deep	2.9725270266546246	0.9968799772015459
2	4	Rhizosphere	-2.7643272108621164	-2.1960588626825337
2	4	Surface	1.220777086384052	0.4743267782096964
2	5	Deep	5.050671907007332	3.322394948813983
2	5	Rhizosphere	-1.1888451888320222	-1.7885047768238094
2	5	Surface	0.49459694823929135	-0.8415284104200486
2	6	Deep	-2.1133590072396466	-2.110084246660068
2	6	Rhizosphere	-2.031471153292861	-2.094800412396461
2	6	Surface	-2.0850549815857438	-1.9116649623796398
2	7	Deep	-3.0489820327411565	-2.6616525303640497
2	7	Rhizosphere	-2.3527001995992016	-2.3846378857457933
2	7	Surface	-0.8868165334008387	-1.2710430542229678
2	8	Deep	-1.088994931678552	-1.679054620875395
2	8	Rhizosphere	-0.49517520739531046	-1.2293731164188362
2	8	Surface	-3.090591838548074	-2.4952310232384898
3	1	Deep	2.920050482320639	2.850573900591005
3	1	Rhizosphere	-1.4419014310102227	-1.3281120442268437
3	1	Surface	1.257127167111125	1.205734420835074
3	5	Deep	2.188110286181914	2.1709323564354825
3	5	Rhizosphere	-1.1560713048959896	-1.0712503267021505
3	5	Surface	-0.09494825581772845	-0.050514857691992564
3	6	Deep	-1.3946833446519162	-1.3240740771866777
3	6	Rhizosphere	-2.7854756497033515	-2.725187652784298
3	6	Surface	-2.73884100357183	-2.5608736897417557
3	7	Deep	-1.6559305623605174	-1.5915857054652078
3	7	Rhizosphere	-2.2356130334337383	-2.105059934900974
3	7	Surface	-2.1505106111572365	-2.0579588078567275
3	8	Deep	-2.908015441501167	-2.717866947002039
3	8	Rhizosphere	-2.630183653704812	-2.49827936852901
3	8	Surface	-2.120595040182056	-2.005085015974097
3	9	Deep	-2.8873877102141945	-2.738652603464489
3	9	Rhizosphere	-2.2688126492140466	-2.1886711377316477
3	9	Surface	-2.3287024290097875	-2.1856202572429253
3	10	Deep	-1.83282885167408	-1.6563548122221092
3	10	Rhizosphere	-1.723515219841396	-1.6712027719268001
3	10	Surface	-1.4369094557312492	-1.3777795018808916
3	11	Deep	-0.7925893250864225	-0.690114270876356
3	11	Rhizosphere	-1.5246090209938967	-1.4329931534743194
3	11	Surface	-3.0574460691916387	-2.9861947639921653
3	12	Deep	-1.9403182338263703	-1.797780030075157
3	12	Rhizosphere	-0.8715481373935133	-0.8446862298489626
3	12	Surface	-1.1191846290536878	-1.0987646942559328
3	13	Deep	-1.5464853363118023	-1.417905670828846
3	13	Rhizosphere	-1.4258578318795356	-1.3615838931351056
3	13	Surface	-1.6709083249440282	-1.5989261628255744
3	14	Deep	0.8106162388352324	0.753901131317364
3	14	Rhizosphere	-1.4121190423856298	-1.3311552670005002
3	14	Surface	-0.27062539294195287	-0.2625686141755419
3	15	Deep	-2.217122431740738	-2.058837430753372
3	15	Rhizosphere	-1.1666304377709864	-1.1591477996784563
3	15	Surface	-0.8129601017968902	-0.7820275687637243
3	16	Deep	-0.8489044919491151	-0.7307916262603696
3	16	Rhizosphere	-1.5468685667186812	-1.5095354563812293
3	16	Surface	-1.6060570005064063	-1.5055796043046277
3	17	Deep	-1.5284315526556684	-1.3988657928484138
3	17	Rhizosphere	-1.9315938654709615	-1.9170652381588722
3	17	Surface	2.0211430982423786	1.628891188875625
3	18	Deep	-0.8428031289316049	-0.8059200291532875
3	18	Rhizosphere	-1.8288967879280063	-1.787155866127451
3	18	Surface	0.28979654935108934	0.276367820463078
3	19	Deep	-2.166950117047305	-2.0100969916695828
3	19	Rhizosphere	-0.9872323520909246	-0.9725735093357839
3	19	Surface	-1.1934623537513107	-1.106730691856871
