	depth	richness_raw	richness_rare	shannon	pielou	Trip	Site	Type	Season
e0895_22Sr1	32727.0	486	485.7057056911611	5.5656093081725455	0.8997682847045169	1	22	Surface	Spring
e0896_22Sr3	301456.0	673	641.2024362065297	5.796732522604136	0.8968625882009542	1	22	Surface	Spring
e0897_23PRr2	61807.0	505	489.8073278232554	4.022144296220947	0.6493600961498339	1	23	Rhizosphere	Spring
e0898_23PRr3	168736.0	1068	1051.091688136431	6.20452031133094	0.8917635447739846	1	23	Rhizosphere	Spring
e0899_23Sr1	603514.0	1646	1454.7116712558725	5.70057538194042	0.782770486868832	1	23	Surface	Spring
e0900_24Sr1	55712.0	607	605.3407673838094	5.837575453420429	0.911296505144788	1	24	Surface	Spring
e0901_29PRr2	431788.0	1043	971.7189145373026	5.910934575328509	0.8592640449881	1	29	Rhizosphere	Spring
e0902_29Sr2	410151.0	607	546.4435743744776	5.3638345325708245	0.8509388755585456	1	29	Surface	Spring
e0903_32PRr1	314296.0	1084	998.2802763010434	6.047518571489198	0.8756861761663177	1	32	Rhizosphere	Spring
e0904_32PRr3	156644.0	682	672.811098637215	5.795138750109911	0.8899900562946934	1	32	Rhizosphere	Spring
e0905_33Dr1	523517.0	1592	1458.939661380543	5.984028233640966	0.8213652905247845	1	33	Deep	Spring
e0906_33Sr2	271531.0	983	926.4922585245364	6.114771200056611	0.895097067494941	1	33	Surface	Spring
e0907_34Dr3	431609.0	1446	1295.9736364045675	5.353876026384497	0.7470158961755792	1	34	Deep	Spring
e0908_35PRr1	205859.0	269	263.91438694813235	4.993547272511452	0.8956031814604046	1	35	Rhizosphere	Spring
e0909_35Sr1	489712.0	1377	1269.4219332360651	6.015921984453864	0.8418213275873407	1	35	Surface	Spring
e0910_36Sr1	20015.0	68		3.665829167620556		1	36	Surface	Spring
e0911_38Sr3	460036.0	1922	1751.6243814610618	6.493041243761703	0.8694136871564303	1	38	Surface	Spring
e0912_40PRr3	379688.0	1257	1162.992363004346	5.845523043807353	0.82812420478356	1	40	Rhizosphere	Spring
e0913_43Sr1	193191.0	503	494.4959544312994	5.48852262823926	0.8847405738676615	1	43	Surface	Spring
e0914_44PRr2	216052.0	505	491.922386923251	5.437727895644472	0.8772904688373169	1	44	Rhizosphere	Spring
e0915_45Dr1	339044.0	901	862.9960171906719	5.855163333634126	0.8660958829142559	1	45	Deep	Spring
e0916_45Sr1	512753.0	1657	1478.1753576463889	6.127026216817883	0.8394838265907155	1	45	Surface	Spring
e0917_46Dr1	129263.0	423	417.1887898231782	5.055741797306747	0.8379397101280095	1	46	Deep	Spring
e0918_46Sr3	107990.0	354	348.86023350645235	5.148081164849797	0.8793117228895555	1	46	Surface	Spring
e0919_49PRr2	109413.0	725	718.4084377387509	5.900392269910602	0.8971199550275593	1	49	Rhizosphere	Spring
e0920_51Sr2	159042.0	746	736.1298684634135	5.543079820325588	0.8396816306107061	1	51	Surface	Spring
e0921_50PRr1	506213.0	1578	1319.7346778190486	6.1911884718391565	0.8616601542738606	1	50	Rhizosphere	Spring
e0922_54Dr1	406279.0	839	739.4191874232171	5.168985123562304	0.7824842206992808	1	54	Deep	Spring
e0923_54Dr2	404123.0	1275	1188.4187405413106	5.873062080822713	0.8294841495025166	1	54	Deep	Spring
e0924_55PRr1	71865.0	119	118.0008734290444	3.338050401377669	0.6996994110959314	1	55	Rhizosphere	Spring
e0925_57PRr1	249953.0	575	561.5312539513582	5.244421282818686	0.8284152243596207	1	57	Rhizosphere	Spring
e0926_57Sr2	94954.0	119	115.89376765468654	3.88909466118054	0.8182961173619694	1	57	Surface	Spring
e0927_60Dr2	147421.0	222	218.43415438029112	4.517929494501491	0.8387528817848298	1	60	Deep	Spring
e0928_60Dr3	267243.0	312	310.39850964956173	4.667886674052423	0.8135244020024887	1	60	Deep	Spring
e683_T4PRr1	545420.0	3264	2339.5629090356606	5.978007521513599	0.770588263555329	2	4	Rhizosphere	Summer
e695_T6Dr2	299544.0	2571	2171.0116031497514	6.470197825781866	0.8421503558942266	2	6	Deep	Summer
e705_T5PRr1	301075.0	3069	2628.42970723288	6.624019206265058	0.8412369639045095	2	5	Rhizosphere	Summer
e707_T7Dr3	570327.0	1780	1610.7497526606262	6.371353107083361	0.862806134961644	2	7	Deep	Summer
e717_T6PRr3	1068.0	60		3.525146189555111		2	6	Rhizosphere	Summer
e719_T8Sr3	603513.0	3255	2460.563514437425	6.444431474850381	0.8253472391834223	2	8	Surface	Summer
e730_T6Dr1	500407.0	2716	1978.7685523315931	6.107083485919736	0.8045979497896634	2	6	Deep	Summer
e734_T5Sr2	2054565.0	4918	3150.1890433912545	6.851718042718234	0.8505937717198375	2	5	Surface	Summer
e740_T6Sr3	1406593.0	2232	1365.1566784692077	5.448867138823008	0.7547927217944296	2	6	Surface	Summer
e744_T8PRr3	619986.0	3341	2551.141919905825	6.645597948666233	0.847188537053308	2	8	Rhizosphere	Summer
e753_T4Sr1	226775.0	1810	1677.3479147724586	6.491502375118535	0.8742800404588978	2	4	Surface	Summer
e756_T2PRr3	662013.0	2837	1986.529696569262	6.155972078635656	0.8106208749266661	2	2	Rhizosphere	Summer
e758_T7PRr3	573620.0	3086	2276.808456175581	6.442343219426262	0.8333637238674995	2	7	Rhizosphere	Summer
e767_T1PRr3	470193.0	1982	1754.9053753936114	6.279561440931878	0.84061825343633	2	1	Rhizosphere	Summer
e768_T5Sr1	1082336.0	3354	2098.6842586538914	6.191348955145518	0.8094254970682548	2	5	Surface	Summer
e8287_F1Dr1	65186.0	1	1.0	0.0		3	1	Deep	Winter
e8288_F1Dr2	245876.0	2340	2077.1779050089167	6.346397644630438	0.8308145688460356	3	1	Deep	Winter
e8289_F1Dr3	292153.0	2493	2167.597781437506	6.559855542657439	0.8539949808754896	3	1	Deep	Winter
e8290_F1Sr1	359728.0	1930	1794.1689173523189	6.616155485309309	0.8830610042685701	3	1	Surface	Winter
e8291_F1Sr2	225120.0	2005	1811.7588530212613	6.413588113076538	0.8549110191408004	3	1	Surface	Winter
e8292_F1Sr3	20899.0	621		5.911215916780782		3	1	Surface	Winter
e8293_F1PRr1	25526.0	730	729.9780680237423	6.088230158080429	0.9234364898512206	3	1	Rhizosphere	Winter
e8295_F1PRr3	106346.0	1198	1112.9014896561437	4.903465486929711	0.6990245377812916	3	1	Rhizosphere	Winter
e8296_F2Dr1	100426.0	2252	2165.1823655555268	6.926128636500541	0.9018091514314776	3	2	Deep	Winter
e8297_F2Dr2	181585.0	2800	2613.466928448198	7.236813452523128	0.919727410028706	3	2	Deep	Winter
e8298_F2Dr3	115610.0	2455	2361.647169244115	7.144369422560012	0.91982284071601	3	2	Deep	Winter
e8299_F2Sr1	126413.0	2237	2123.806924159536	6.788314719816873	0.8860912819508359	3	2	Surface	Winter
e8300_F2Sr2	117996.0	2179	2077.8525535569656	6.661112141842944	0.8719771538148954	3	2	Surface	Winter
e8301_F2Sr3	84084.0	1983	1923.1320150054928	6.852467736698371	0.9062060539020086	3	2	Surface	Winter
e8302_F2PRr1	71876.0	528	509.1382774136055	2.6798599938245395	0.4299663945549768	3	2	Rhizosphere	Winter
e8303_F2PRr2	82212.0	1460	1428.403554134844	6.5031814743518	0.8952232288749524	3	2	Rhizosphere	Winter
e8304_F2PRr3	92968.0	1565	1523.7714150587035	6.4112917258281374	0.874790687137793	3	2	Rhizosphere	Winter
e8305_F3Dr1	947140.0	3474	2765.7304503343244	7.119153105398023	0.8983090417902116	3	3	Deep	Winter
e8306_F3Dr2	604120.0	4049	3214.868786556789	7.140723905436683	0.8842408425333002	3	3	Deep	Winter
e8307_F3Dr3	559759.0	3538	2970.560858458933	7.1273780483423685	0.891311530203513	3	3	Deep	Winter
e8308_F3Sr1	442560.0	2692	2384.511833509982	6.945957070229073	0.8931696837133201	3	3	Surface	Winter
e8309_F3Sr2	411830.0	3648	2951.9595318623174	6.912840205108149	0.8651622022743867	3	3	Surface	Winter
e8310_F3Sr3	596714.0	2873	2506.203973458068	6.953969197681026	0.8885130525584705	3	3	Surface	Winter
e8311_F3PRr1	242775.0	2938	2481.830446400917	6.605637711685087	0.8450617350201197	3	3	Rhizosphere	Winter
e8312_F3PRr2	245510.0	1963	1606.8635661371382	5.302821289750362	0.7183409566903755	3	3	Rhizosphere	Winter
e8313_F4Dr1	88184.0	1676	1611.5053146155997	6.437322179786885	0.8716842828038391	3	4	Deep	Winter
e8314_F4Dr2	142014.0	2106	1939.1402652329905	6.360894407673388	0.8402766730181954	3	4	Deep	Winter
e8315_F4Sr1	99243.0	2068	1962.113646686477	6.871565640237848	0.9063264628555586	3	4	Surface	Winter
e8316_F4Sr2	39522.0	1191	1181.054933203423	6.406415989079419	0.9056075879082666	3	4	Surface	Winter
e8317_F4Sr3	134267.0	2449	2254.508798220459	6.938356820748535	0.8986708645161824	3	4	Surface	Winter
e8318_F4PRr1	130184.0	1803	1674.215293098853	6.569072581808457	0.8849500494554395	3	4	Rhizosphere	Winter
e8319_F4PRr2	54274.0	1122	1102.6702069116998	6.209931051310241	0.8864377896093922	3	4	Rhizosphere	Winter
e8320_F5Dr2	86938.0	1424	1394.1955027795143	6.652942495018957	0.9189054659583406	3	5	Deep	Winter
e8321_F5Dr3	70801.0	1200	1180.5816059390847	6.39577054387489	0.9041539859119904	3	5	Deep	Winter
e8322_F5Sr1	157478.0	2301	2092.0146495082176	6.651555287911616	0.8699525532529448	3	5	Surface	Winter
e8323_F5Sr2	165773.0	2030	1859.2651709791924	6.388447602397637	0.8486319592589778	3	5	Surface	Winter
e8324_F5Sr3	174865.0	2213	1983.3847164305148	6.321674608681908	0.8326143634403598	3	5	Surface	Winter
e8325_F5PRr2	70036.0	1341	1303.0579229091395	5.871814693151994	0.8186601669369874	3	5	Rhizosphere	Winter
e8326_F6Dr1	418339.0	3270	2569.3134043692	6.7245079362160585	0.856473124340532	3	6	Deep	Winter
e8327_F6Sr1	523646.0	852	796.2533047747196	5.973193200674619	0.8942016616636449	3	6	Surface	Winter
e8328_F6Sr2	533756.0	2225	1984.6985354518763	6.471422744860152	0.852263042015761	3	6	Surface	Winter
e8329_F6Sr3	790945.0	1924	1697.4335222342609	6.3955701810602665	0.8599811294423004	3	6	Surface	Winter
e8330_F6PRr1	310850.0	2513	2038.956686685709	6.386883712557067	0.8381524286957587	3	6	Rhizosphere	Winter
e8331_F6PRr2	293785.0	2907	2492.904579753214	6.882426032013422	0.8799701684534371	3	6	Rhizosphere	Winter
e8332_F6PRr3	383731.0	2117	1714.444476585652	6.119363420495223	0.8217391290421266	3	6	Rhizosphere	Winter
e8333_F7Dr1	416799.0	2268	1904.428600039936	6.17189943196058	0.8172604181949313	3	7	Deep	Winter
e8334_F7Dr2	278908.0	2343	1980.884151267445	6.469298411233001	0.8521991798618375	3	7	Deep	Winter
e8335_F7Dr3	429300.0	2688	2211.5788536492128	6.448746944673476	0.8373406223583404	3	7	Deep	Winter
e8336_F7Sr1	320810.0	2238	1864.108774844597	6.17184993563639	0.819576190902223	3	7	Surface	Winter
e8337_F7Sr2	299452.0	2179	1818.256151712964	6.189365727125422	0.8246293941166104	3	7	Surface	Winter
e8338_F7Sr3	386671.0	2463	1928.220356169628	6.105766272293407	0.8071762998104048	3	7	Surface	Winter
e8339_F7PRr1	465559.0	3043	2316.882491363321	6.364723358644341	0.8214689712527319	3	7	Rhizosphere	Winter
e8340_F7PRr2	302418.0	2290	1800.344152336836	5.830964016593829	0.7779044320540852	3	7	Rhizosphere	Winter
e8341_F7PRr3	274655.0	2660	2205.3943159095893	6.087646349789044	0.7907408671934285	3	7	Rhizosphere	Winter
e8342_F8Dr1	582742.0	1167	1039.818131803381	5.443439816303424	0.7835894154937398	3	8	Deep	Winter
e8343_F8Dr2	562919.0	1685	1463.0591123238685	5.835792572712949	0.8007086343073164	3	8	Deep	Winter
e8344_F8Dr3	862464.0	1109	1011.4247772544855	5.892220339894791	0.8515858019509559	3	8	Deep	Winter
e8345_F8Sr1	970816.0	1862	1665.4240009325767	6.426258570166433	0.8663253561620371	3	8	Surface	Winter
e8346_F8Sr2	557980.0	1364	1254.0014110945303	6.086143499258211	0.8531066141168918	3	8	Surface	Winter
e8347_F8Sr3	525361.0	1943	1718.14553977553	6.162678706844186	0.827316154347082	3	8	Surface	Winter
e8348_F8PRr1	195828.0	2803	2479.995031489253	6.852190136300716	0.8766862538489085	3	8	Rhizosphere	Winter
e8349_F8PRr2	194259.0	2313	2043.1804479984328	6.695626795343707	0.8784303125193283	3	8	Rhizosphere	Winter
e8350_F8PRr3	385437.0	3385	2674.531299643061	6.942744456115848	0.8797717246922975	3	8	Rhizosphere	Winter
e8351_F9Dr1	293173.0	2031	1740.212031362098	5.716951942602005	0.766166457369529	3	9	Deep	Winter
e8352_F9Dr2	570537.0	2476	2047.0377207858712	6.183114651941572	0.8109907927464508	3	9	Deep	Winter
e8353_F9Dr3	808904.0	1668	1425.2361666164911	5.549197696285843	0.7641320266105851	3	9	Deep	Winter
e8354_F9Sr1	337605.0	2302	1914.248368629028	5.837292016567195	0.7724268849066286	3	9	Surface	Winter
e8355_F9Sr2	366893.0	2508	2000.546266845204	5.867466151809079	0.7719156213188497	3	9	Surface	Winter
e8356_F9Sr3	344643.0	2127	1769.434174567416	5.776572068735961	0.7724326601568737	3	9	Surface	Winter
e8357_F9PRr1	235844.0	1029	815.7545069800635	3.5140603743704446	0.5241648124128179	3	9	Rhizosphere	Winter
e8358_F9PRr2	118884.0	830	747.0772150199545	3.955273309187037	0.5978193090635232	3	9	Rhizosphere	Winter
e8359_F9PRr3	140418.0	1053	941.4538964827244	4.678185806416517	0.6832036199969034	3	9	Rhizosphere	Winter
e8360_F10Dr1	395144.0	1836	1495.1333773142965	5.290056668648759	0.723676863780214	3	10	Deep	Winter
e8361_F10Dr2	392740.0	1785	1546.4214777102345	5.578415757008561	0.7596193548088199	3	10	Deep	Winter
e8362_F10Dr3	895184.0	1494	1016.913913833277	5.356137435626536	0.7735021986533777	3	10	Deep	Winter
e8363_F10Sr1	468163.0	2054	1742.319278026134	5.89620230054602	0.7900608452366087	3	10	Surface	Winter
e8364_F10Sr2	502953.0	3266	2496.205005815505	6.25467469240305	0.7995721592853204	3	10	Surface	Winter
e8365_F10Sr3	377127.0	2672	2141.40157899326	6.015239516408201	0.7843356666685675	3	10	Surface	Winter
e8366_F10PRr1	163550.0	974	856.4582326190928	4.810205563573631	0.7123269768345954	3	10	Rhizosphere	Winter
e8367_F10PRr2	304503.0	1821	1471.942808986886	5.38693908473365	0.7385096160062786	3	10	Rhizosphere	Winter
e8368_F11Dr1	491207.0	3353	2569.471761165592	6.637360702246734	0.8453669009369615	3	11	Deep	Winter
e8369_F11Dr2	567856.0	3129	2400.5403603824107	6.398360574075125	0.8220469432048478	3	11	Deep	Winter
e8370_F11Dr3	662151.0	3287	2494.934696302733	6.463790530876939	0.8263584497042568	3	11	Deep	Winter
e8371_F11Sr1	217217.0	631	541.9252051783217	3.5971559076439235	0.5714190261135887	3	11	Surface	Winter
e8372_F11Sr2	1590916.0	1637	1413.8335848409245	6.265196067235664	0.8636812955785746	3	11	Surface	Winter
e8373_F11Sr3	618608.0	1652	1469.8149970060222	6.131616795190273	0.840766179859632	3	11	Surface	Winter
e8374_F1PRr2	68130.0	914	888.0267050400278	4.980954308057395	0.7336799198488265	3	1	Rhizosphere	Winter
e8375_F11PRr1	295163.0	2417	1987.953924568586	6.3611998202542965	0.8375663022959436	3	11	Rhizosphere	Winter
e8376_F12Sr3	341036.0	2375	2015.809800548784	6.311272943894253	0.82947279717905	3	12	Surface	Winter
e8377_F13Sr2	432646.0	1809	1613.1075990473803	6.165450061262897	0.8347574725509743	3	13	Surface	Winter
e8378_F14Sr1	348877.0	1798	1584.2331712659486	6.046326977271598	0.8206359040689476	3	14	Surface	Winter
e8379_F15Dr3	199851.0	1604	1420.1289285792689	6.025746144150158	0.8301637669536087	3	15	Deep	Winter
e8380_F16Dr2	199855.0	2086	1858.8081927581536	6.283519221629979	0.8347206845507307	3	16	Deep	Winter
e8381_F17Dr1	1009475.0	2678	1947.2409273395565	5.697296147281195	0.7522008476999995	3	17	Deep	Winter
e8382_F17PRr3	116812.0	1277	1185.761749400173	5.977576571372815	0.8445122592316131	3	17	Rhizosphere	Winter
e8383_F18PRr2	659928.0	2306	1559.605246090504	3.323211338262293	0.4520030402977763	3	18	Rhizosphere	Winter
e8384_F19PRr1	149999.0	858	788.7519151947984	5.241095241784358	0.7857181741108948	3	19	Rhizosphere	Winter
e8385_F20Sr3	335302.0	1741	1569.3132677087503	6.165247907031329	0.8378524464914902	3	20	Surface	Winter
e8386_F21Sr2	297009.0	877	657.9138983208109	4.188383696663767	0.6454516703049512	3	21	Surface	Winter
e8387_F11PRr2	367593.0	2839	2233.0234335225177	6.338971575481943	0.8220567648746662	3	11	Rhizosphere	Winter
e8388_F12PRr1	175452.0	1715	1519.1080707455303	5.936310950256849	0.8103206778426003	3	12	Rhizosphere	Winter
e8389_F13Sr3	437309.0	2369	1991.3042331694144	6.3273096984030825	0.8329193887415522	3	13	Surface	Winter
e8390_F14Sr2	134620.0	1626	1491.7647880616414	6.081328959188183	0.8321792598196843	3	14	Surface	Winter
e8391_F15Sr1	69531.0	1084	1050.2098960927815	6.007258826871896	0.8635157026608502	3	15	Surface	Winter
e8392_F16Dr3	423880.0	2618	2179.9487190015097	6.380194930891783	0.829991924898607	3	16	Deep	Winter
e8393_F17Dr2	349658.0	2746	2292.338668431599	6.751727890678164	0.8726175290430268	3	17	Deep	Winter
e8394_F18Dr1	602210.0	1958	1743.3348785871906	6.517490617936655	0.8732421055094444	3	18	Deep	Winter
e8395_F18PRr3	609880.0	1303	903.9995741658907	2.6209037954712056	0.3850403525754895	3	18	Rhizosphere	Winter
e8396_F19PRr2	240223.0	1135	985.2287752687298	5.124285224197071	0.7434178135772351	3	19	Rhizosphere	Winter
e8397_F20PRr1	426599.0	2404	2066.0563660966136	6.543031419071071	0.8571585464945105	3	20	Rhizosphere	Winter
e8398_F21Sr3	292019.0	1679	1341.9105676796974	4.982208031670717	0.6917956159919473	3	21	Surface	Winter
e8399_F11PRr3	563387.0	2122	1561.7321252109025	5.759239303010701	0.7831916095015373	3	11	Rhizosphere	Winter
e8400_F12PRr2	113346.0	1535	1427.86680385316	6.015526265978221	0.828135813768379	3	12	Rhizosphere	Winter
e8401_F13PRr1	131374.0	1537	1432.3180174380648	5.7764309862173056	0.794879829021531	3	13	Rhizosphere	Winter
e8402_F14Sr3	240291.0	2022	1697.3280834650047	6.118858921274505	0.822779988424064	3	14	Surface	Winter
e8403_F15Sr2	112093.0	1068	994.9389277515464	5.6153417196282005	0.8135015119365048	3	15	Surface	Winter
e8404_F16Sr1	310310.0	2873	2414.7002920894374	6.707315124341131	0.8610900721776895	3	16	Surface	Winter
e8405_F17Dr3	524932.0	2425	2123.7958481038154	6.792794986789882	0.8866767030946948	3	17	Deep	Winter
e8406_F18Dr2	591644.0	1393	1258.2368558665323	6.100902656100494	0.8547714354659153	3	18	Deep	Winter
e8407_F19Dr1	959051.0	1950	1626.5886299790704	6.123336013993772	0.828122405932557	3	19	Deep	Winter
e8408_F19PRr3	133484.0	894	827.113520711791	5.121458365997451	0.7623552572050132	3	19	Rhizosphere	Winter
e8409_F20PRr2	665373.0	2711	2205.9341612873736	6.546054778946319	0.8502577480345662	3	20	Rhizosphere	Winter
e8410_F21PRr1	68085.0	629	611.8944929709844	4.275887378394659	0.6663831499529271	3	21	Rhizosphere	Winter
e8411_F12Dr1	337470.0	3822	3152.969321657165	7.288910555371273	0.9047691338314984	3	12	Deep	Winter
e8412_F12PRr3	160699.0	900	788.5945279052889	4.587283094607073	0.6877225778546655	3	12	Rhizosphere	Winter
e8413_F13PRr2	143880.0	1271	1161.910632611883	5.53904686353876	0.7848097653616447	3	13	Rhizosphere	Winter
e8414_F14PRr1	51655.0	649	636.415090944355	5.232710635594185	0.8105377010966798	3	14	Rhizosphere	Winter
e8415_F15Sr3	243728.0	1631	1397.5736842123652	5.702401159119445	0.7873533622646401	3	15	Surface	Winter
e8416_F16Sr2	329610.0	3128	2575.3007865961567	6.83303444755326	0.8700377707692861	3	16	Surface	Winter
e8417_F17Sr1	560472.0	1989	1748.1966814726588	6.602085046848311	0.8842464965185278	3	17	Surface	Winter
e8418_F18Dr3	446705.0	3519	2908.428523637393	7.020586550328717	0.8802836915844949	3	18	Deep	Winter
e8419_F19Dr2	923962.0	2371	1951.4085345807232	6.333941371617521	0.8360196608786912	3	19	Deep	Winter
e8420_F20Dr1	577705.0	1379	1267.3411254175976	6.466645824962625	0.9050998923557608	3	20	Deep	Winter
e8421_F20PRr3	471970.0	2739	2267.700659449046	6.472505973742788	0.8376998407179186	3	20	Rhizosphere	Winter
e8422_F21PRr2	575564.0	3424	2603.303249011757	6.606730742788597	0.840066141018908	3	21	Rhizosphere	Winter
e8423_F12Dr2	404342.0	3837	3170.269423817353	7.283266859084324	0.9034549328698036	3	12	Deep	Winter
e8424_F13Dr1	325171.0	2724	2238.6680044566365	6.3652297302380125	0.825191836937527	3	13	Deep	Winter
e8425_F13PRr3	177534.0	1997	1812.230498166511	6.291559938758674	0.8386159527470094	3	13	Rhizosphere	Winter
e8426_F14PRr2	86902.0	595	580.2527002195371	4.9281713389357416	0.774447937834735	3	14	Rhizosphere	Winter
e8427_F15PRr1	54675.0	604	595.3302097600521	5.13719266365216	0.8040537191597873	3	15	Rhizosphere	Winter
e8428_F16Sr3	164128.0	2209	2009.31002324142	6.67518307889394	0.8776730152921262	3	16	Surface	Winter
e8429_F17Sr2	402647.0	2685	2377.1707771737365	6.944602976800775	0.8933497656645903	3	17	Surface	Winter
e8430_F18Sr1	781948.0	2228	1886.0778801131337	6.385831111330503	0.8466740143096296	3	18	Surface	Winter
e8431_F19Dr3	647619.0	3191	2426.5216644205566	6.418152764109278	0.8234509193847469	3	19	Deep	Winter
e8432_F20Dr2	553393.0	1364	1278.1000566815103	6.546961462331367	0.91525829005785	3	20	Deep	Winter
e8433_F21Dr1	269446.0	2227	1937.0416096696877	6.482332906401845	0.8564412560599178	3	21	Deep	Winter
e8434_F21PRr3	405949.0	2964	2378.853462140762	6.616404429665274	0.8510530242771241	3	21	Rhizosphere	Winter
e8435_F13Dr2	530623.0	3604	2668.987752645555	6.576522992929933	0.833583987634638	3	13	Deep	Winter
e8436_F14Dr1	519873.0	2750	2053.7817134208717	5.651504295122838	0.7409439726573471	3	14	Deep	Winter
e8437_F14PRr3	136444.0	846	773.3616089956041	4.777744453038076	0.7183771448176035	3	14	Rhizosphere	Winter
e8438_F15PRr2	99873.0	1046	1004.54767362658	5.704617350184582	0.8252858558887555	3	15	Rhizosphere	Winter
e8439_F16PRr1	311261.0	2760	2312.318671916048	6.593582603739249	0.8512235283099915	3	16	Rhizosphere	Winter
e8440_F17Sr3	838920.0	2766	2329.4820737138148	6.90362023658715	0.8903989393235575	3	17	Surface	Winter
e8441_F18Sr2	753731.0	1793	1547.4708788157031	5.7208634026071365	0.7789446616904158	3	18	Surface	Winter
e8442_F19Sr1	637908.0	2992	2223.186223880353	6.151385290418565	0.7981870241345214	3	19	Surface	Winter
e8443_F20Dr3	585222.0	1970	1722.5236283068596	6.679978234213736	0.896455377850871	3	20	Deep	Winter
e8444_F21Dr2	404073.0	2526	2104.467300309042	6.473287279066651	0.8459803376232459	3	21	Deep	Winter
e8445_F22Dr1	504875.0	1862	1660.137542548283	6.3255621954533785	0.8531161016284287	3	22	Deep	Winter
e8446_F13Dr3	497692.0	3693	2778.2495054972765	6.348681169136964	0.8006330857621455	3	13	Deep	Winter
e8447_F14Dr2	631428.0	3976	2885.729367557633	6.279422048932248	0.7881262719469482	3	14	Deep	Winter
e8448_F15Dr1	185203.0	1609	1435.2865573641304	5.889602072791014	0.8102221775120937	3	15	Deep	Winter
e8449_F15PRr3	83317.0	838	808.8002345533464	5.351803094461236	0.7993072308699312	3	15	Rhizosphere	Winter
e8450_F16PRr2	220294.0	2166	1876.6713549393933	6.193195797140825	0.8216778991981684	3	16	Rhizosphere	Winter
e8451_F17PRr1	173549.0	1390	1249.8566988868124	5.8474900042265725	0.8200346349428531	3	17	Rhizosphere	Winter
e8452_F18Sr3	1078208.0	2446	2014.4375579832615	6.399318614042685	0.8411196699161595	3	18	Surface	Winter
e8453_F19Sr2	683217.0	3086	2270.2674015080884	6.040947944727193	0.7817312736068259	3	19	Surface	Winter
e8454_F21Dr3	527574.0	2729	2209.495338253583	6.555344177001734	0.8512859748765358	3	21	Deep	Winter
e8455_F22Dr2	421545.0	1667	1464.4327734369704	6.087771093191418	0.8351741845626761	3	22	Deep	Winter
e8456_F12Sr2	403346.0	3097	2435.4973908427746	6.502260163113076	0.8338469235222035	3	12	Surface	Winter
e8457_F13Sr1	1008371.0	1243	1111.3148130282225	5.977393855345067	0.8522941574237575	3	13	Surface	Winter
e8458_F14Dr3	670883.0	2592	2090.1335111133635	6.2392242749255225	0.8161200740734239	3	14	Deep	Winter
e8459_F15Dr2	85453.0	1428	1372.772413859877	6.292499429906409	0.8709838884818456	3	15	Deep	Winter
e8460_F16Dr1	169939.0	1790	1611.99653268246	5.843442324080852	0.7912337592219467	3	16	Deep	Winter
e8461_F16PRr3	160856.0	1952	1753.7828448943883	6.388232783446975	0.855238880610407	3	16	Rhizosphere	Winter
e8462_F17PRr2	223165.0	1759	1526.127010538915	6.098805898323352	0.8319781074261526	3	17	Rhizosphere	Winter
e8463_F18PRr1	522502.0	1125	801.9655305875824	2.5816714080443948	0.3860693990169586	3	18	Rhizosphere	Winter
e8464_F19Sr3	536547.0	2819	2335.420550821497	6.445050564535267	0.830981741803622	3	19	Surface	Winter
e8465_F20Sr2	418757.0	2136	1832.0961569274843	6.346236309531261	0.8446764053002831	3	20	Surface	Winter
e8466_F21Sr1	240708.0	1344	1119.4265599374005	4.79089896557724	0.6824086526653398	3	21	Surface	Winter
e8467_F22Dr3	894997.0	803	724.5580121394121	5.32087230455835	0.807960268461595	3	22	Deep	Winter
e8468_F22Sr1	174786.0	312	305.85921610588616	4.546169831876116	0.7943509703202308	3	22	Surface	Winter
e8469_F23Dr3	686489.0	4081	2986.174556528277	6.943156557974603	0.86770492907032	3	23	Deep	Winter
e8470_F24Dr2	374032.0	2441	1922.751417564256	5.918152156319871	0.782667777171492	3	24	Deep	Winter
e8471_F25Dr1	380004.0	1872	1533.1353999790683	5.539841872429121	0.7552541042561692	3	25	Deep	Winter
e8472_F25PRr3	149984.0	737	655.7396619498518	3.956138191127242	0.6099725923660199	3	25	Rhizosphere	Winter
e8473_F26PRr2	242864.0	1791	1545.0233548179444	5.664903071839975	0.7714914562588338	3	26	Rhizosphere	Winter
e8474_F27PRr1	177847.0	661	584.7482497911225	4.128638300376758	0.6480176961152524	3	27	Rhizosphere	Winter
e8475_F28Sr3	713014.0	3676	2905.805871444896	6.818967673197176	0.8551002210870849	3	28	Surface	Winter
e8476_F29Sr2	233382.0	1341	1099.697612857738	4.991050680732866	0.71272311572329	3	29	Surface	Winter
e8477_F30Sr1	250273.0	2227	1858.0815774965708	6.123108802711523	0.813453555123462	3	30	Surface	Winter
e8478_F32Dr2	740745.0	1804	1589.885191372773	6.265656722411214	0.8499935154091584	3	32	Deep	Winter
e8479_F22Sr2	308116.0	1873	1702.2155626201238	6.319931402018655	0.8494890028142208	3	22	Surface	Winter
e8480_F23Sr1	437269.0	3049	2451.425482892726	6.649017288560778	0.8519547973299002	3	23	Surface	Winter
e8481_F25Dr2	390311.0	2058	1659.5836078391335	5.9242686274515854	0.7990303925935679	3	25	Deep	Winter
e8482_F26Dr1	294032.0	2673	2259.117870431022	6.584801251317461	0.8526520431073482	3	26	Deep	Winter
