taxon_string	rank	source_name	source_lineage	historical_candidate_id	historical_candidate_type	historical_prefix_evidence_count	historical_prefix_conflict	candidate_names	rank_compatible_candidate_count	rank_compatible_candidate_ids	ancestry_compatible_candidate_count	ancestry_compatible_candidate_ids	final_iri	final_label	mapping_status	reason	parent_iri	supplementary_species_policy
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Oceanococcus;atlanticus	order	Salinisphaerales	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales	742030	ncbi	12	False	salinisphaerales	1	742030	1	742030	http://purl.obolibrary.org/obo/NCBITaxon_742030	Salinisphaerales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1236	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Oceanococcus;atlanticus	family	Nevskiaceae	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae	568386	ncbi	10	False	nevskiaceae	1	568386	0		https://rubalkhali.science/kb/RAK_CTX_a25c6ea37d13327ed3bcaa97	Nevskiaceae	contextual	historical NCBI identifier conflicts with validated higher-rank ancestry	http://purl.obolibrary.org/obo/NCBITaxon_742030	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Oceanococcus;atlanticus	genus	Oceanococcus	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Oceanococcus	1558474	ncbi	1	False	oceanococcus	1	1558474	0		https://rubalkhali.science/kb/RAK_CTX_5af17fcf39faecfe121c5311	Oceanococcus	contextual	historical NCBI identifier conflicts with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_a25c6ea37d13327ed3bcaa97	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Oceanococcus;atlanticus	species	atlanticus	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Oceanococcus;atlanticus		none	0	False	oceanococcus atlanticus	1	1317117	0		https://rubalkhali.science/kb/RAK_CTX_6344f472c73a2099018f67e2	atlanticus	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_5af17fcf39faecfe121c5311	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas;NA	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas;NA	phylum	Pseudomonadota	Bacteria;Pseudomonadota	1224	ncbi	780	False	pseudomonadota	1	1224	1	1224	http://purl.obolibrary.org/obo/NCBITaxon_1224	Pseudomonadota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas;NA	class	Gammaproteobacteria	Bacteria;Pseudomonadota;Gammaproteobacteria	1236	ncbi	423	False	gammaproteobacteria	1	1236	1	1236	http://purl.obolibrary.org/obo/NCBITaxon_1236	Gammaproteobacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1224	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas;NA	order	Salinisphaerales	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales	742030	ncbi	12	False	salinisphaerales	1	742030	1	742030	http://purl.obolibrary.org/obo/NCBITaxon_742030	Salinisphaerales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1236	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas;NA	family	Nevskiaceae	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae	568386	ncbi	10	False	nevskiaceae	1	568386	0		https://rubalkhali.science/kb/RAK_CTX_a25c6ea37d13327ed3bcaa97	Nevskiaceae	contextual	historical NCBI identifier conflicts with validated higher-rank ancestry	http://purl.obolibrary.org/obo/NCBITaxon_742030	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas;NA	genus	Panacagrimonas	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas	381430	ncbi	1	False	panacagrimonas	1	381430	0		https://rubalkhali.science/kb/RAK_CTX_cb084e9a452af4fbaed1a241	Panacagrimonas	contextual	historical NCBI identifier conflicts with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_a25c6ea37d13327ed3bcaa97	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas;NA	species	NA	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas;NA	381430	inherited	1	False		0		0		https://rubalkhali.science/kb/RAK_CTX_e8fdb6a33b06b58ef10f9a96	unclassified species in Panacagrimonas	contextual	source rank is unclassified; inherited identifiers are not asserted	https://rubalkhali.science/kb/RAK_CTX_cb084e9a452af4fbaed1a241	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas;perspica	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas;perspica	phylum	Pseudomonadota	Bacteria;Pseudomonadota	1224	ncbi	780	False	pseudomonadota	1	1224	1	1224	http://purl.obolibrary.org/obo/NCBITaxon_1224	Pseudomonadota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas;perspica	class	Gammaproteobacteria	Bacteria;Pseudomonadota;Gammaproteobacteria	1236	ncbi	423	False	gammaproteobacteria	1	1236	1	1236	http://purl.obolibrary.org/obo/NCBITaxon_1236	Gammaproteobacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1224	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas;perspica	order	Salinisphaerales	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales	742030	ncbi	12	False	salinisphaerales	1	742030	1	742030	http://purl.obolibrary.org/obo/NCBITaxon_742030	Salinisphaerales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1236	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas;perspica	family	Nevskiaceae	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae	568386	ncbi	10	False	nevskiaceae	1	568386	0		https://rubalkhali.science/kb/RAK_CTX_a25c6ea37d13327ed3bcaa97	Nevskiaceae	contextual	historical NCBI identifier conflicts with validated higher-rank ancestry	http://purl.obolibrary.org/obo/NCBITaxon_742030	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas;perspica	genus	Panacagrimonas	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas	381430	ncbi	1	False	panacagrimonas	1	381430	0		https://rubalkhali.science/kb/RAK_CTX_cb084e9a452af4fbaed1a241	Panacagrimonas	contextual	historical NCBI identifier conflicts with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_a25c6ea37d13327ed3bcaa97	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas;perspica	species	perspica	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Panacagrimonas;perspica		none	0	False	panacagrimonas perspica	1	381431	0		https://rubalkhali.science/kb/RAK_CTX_e0becd1ec58e265c71b8549b	perspica	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_cb084e9a452af4fbaed1a241	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Polycyclovorans;NA	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Polycyclovorans;NA	phylum	Pseudomonadota	Bacteria;Pseudomonadota	1224	ncbi	780	False	pseudomonadota	1	1224	1	1224	http://purl.obolibrary.org/obo/NCBITaxon_1224	Pseudomonadota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Polycyclovorans;NA	class	Gammaproteobacteria	Bacteria;Pseudomonadota;Gammaproteobacteria	1236	ncbi	423	False	gammaproteobacteria	1	1236	1	1236	http://purl.obolibrary.org/obo/NCBITaxon_1236	Gammaproteobacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1224	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Polycyclovorans;NA	order	Salinisphaerales	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales	742030	ncbi	12	False	salinisphaerales	1	742030	1	742030	http://purl.obolibrary.org/obo/NCBITaxon_742030	Salinisphaerales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1236	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Polycyclovorans;NA	family	Nevskiaceae	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae	568386	ncbi	10	False	nevskiaceae	1	568386	0		https://rubalkhali.science/kb/RAK_CTX_a25c6ea37d13327ed3bcaa97	Nevskiaceae	contextual	historical NCBI identifier conflicts with validated higher-rank ancestry	http://purl.obolibrary.org/obo/NCBITaxon_742030	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Polycyclovorans;NA	genus	Polycyclovorans	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Polycyclovorans	1274363	ncbi	1	False	polycyclovorans	1	1274363	0		https://rubalkhali.science/kb/RAK_CTX_519f14ab69187a597b973aa0	Polycyclovorans	contextual	historical NCBI identifier conflicts with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_a25c6ea37d13327ed3bcaa97	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Polycyclovorans;NA	species	NA	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Polycyclovorans;NA	1274363	inherited	1	False		0		0		https://rubalkhali.science/kb/RAK_CTX_624234fcdf05f71e61b769f0	unclassified species in Polycyclovorans	contextual	source rank is unclassified; inherited identifiers are not asserted	https://rubalkhali.science/kb/RAK_CTX_519f14ab69187a597b973aa0	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium;NA	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium;NA	phylum	Pseudomonadota	Bacteria;Pseudomonadota	1224	ncbi	780	False	pseudomonadota	1	1224	1	1224	http://purl.obolibrary.org/obo/NCBITaxon_1224	Pseudomonadota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium;NA	class	Gammaproteobacteria	Bacteria;Pseudomonadota;Gammaproteobacteria	1236	ncbi	423	False	gammaproteobacteria	1	1236	1	1236	http://purl.obolibrary.org/obo/NCBITaxon_1236	Gammaproteobacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1224	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium;NA	order	Salinisphaerales	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales	742030	ncbi	12	False	salinisphaerales	1	742030	1	742030	http://purl.obolibrary.org/obo/NCBITaxon_742030	Salinisphaerales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1236	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium;NA	family	Nevskiaceae	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae	568386	ncbi	10	False	nevskiaceae	1	568386	0		https://rubalkhali.science/kb/RAK_CTX_a25c6ea37d13327ed3bcaa97	Nevskiaceae	contextual	historical NCBI identifier conflicts with validated higher-rank ancestry	http://purl.obolibrary.org/obo/NCBITaxon_742030	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium;NA	genus	Sinimarinibacterium	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium		none	0	False	sinimarinibacterium	1	1861863	0		https://rubalkhali.science/kb/RAK_CTX_1abb47fbec189a3868cc6c12	Sinimarinibacterium	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_a25c6ea37d13327ed3bcaa97	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium;NA	species	NA	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium;NA		none	0	False		0		0		https://rubalkhali.science/kb/RAK_CTX_e78686249bffb1d9709c73fa	unclassified species in Sinimarinibacterium	contextual	source rank is unclassified; inherited identifiers are not asserted	https://rubalkhali.science/kb/RAK_CTX_1abb47fbec189a3868cc6c12	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium;flocculans	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium;flocculans	phylum	Pseudomonadota	Bacteria;Pseudomonadota	1224	ncbi	780	False	pseudomonadota	1	1224	1	1224	http://purl.obolibrary.org/obo/NCBITaxon_1224	Pseudomonadota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium;flocculans	class	Gammaproteobacteria	Bacteria;Pseudomonadota;Gammaproteobacteria	1236	ncbi	423	False	gammaproteobacteria	1	1236	1	1236	http://purl.obolibrary.org/obo/NCBITaxon_1236	Gammaproteobacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1224	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium;flocculans	order	Salinisphaerales	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales	742030	ncbi	12	False	salinisphaerales	1	742030	1	742030	http://purl.obolibrary.org/obo/NCBITaxon_742030	Salinisphaerales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1236	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium;flocculans	family	Nevskiaceae	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae	568386	ncbi	10	False	nevskiaceae	1	568386	0		https://rubalkhali.science/kb/RAK_CTX_a25c6ea37d13327ed3bcaa97	Nevskiaceae	contextual	historical NCBI identifier conflicts with validated higher-rank ancestry	http://purl.obolibrary.org/obo/NCBITaxon_742030	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium;flocculans	genus	Sinimarinibacterium	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium		none	0	False	sinimarinibacterium	1	1861863	0		https://rubalkhali.science/kb/RAK_CTX_1abb47fbec189a3868cc6c12	Sinimarinibacterium	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_a25c6ea37d13327ed3bcaa97	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium;flocculans	species	flocculans	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Sinimarinibacterium;flocculans		none	0	False	sinimarinibacterium flocculans	1	985250	0		https://rubalkhali.science/kb/RAK_CTX_c8e0b1db1ecc9400f361cab5	flocculans	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_1abb47fbec189a3868cc6c12	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas;NA	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas;NA	phylum	Pseudomonadota	Bacteria;Pseudomonadota	1224	ncbi	780	False	pseudomonadota	1	1224	1	1224	http://purl.obolibrary.org/obo/NCBITaxon_1224	Pseudomonadota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas;NA	class	Gammaproteobacteria	Bacteria;Pseudomonadota;Gammaproteobacteria	1236	ncbi	423	False	gammaproteobacteria	1	1236	1	1236	http://purl.obolibrary.org/obo/NCBITaxon_1236	Gammaproteobacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1224	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas;NA	order	Salinisphaerales	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales	742030	ncbi	12	False	salinisphaerales	1	742030	1	742030	http://purl.obolibrary.org/obo/NCBITaxon_742030	Salinisphaerales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1236	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas;NA	family	Nevskiaceae	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae	568386	ncbi	10	False	nevskiaceae	1	568386	0		https://rubalkhali.science/kb/RAK_CTX_a25c6ea37d13327ed3bcaa97	Nevskiaceae	contextual	historical NCBI identifier conflicts with validated higher-rank ancestry	http://purl.obolibrary.org/obo/NCBITaxon_742030	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas;NA	genus	Solimonas	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas	413435	ncbi	1	False	solimonas	1	413435	0		https://rubalkhali.science/kb/RAK_CTX_ce6f75e6fa314f255bb87e6e	Solimonas	contextual	historical NCBI identifier conflicts with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_a25c6ea37d13327ed3bcaa97	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas;NA	species	NA	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas;NA	413435	inherited	1	False		0		0		https://rubalkhali.science/kb/RAK_CTX_dfd74dc08441d190da3a20d7	unclassified species in Solimonas	contextual	source rank is unclassified; inherited identifiers are not asserted	https://rubalkhali.science/kb/RAK_CTX_ce6f75e6fa314f255bb87e6e	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas;aquatica	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas;aquatica	phylum	Pseudomonadota	Bacteria;Pseudomonadota	1224	ncbi	780	False	pseudomonadota	1	1224	1	1224	http://purl.obolibrary.org/obo/NCBITaxon_1224	Pseudomonadota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas;aquatica	class	Gammaproteobacteria	Bacteria;Pseudomonadota;Gammaproteobacteria	1236	ncbi	423	False	gammaproteobacteria	1	1236	1	1236	http://purl.obolibrary.org/obo/NCBITaxon_1236	Gammaproteobacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1224	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas;aquatica	order	Salinisphaerales	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales	742030	ncbi	12	False	salinisphaerales	1	742030	1	742030	http://purl.obolibrary.org/obo/NCBITaxon_742030	Salinisphaerales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1236	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas;aquatica	family	Nevskiaceae	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae	568386	ncbi	10	False	nevskiaceae	1	568386	0		https://rubalkhali.science/kb/RAK_CTX_a25c6ea37d13327ed3bcaa97	Nevskiaceae	contextual	historical NCBI identifier conflicts with validated higher-rank ancestry	http://purl.obolibrary.org/obo/NCBITaxon_742030	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas;aquatica	genus	Solimonas	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas	413435	ncbi	1	False	solimonas	1	413435	0		https://rubalkhali.science/kb/RAK_CTX_ce6f75e6fa314f255bb87e6e	Solimonas	contextual	historical NCBI identifier conflicts with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_a25c6ea37d13327ed3bcaa97	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas;aquatica	species	aquatica	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;Solimonas;aquatica		none	0	False	solimonas aquatica	1	489703	0		https://rubalkhali.science/kb/RAK_CTX_83c0ce6b780c5a7697cedd26	aquatica	contextual	exact NCBI name candidates conflict with validated higher-rank ancestry	https://rubalkhali.science/kb/RAK_CTX_ce6f75e6fa314f255bb87e6e	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera;NA	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera;NA	phylum	Pseudomonadota	Bacteria;Pseudomonadota	1224	ncbi	780	False	pseudomonadota	1	1224	1	1224	http://purl.obolibrary.org/obo/NCBITaxon_1224	Pseudomonadota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera;NA	class	Gammaproteobacteria	Bacteria;Pseudomonadota;Gammaproteobacteria	1236	ncbi	423	False	gammaproteobacteria	1	1236	1	1236	http://purl.obolibrary.org/obo/NCBITaxon_1236	Gammaproteobacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1224	provenance_only_never_promoted
