picrust2_col	sample_id	trip	site	compartment	replicate	extraction_suffix	biome	feature	date	coordinates	is_control	duplicate_run
e8304_F2PRr3	F2PRr3	3	2.0	plant_rhizosphere	3.0		desert biome	sand dune	17/02/2024	19.203468333333333 N,45.2447675 E	False	False
e8305_F3Dr1	F3Dr1	3	3.0	deep	1.0		desert biome	sand dune	17/02/2024	19.301079444444444 N,45.384414166666666 E	False	False
e8306_F3Dr2	F3Dr2	3	3.0	deep	2.0		desert biome	sand dune	17/02/2024	19.301079444444444 N,45.384414166666666 E	False	False
e8307_F3Dr3	F3Dr3	3	3.0	deep	3.0		desert biome	sand dune	17/02/2024	19.301079444444444 N,45.384414166666666 E	False	False
e8308_F3Sr1	F3Sr1	3	3.0	surface	1.0		desert biome	sand dune	17/02/2024	19.301079444444444 N,45.384414166666666 E	False	False
e8309_F3Sr2	F3Sr2	3	3.0	surface	2.0		desert biome	sand dune	17/02/2024	19.301079444444444 N,45.384414166666666 E	False	False
e8310_F3Sr3	F3Sr3	3	3.0	surface	3.0		desert biome	sand dune	17/02/2024	19.301079444444444 N,45.384414166666666 E	False	False
e8311_F3PRr1	F3PRr1	3	3.0	plant_rhizosphere	1.0		desert biome	sand dune	17/02/2024	19.301079444444444 N,45.384414166666666 E	False	False
e8312_F3PRr2	F3PRr2	3	3.0	plant_rhizosphere	2.0		desert biome	sand dune	17/02/2024	19.301079444444444 N,45.384414166666666 E	False	False
e8313_F4Dr1	F4Dr1	3	4.0	deep	1.0		desert biome	saline pan	17/02/2024	19.379571666666667 N,45.55182694444444 E	False	False
e8314_F4Dr2	F4Dr2	3	4.0	deep	2.0		desert biome	saline pan	17/02/2024	19.379571666666667 N,45.55182694444444 E	False	False
e8315_F4Sr1	F4Sr1	3	4.0	surface	1.0		desert biome	saline pan	17/02/2024	19.379571666666667 N,45.55182694444444 E	False	False
e8316_F4Sr2	F4Sr2	3	4.0	surface	2.0		desert biome	saline pan	17/02/2024	19.379571666666667 N,45.55182694444444 E	False	False
e8317_F4Sr3	F4Sr3	3	4.0	surface	3.0		desert biome	saline pan	17/02/2024	19.379571666666667 N,45.55182694444444 E	False	False
e8318_F4PRr1	F4PRr1	3	4.0	plant_rhizosphere	1.0		desert biome	saline pan	17/02/2024	19.379571666666667 N,45.55182694444444 E	False	False
e8319_F4PRr2	F4PRr2	3	4.0	plant_rhizosphere	2.0		desert biome	saline pan	17/02/2024	19.379571666666667 N,45.55182694444444 E	False	False
e8320_F5Dr2	F5Dr2	3	5.0	deep	2.0		desert biome	saline pan	17/02/2024	19.407155277777775 N,45.659501388888884 E	False	False
e8321_F5Dr3	F5Dr3	3	5.0	deep	3.0		desert biome	saline pan	17/02/2024	19.407155277777775 N,45.659501388888884 E	False	False
e8322_F5Sr1	F5Sr1	3	5.0	surface	1.0		desert biome	saline pan	17/02/2024	19.407155277777775 N,45.659501388888884 E	False	False
e8323_F5Sr2	F5Sr2	3	5.0	surface	2.0		desert biome	saline pan	17/02/2024	19.407155277777775 N,45.659501388888884 E	False	False
e8324_F5Sr3	F5Sr3	3	5.0	surface	3.0		desert biome	saline pan	17/02/2024	19.407155277777775 N,45.659501388888884 E	False	False
e8325_F5PRr2	F5PRr2	3	5.0	plant_rhizosphere	2.0		desert biome	saline pan	17/02/2024	19.407155277777775 N,45.659501388888884 E	False	False
e8326_F6Dr1	F6Dr1	3	6.0	deep	1.0		desert biome	saline pan	17/02/2024	19.405739166666667 N,45.8161425 E	False	False
e8327_F6Sr1	F6Sr1	3	6.0	surface	1.0		desert biome	saline pan	17/02/2024	19.405739166666667 N,45.8161425 E	False	False
e8328_F6Sr2	F6Sr2	3	6.0	surface	2.0		desert biome	saline pan	17/02/2024	19.405739166666667 N,45.8161425 E	False	False
e8329_F6Sr3	F6Sr3	3	6.0	surface	3.0		desert biome	saline pan	17/02/2024	19.405739166666667 N,45.8161425 E	False	False
e8330_F6PRr1	F6PRr1	3	6.0	plant_rhizosphere	1.0		desert biome	saline pan	17/02/2024	19.405739166666667 N,45.8161425 E	False	False
e8331_F6PRr2	F6PRr2	3	6.0	plant_rhizosphere	2.0		desert biome	saline pan	17/02/2024	19.405739166666667 N,45.8161425 E	False	False
e8332_F6PRr3	F6PRr3	3	6.0	plant_rhizosphere	3.0		desert biome	saline pan	17/02/2024	19.405739166666667 N,45.8161425 E	False	False
e8333_F7Dr1	F7Dr1	3	7.0	deep	1.0		desert biome	sand dune	17/02/2024	19.407005277777778 N,45.953943611111114 E	False	False
e8334_F7Dr2	F7Dr2	3	7.0	deep	2.0		desert biome	sand dune	17/02/2024	19.407005277777778 N,45.953943611111114 E	False	False
e8335_F7Dr3	F7Dr3	3	7.0	deep	3.0		desert biome	sand dune	17/02/2024	19.407005277777778 N,45.953943611111114 E	False	False
e8336_F7Sr1	F7Sr1	3	7.0	surface	1.0		desert biome	sand dune	17/02/2024	19.407005277777778 N,45.953943611111114 E	False	False
e8337_F7Sr2	F7Sr2	3	7.0	surface	2.0		desert biome	sand dune	17/02/2024	19.407005277777778 N,45.953943611111114 E	False	False
e8338_F7Sr3	F7Sr3	3	7.0	surface	3.0		desert biome	sand dune	17/02/2024	19.407005277777778 N,45.953943611111114 E	False	False
e8339_F7PRr1	F7PRr1	3	7.0	plant_rhizosphere	1.0		desert biome	sand dune	17/02/2024	19.407005277777778 N,45.953943611111114 E	False	False
e8340_F7PRr2	F7PRr2	3	7.0	plant_rhizosphere	2.0		desert biome	sand dune	17/02/2024	19.407005277777778 N,45.953943611111114 E	False	False
e8341_F7PRr3	F7PRr3	3	7.0	plant_rhizosphere	3.0		desert biome	sand dune	17/02/2024	19.407005277777778 N,45.953943611111114 E	False	False
e8342_F8Dr1	F8Dr1	3	8.0	deep	1.0		desert biome	sand dune	17/02/2024	19.393154166666665 N,46.110734722222226 E	False	False
e8343_F8Dr2	F8Dr2	3	8.0	deep	2.0		desert biome	sand dune	17/02/2024	19.393154166666665 N,46.110734722222226 E	False	False
e8344_F8Dr3	F8Dr3	3	8.0	deep	3.0		desert biome	sand dune	17/02/2024	19.393154166666665 N,46.110734722222226 E	False	False
e8345_F8Sr1	F8Sr1	3	8.0	surface	1.0		desert biome	sand dune	17/02/2024	19.393154166666665 N,46.110734722222226 E	False	False
e8346_F8Sr2	F8Sr2	3	8.0	surface	2.0		desert biome	sand dune	17/02/2024	19.393154166666665 N,46.110734722222226 E	False	False
e8347_F8Sr3	F8Sr3	3	8.0	surface	3.0		desert biome	sand dune	17/02/2024	19.393154166666665 N,46.110734722222226 E	False	False
e8348_F8PRr1	F8PRr1	3	8.0	plant_rhizosphere	1.0		desert biome	sand dune	17/02/2024	19.393154166666665 N,46.110734722222226 E	False	False
e8349_F8PRr2	F8PRr2	3	8.0	plant_rhizosphere	2.0		desert biome	sand dune	17/02/2024	19.393154166666665 N,46.110734722222226 E	False	False
e8350_F8PRr3	F8PRr3	3	8.0	plant_rhizosphere	3.0		desert biome	sand dune	17/02/2024	19.393154166666665 N,46.110734722222226 E	False	False
e8351_F9Dr1	F9Dr1	3	9.0	deep	1.0		desert biome	sand dune	17/02/2024	19.411200277777777 N,46.30267361111111 E	False	False
e8352_F9Dr2	F9Dr2	3	9.0	deep	2.0		desert biome	sand dune	17/02/2024	19.411200277777777 N,46.30267361111111 E	False	False
e8353_F9Dr3	F9Dr3	3	9.0	deep	3.0		desert biome	sand dune	17/02/2024	19.411200277777777 N,46.30267361111111 E	False	False
e8354_F9Sr1	F9Sr1	3	9.0	surface	1.0		desert biome	sand dune	17/02/2024	19.411200277777777 N,46.30267361111111 E	False	False
e8355_F9Sr2	F9Sr2	3	9.0	surface	2.0		desert biome	sand dune	17/02/2024	19.411200277777777 N,46.30267361111111 E	False	False
e8356_F9Sr3	F9Sr3	3	9.0	surface	3.0		desert biome	sand dune	17/02/2024	19.411200277777777 N,46.30267361111111 E	False	False
e8357_F9PRr1	F9PRr1	3	9.0	plant_rhizosphere	1.0		desert biome	sand dune	17/02/2024	19.411200277777777 N,46.30267361111111 E	False	False
e8358_F9PRr2	F9PRr2	3	9.0	plant_rhizosphere	2.0		desert biome	sand dune	17/02/2024	19.411200277777777 N,46.30267361111111 E	False	False
e8359_F9PRr3	F9PRr3	3	9.0	plant_rhizosphere	3.0		desert biome	sand dune	17/02/2024	19.411200277777777 N,46.30267361111111 E	False	False
e8360_F10Dr1	F10Dr1	3	10.0	deep	1.0		desert biome	sand dune	17/02/2024	19.420469722222222 N,46.460795277777784 E	False	False
e8361_F10Dr2	F10Dr2	3	10.0	deep	2.0		desert biome	sand dune	17/02/2024	19.420469722222222 N,46.460795277777784 E	False	False
e8362_F10Dr3	F10Dr3	3	10.0	deep	3.0		desert biome	sand dune	17/02/2024	19.420469722222222 N,46.460795277777784 E	False	False
e8363_F10Sr1	F10Sr1	3	10.0	surface	1.0		desert biome	sand dune	17/02/2024	19.420469722222222 N,46.460795277777784 E	False	False
e8364_F10Sr2	F10Sr2	3	10.0	surface	2.0		desert biome	sand dune	17/02/2024	19.420469722222222 N,46.460795277777784 E	False	False
e8365_F10Sr3	F10Sr3	3	10.0	surface	3.0		desert biome	sand dune	17/02/2024	19.420469722222222 N,46.460795277777784 E	False	False
e8366_F10PRr1	F10PRr1	3	10.0	plant_rhizosphere	1.0		desert biome	sand dune	17/02/2024	19.420469722222222 N,46.460795277777784 E	False	False
e8367_F10PRr2	F10PRr2	3	10.0	plant_rhizosphere	2.0		desert biome	sand dune	17/02/2024	19.420469722222222 N,46.460795277777784 E	False	False
e8368_F11Dr1	F11Dr1	3	11.0	deep	1.0		desert biome	sand dune	17/02/2024	19.44435222222222 N,46.6356325 E	False	False
e8369_F11Dr2	F11Dr2	3	11.0	deep	2.0		desert biome	sand dune	17/02/2024	19.44435222222222 N,46.6356325 E	False	False
e8370_F11Dr3	F11Dr3	3	11.0	deep	3.0		desert biome	sand dune	17/02/2024	19.44435222222222 N,46.6356325 E	False	False
e8371_F11Sr1	F11Sr1	3	11.0	surface	1.0		desert biome	sand dune	17/02/2024	19.44435222222222 N,46.6356325 E	False	False
e8372_F11Sr2	F11Sr2	3	11.0	surface	2.0		desert biome	sand dune	17/02/2024	19.44435222222222 N,46.6356325 E	False	False
e8373_F11Sr3	F11Sr3	3	11.0	surface	3.0		desert biome	sand dune	17/02/2024	19.44435222222222 N,46.6356325 E	False	False
e8374_F1PRr2	F1PRr2	3	1.0	plant_rhizosphere	2.0		desert biome	gravel	17/02/2024	19.149770555555556 N,45.166511388888885 E	False	True
e8375_F11PRr1	F11PRr1	3	11.0	plant_rhizosphere	1.0		desert biome	sand dune	17/02/2024	19.44435222222222 N,46.6356325 E	False	False
e8376_F12Sr3	F12Sr3	3	12.0	surface	3.0		desert biome	sand dune	17/02/2024	19.47793361111111 N,46.83437333333334 E	False	False
e8377_F13Sr2	F13Sr2	3	13.0	surface	2.0		desert biome	sand dune	17/02/2024	19.52934611111111 N,47.053284444444444 E	False	False
e8378_F14Sr1	F14Sr1	3	14.0	surface	1.0		desert biome	sand dune	17/02/2024	19.581338055555555 N,47.2920225 E	False	False
e8379_F15Dr3	F15Dr3	3	15.0	deep	3.0		desert biome	sand dune	17/02/2024	19.613749722222224 N,47.47587194444445 E	False	False
e8380_F16Dr2	F16Dr2	3	16.0	deep	2.0		desert biome	sand dune	17/02/2024	19.644455833333332 N,47.62611861111111 E	False	False
e8381_F17Dr1	F17Dr1	3	17.0	deep	1.0		desert biome	sand dune	18/02/2024	19.676460000000002 N,47.82730555555556 E	False	False
e8382_F17PRr3	F17PRr3	3	17.0	plant_rhizosphere	3.0		desert biome	sand dune	18/02/2024	19.676460000000002 N,47.82730555555556 E	False	False
e8383_F18PRr2	F18PRr2	3	18.0	plant_rhizosphere	2.0		desert biome	sand dune	18/02/2024	19.732518055555555 N,48.046860555555554 E	False	False
e8384_F19PRr1	F19PRr1	3	19.0	plant_rhizosphere	1.0		desert biome	sand dune	18/02/2024	19.81231916666667 N,48.24049472222222 E	False	False
e8385_F20Sr3	F20Sr3	3	20.0	surface	3.0		desert biome	dune slack	18/02/2024	19.869310833333333 N,48.42464444444444 E	False	True
e8386_F21Sr2	F21Sr2	3	21.0	surface	2.0		desert biome	oilspill	18/02/2024	19.9011325 N,48.48646388888889 E	False	False
e8387_F11PRr2	F11PRr2	3	11.0	plant_rhizosphere	2.0		desert biome	sand dune	17/02/2024	19.44435222222222 N,46.6356325 E	False	False
e8388_F12PRr1	F12PRr1	3	12.0	plant_rhizosphere	1.0		desert biome	sand dune	17/02/2024	19.47793361111111 N,46.83437333333334 E	False	False
e8389_F13Sr3	F13Sr3	3	13.0	surface	3.0		desert biome	sand dune	17/02/2024	19.52934611111111 N,47.053284444444444 E	False	False
e8390_F14Sr2	F14Sr2	3	14.0	surface	2.0		desert biome	sand dune	17/02/2024	19.581338055555555 N,47.2920225 E	False	False
e8391_F15Sr1	F15Sr1	3	15.0	surface	1.0		desert biome	sand dune	17/02/2024	19.613749722222224 N,47.47587194444445 E	False	False
e8392_F16Dr3	F16Dr3	3	16.0	deep	3.0		desert biome	sand dune	17/02/2024	19.644455833333332 N,47.62611861111111 E	False	False
e8393_F17Dr2	F17Dr2	3	17.0	deep	2.0		desert biome	sand dune	18/02/2024	19.676460000000002 N,47.82730555555556 E	False	False
e8394_F18Dr1	F18Dr1	3	18.0	deep	1.0		desert biome	sand dune	18/02/2024	19.732518055555555 N,48.046860555555554 E	False	False
e8395_F18PRr3	F18PRr3	3	18.0	plant_rhizosphere	3.0		desert biome	sand dune	18/02/2024	19.732518055555555 N,48.046860555555554 E	False	False
e8396_F19PRr2	F19PRr2	3	19.0	plant_rhizosphere	2.0		desert biome	sand dune	18/02/2024	19.81231916666667 N,48.24049472222222 E	False	False
e8397_F20PRr1	F20PRr1	3	20.0	plant_rhizosphere	1.0		desert biome	dune slack	18/02/2024	19.869310833333333 N,48.42464444444444 E	False	False
e8398_F21Sr3	F21Sr3	3	21.0	surface	3.0		desert biome	oilspill	18/02/2024	19.9011325 N,48.48646388888889 E	False	False
e8399_F11PRr3	F11PRr3	3	11.0	plant_rhizosphere	3.0		desert biome	sand dune	17/02/2024	19.44435222222222 N,46.6356325 E	False	False
e8400_F12PRr2	F12PRr2	3	12.0	plant_rhizosphere	2.0		desert biome	sand dune	17/02/2024	19.47793361111111 N,46.83437333333334 E	False	False
e8401_F13PRr1	F13PRr1	3	13.0	plant_rhizosphere	1.0		desert biome	sand dune	17/02/2024	19.52934611111111 N,47.053284444444444 E	False	False
e8402_F14Sr3	F14Sr3	3	14.0	surface	3.0		desert biome	sand dune	17/02/2024	19.581338055555555 N,47.2920225 E	False	False
e8403_F15Sr2	F15Sr2	3	15.0	surface	2.0		desert biome	sand dune	17/02/2024	19.613749722222224 N,47.47587194444445 E	False	False
e8404_F16Sr1	F16Sr1	3	16.0	surface	1.0		desert biome	sand dune	17/02/2024	19.644455833333332 N,47.62611861111111 E	False	False
e8405_F17Dr3	F17Dr3	3	17.0	deep	3.0		desert biome	sand dune	18/02/2024	19.676460000000002 N,47.82730555555556 E	False	False
e8406_F18Dr2	F18Dr2	3	18.0	deep	2.0		desert biome	sand dune	18/02/2024	19.732518055555555 N,48.046860555555554 E	False	False
e8407_F19Dr1	F19Dr1	3	19.0	deep	1.0		desert biome	sand dune	18/02/2024	19.81231916666667 N,48.24049472222222 E	False	False
e8408_F19PRr3	F19PRr3	3	19.0	plant_rhizosphere	3.0		desert biome	sand dune	18/02/2024	19.81231916666667 N,48.24049472222222 E	False	False
e8409_F20PRr2	F20PRr2	3	20.0	plant_rhizosphere	2.0		desert biome	dune slack	18/02/2024	19.869310833333333 N,48.42464444444444 E	False	False
e8410_F21PRr1	F21PRr1	3	21.0	plant_rhizosphere	1.0		desert biome	oilspill	18/02/2024	19.9011325 N,48.48646388888889 E	False	False
e8411_F12Dr1	F12Dr1	3	12.0	deep	1.0		desert biome	sand dune	17/02/2024	19.47793361111111 N,46.83437333333334 E	False	False
e8412_F12PRr3	F12PRr3	3	12.0	plant_rhizosphere	3.0		desert biome	sand dune	17/02/2024	19.47793361111111 N,46.83437333333334 E	False	False
e8413_F13PRr2	F13PRr2	3	13.0	plant_rhizosphere	2.0		desert biome	sand dune	17/02/2024	19.52934611111111 N,47.053284444444444 E	False	False
e8414_F14PRr1	F14PRr1	3	14.0	plant_rhizosphere	1.0		desert biome	sand dune	17/02/2024	19.581338055555555 N,47.2920225 E	False	False
e8415_F15Sr3	F15Sr3	3	15.0	surface	3.0		desert biome	sand dune	17/02/2024	19.613749722222224 N,47.47587194444445 E	False	False
e8416_F16Sr2	F16Sr2	3	16.0	surface	2.0		desert biome	sand dune	17/02/2024	19.644455833333332 N,47.62611861111111 E	False	False
e8417_F17Sr1	F17Sr1	3	17.0	surface	1.0		desert biome	sand dune	18/02/2024	19.676460000000002 N,47.82730555555556 E	False	False
e8418_F18Dr3	F18Dr3	3	18.0	deep	3.0		desert biome	sand dune	18/02/2024	19.732518055555555 N,48.046860555555554 E	False	False
e8419_F19Dr2	F19Dr2	3	19.0	deep	2.0		desert biome	sand dune	18/02/2024	19.81231916666667 N,48.24049472222222 E	False	False
e8420_F20Dr1	F20Dr1	3	20.0	deep	1.0		desert biome	dune slack	18/02/2024	19.869310833333333 N,48.42464444444444 E	False	False
e8421_F20PRr3	F20PRr3	3	20.0	plant_rhizosphere	3.0		desert biome	dune slack	18/02/2024	19.869310833333333 N,48.42464444444444 E	False	False
e8422_F21PRr2	F21PRr2	3	21.0	plant_rhizosphere	2.0		desert biome	oilspill	18/02/2024	19.9011325 N,48.48646388888889 E	False	False
e8423_F12Dr2	F12Dr2	3	12.0	deep	2.0		desert biome	sand dune	17/02/2024	19.47793361111111 N,46.83437333333334 E	False	False
e8424_F13Dr1	F13Dr1	3	13.0	deep	1.0		desert biome	sand dune	17/02/2024	19.52934611111111 N,47.053284444444444 E	False	False
e8425_F13PRr3	F13PRr3	3	13.0	plant_rhizosphere	3.0		desert biome	sand dune	17/02/2024	19.52934611111111 N,47.053284444444444 E	False	False
e8426_F14PRr2	F14PRr2	3	14.0	plant_rhizosphere	2.0		desert biome	sand dune	17/02/2024	19.581338055555555 N,47.2920225 E	False	False
e8427_F15PRr1	F15PRr1	3	15.0	plant_rhizosphere	1.0		desert biome	sand dune	17/02/2024	19.613749722222224 N,47.47587194444445 E	False	True
e8428_F16Sr3	F16Sr3	3	16.0	surface	3.0		desert biome	sand dune	17/02/2024	19.644455833333332 N,47.62611861111111 E	False	False
e8429_F17Sr2	F17Sr2	3	17.0	surface	2.0		desert biome	sand dune	18/02/2024	19.676460000000002 N,47.82730555555556 E	False	False
e8430_F18Sr1	F18Sr1	3	18.0	surface	1.0		desert biome	sand dune	18/02/2024	19.732518055555555 N,48.046860555555554 E	False	False
e8431_F19Dr3	F19Dr3	3	19.0	deep	3.0		desert biome	sand dune	18/02/2024	19.81231916666667 N,48.24049472222222 E	False	False
e8432_F20Dr2	F20Dr2	3	20.0	deep	2.0		desert biome	dune slack	18/02/2024	19.869310833333333 N,48.42464444444444 E	False	False
e8433_F21Dr1	F21Dr1	3	21.0	deep	1.0		desert biome	oilspill	18/02/2024	19.9011325 N,48.48646388888889 E	False	False
e8434_F21PRr3	F21PRr3	3	21.0	plant_rhizosphere	3.0		desert biome	oilspill	18/02/2024	19.9011325 N,48.48646388888889 E	False	False
e8435_F13Dr2	F13Dr2	3	13.0	deep	2.0		desert biome	sand dune	17/02/2024	19.52934611111111 N,47.053284444444444 E	False	False
e8436_F14Dr1	F14Dr1	3	14.0	deep	1.0		desert biome	sand dune	17/02/2024	19.581338055555555 N,47.2920225 E	False	False
e8437_F14PRr3	F14PRr3	3	14.0	plant_rhizosphere	3.0		desert biome	sand dune	17/02/2024	19.581338055555555 N,47.2920225 E	False	False
e8438_F15PRr2	F15PRr2	3	15.0	plant_rhizosphere	2.0		desert biome	sand dune	17/02/2024	19.613749722222224 N,47.47587194444445 E	False	False
e8439_F16PRr1	F16PRr1	3	16.0	plant_rhizosphere	1.0		desert biome	sand dune	17/02/2024	19.644455833333332 N,47.62611861111111 E	False	False
e8440_F17Sr3	F17Sr3	3	17.0	surface	3.0		desert biome	sand dune	18/02/2024	19.676460000000002 N,47.82730555555556 E	False	False
e8441_F18Sr2	F18Sr2	3	18.0	surface	2.0		desert biome	sand dune	18/02/2024	19.732518055555555 N,48.046860555555554 E	False	False
e8442_F19Sr1	F19Sr1	3	19.0	surface	1.0		desert biome	sand dune	18/02/2024	19.81231916666667 N,48.24049472222222 E	False	False
e8443_F20Dr3	F20Dr3	3	20.0	deep	3.0		desert biome	dune slack	18/02/2024	19.869310833333333 N,48.42464444444444 E	False	False
e8444_F21Dr2	F21Dr2	3	21.0	deep	2.0		desert biome	oilspill	18/02/2024	19.9011325 N,48.48646388888889 E	False	False
e8445_F22Dr1	F22Dr1	3	22.0	deep	1.0		desert biome	saline pan	18/02/2024	19.97866972222222 N,48.63943555555556 E	False	False
e8446_F13Dr3	F13Dr3	3	13.0	deep	3.0		desert biome	sand dune	17/02/2024	19.52934611111111 N,47.053284444444444 E	False	False
e8447_F14Dr2	F14Dr2	3	14.0	deep	2.0		desert biome	sand dune	17/02/2024	19.581338055555555 N,47.2920225 E	False	False
e8448_F15Dr1	F15Dr1	3	15.0	deep	1.0		desert biome	sand dune	17/02/2024	19.613749722222224 N,47.47587194444445 E	False	False
e8449_F15PRr3	F15PRr3	3	15.0	plant_rhizosphere	3.0		desert biome	sand dune	17/02/2024	19.613749722222224 N,47.47587194444445 E	False	False
e8450_F16PRr2	F16PRr2	3	16.0	plant_rhizosphere	2.0		desert biome	sand dune	17/02/2024	19.644455833333332 N,47.62611861111111 E	False	False
e8451_F17PRr1	F17PRr1	3	17.0	plant_rhizosphere	1.0		desert biome	sand dune	18/02/2024	19.676460000000002 N,47.82730555555556 E	False	False
e8452_F18Sr3	F18Sr3	3	18.0	surface	3.0		desert biome	sand dune	18/02/2024	19.732518055555555 N,48.046860555555554 E	False	False
e8453_F19Sr2	F19Sr2	3	19.0	surface	2.0		desert biome	sand dune	18/02/2024	19.81231916666667 N,48.24049472222222 E	False	False
e8454_F21Dr3	F21Dr3	3	21.0	deep	3.0		desert biome	oilspill	18/02/2024	19.9011325 N,48.48646388888889 E	False	False
e8455_F22Dr2	F22Dr2	3	22.0	deep	2.0		desert biome	saline pan	18/02/2024	19.97866972222222 N,48.63943555555556 E	False	False
e8456_F12Sr2	F12Sr2	3	12.0	surface	2.0		desert biome	sand dune	17/02/2024	19.47793361111111 N,46.83437333333334 E	False	False
e8457_F13Sr1	F13Sr1	3	13.0	surface	1.0		desert biome	sand dune	17/02/2024	19.52934611111111 N,47.053284444444444 E	False	False
e8458_F14Dr3	F14Dr3	3	14.0	deep	3.0		desert biome	sand dune	17/02/2024	19.581338055555555 N,47.2920225 E	False	False
e8459_F15Dr2	F15Dr2	3	15.0	deep	2.0		desert biome	sand dune	17/02/2024	19.613749722222224 N,47.47587194444445 E	False	False
e8460_F16Dr1	F16Dr1	3	16.0	deep	1.0		desert biome	sand dune	17/02/2024	19.644455833333332 N,47.62611861111111 E	False	False
e8461_F16PRr3	F16PRr3	3	16.0	plant_rhizosphere	3.0		desert biome	sand dune	17/02/2024	19.644455833333332 N,47.62611861111111 E	False	False
e8462_F17PRr2	F17PRr2	3	17.0	plant_rhizosphere	2.0		desert biome	sand dune	18/02/2024	19.676460000000002 N,47.82730555555556 E	False	False
e8463_F18PRr1	F18PRr1	3	18.0	plant_rhizosphere	1.0		desert biome	sand dune	18/02/2024	19.732518055555555 N,48.046860555555554 E	False	False
e8464_F19Sr3	F19Sr3	3	19.0	surface	3.0		desert biome	sand dune	18/02/2024	19.81231916666667 N,48.24049472222222 E	False	False
e8465_F20Sr2	F20Sr2	3	20.0	surface	2.0		desert biome	dune slack	18/02/2024	19.869310833333333 N,48.42464444444444 E	False	False
e8466_F21Sr1	F21Sr1	3	21.0	surface	1.0		desert biome	oilspill	18/02/2024	19.9011325 N,48.48646388888889 E	False	False
e8467_F22Dr3	F22Dr3	3	22.0	deep	3.0		desert biome	saline pan	18/02/2024	19.97866972222222 N,48.63943555555556 E	False	False
e8468_F22Sr1	F22Sr1	3	22.0	surface	1.0		desert biome	saline pan	18/02/2024	19.97866972222222 N,48.63943555555556 E	False	False
e8469_F23Dr3	F23Dr3	3	23.0	deep	3.0		desert biome	sand dune	18/02/2024	20.049265555555557 N,48.773331388888884 E	False	False
e8470_F24Dr2	F24Dr2	3	24.0	deep	2.0		desert biome	sand dune	18/02/2024	20.09273861111111 N,48.89939527777778 E	False	False
e8471_F25Dr1	F25Dr1	3	25.0	deep	1.0		desert biome	sand dune	18/02/2024	20.100259722222223 N,48.95421972222223 E	False	False
e8472_F25PRr3	F25PRr3	3	25.0	plant_rhizosphere	3.0		desert biome	sand dune	18/02/2024	20.100259722222223 N,48.95421972222223 E	False	False
e8473_F26PRr2	F26PRr2	3	26.0	plant_rhizosphere	2.0		desert biome	sand dune	18/02/2024	20.148753888888887 N,49.07873861111111 E	False	False
e8474_F27PRr1	F27PRr1	3	27.0	plant_rhizosphere	1.0		desert biome	sand dune	18/02/2024	20.2038574 N,49.1959834 E	False	False
e8475_F28Sr3	F28Sr3	3	28.0	surface	3.0		desert biome	sand dune	18/02/2024	20.24376861111111 N,49.37088472222222 E	False	False
e8476_F29Sr2	F29Sr2	3	29.0	surface	2.0		desert biome	sand dune	18/02/2024	20.2597976 N,49.5675445 E	False	False
e8477_F30Sr1	F30Sr1	3	30.0	surface	1.0		desert biome	sand dune	19/02/2024	20.269303055555554 N,49.68367333333333 E	False	False
e8478_F32Dr2	F32Dr2	3	32.0	deep	2.0		desert biome	sand dune	19/02/2024	20.310684166666668 N,50.09302138888889 E	False	False
e8479_F22Sr2	F22Sr2	3	22.0	surface	2.0		desert biome	saline pan	18/02/2024	19.97866972222222 N,48.63943555555556 E	False	False
e8480_F23Sr1	F23Sr1	3	23.0	surface	1.0		desert biome	sand dune	18/02/2024	20.049265555555557 N,48.773331388888884 E	False	False
e8481_F25Dr2	F25Dr2	3	25.0	deep	2.0		desert biome	sand dune	18/02/2024	20.100259722222223 N,48.95421972222223 E	False	False
e8482_F26Dr1	F26Dr1	3	26.0	deep	1.0		desert biome	sand dune	18/02/2024	20.148753888888887 N,49.07873861111111 E	False	False
e8483_F26PRr3	F26PRr3	3	26.0	plant_rhizosphere	3.0		desert biome	sand dune	18/02/2024	20.148753888888887 N,49.07873861111111 E	False	False
e8484_F27PRr2	F27PRr2	3	27.0	plant_rhizosphere	2.0		desert biome	sand dune	18/02/2024	20.2038574 N,49.1959834 E	False	False
e8485_F28PRr1	F28PRr1	3	28.0	plant_rhizosphere	1.0		desert biome	sand dune	18/02/2024	20.24376861111111 N,49.37088472222222 E	False	False
e8486_F29Sr3	F29Sr3	3	29.0	surface	3.0		desert biome	sand dune	18/02/2024	20.2597976 N,49.5675445 E	False	False
e8487_F30Sr2	F30Sr2	3	30.0	surface	2.0		desert biome	sand dune	19/02/2024	20.269303055555554 N,49.68367333333333 E	False	False
e8488_F32Dr3	F32Dr3	3	32.0	deep	3.0		desert biome	sand dune	19/02/2024	20.310684166666668 N,50.09302138888889 E	False	False
e8489_F22Sr3	F22Sr3	3	22.0	surface	3.0		desert biome	saline pan	18/02/2024	19.97866972222222 N,48.63943555555556 E	False	False
e8490_F23Sr2	F23Sr2	3	23.0	surface	2.0		desert biome	sand dune	18/02/2024	20.049265555555557 N,48.773331388888884 E	False	False
e8491_F24Sr1	F24Sr1	3	24.0	surface	1.0		desert biome	sand dune	18/02/2024	20.09273861111111 N,48.89939527777778 E	False	False
e8492_F25Dr3	F25Dr3	3	25.0	deep	3.0		desert biome	sand dune	18/02/2024	20.100259722222223 N,48.95421972222223 E	False	False
