sampleID	forwardReads	reverseReads	run	source_sample_name	biosample_accession	experiment_accession	library_name	bioproject	umbrella_project	campaign	compartment	is_control	in_ledger
26PRr2	${EQ_READS_DIR}/ERR16062418_1.fastq.gz	${EQ_READS_DIR}/ERR16062418_2.fastq.gz	ERR16062418	26PRr2	ERS28393103	ERX15452600	26PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
26PRr3	${EQ_READS_DIR}/ERR16062419_1.fastq.gz	${EQ_READS_DIR}/ERR16062419_2.fastq.gz	ERR16062419	26PRr3	ERS28393104	ERX15452601	26PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
27Dr1	${EQ_READS_DIR}/ERR16062420_1.fastq.gz	${EQ_READS_DIR}/ERR16062420_2.fastq.gz	ERR16062420	27Dr1	ERS28393105	ERX15452602	27Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
27Dr2	${EQ_READS_DIR}/ERR16062421_1.fastq.gz	${EQ_READS_DIR}/ERR16062421_2.fastq.gz	ERR16062421	27Dr2	ERS28393106	ERX15452603	27Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
27Dr3	${EQ_READS_DIR}/ERR16062422_1.fastq.gz	${EQ_READS_DIR}/ERR16062422_2.fastq.gz	ERR16062422	27Dr3	ERS28393107	ERX15452604	27Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
27Sr2	${EQ_READS_DIR}/ERR16062423_1.fastq.gz	${EQ_READS_DIR}/ERR16062423_2.fastq.gz	ERR16062423	27Sr2	ERS28393108	ERX15452605	27Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
27Sr3	${EQ_READS_DIR}/ERR16062424_1.fastq.gz	${EQ_READS_DIR}/ERR16062424_2.fastq.gz	ERR16062424	27Sr3	ERS28393109	ERX15452606	27Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
27PRr1	${EQ_READS_DIR}/ERR16062425_1.fastq.gz	${EQ_READS_DIR}/ERR16062425_2.fastq.gz	ERR16062425	27PRr1	ERS28393110	ERX15452607	27PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
27PRr2	${EQ_READS_DIR}/ERR16062426_1.fastq.gz	${EQ_READS_DIR}/ERR16062426_2.fastq.gz	ERR16062426	27PRr2	ERS28393111	ERX15452608	27PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
28Dr1	${EQ_READS_DIR}/ERR16062427_1.fastq.gz	${EQ_READS_DIR}/ERR16062427_2.fastq.gz	ERR16062427	28Dr1	ERS28393112	ERX15452609	28Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
28Dr3	${EQ_READS_DIR}/ERR16062428_1.fastq.gz	${EQ_READS_DIR}/ERR16062428_2.fastq.gz	ERR16062428	28Dr3	ERS28393113	ERX15452610	28Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
28Sr1	${EQ_READS_DIR}/ERR16062429_1.fastq.gz	${EQ_READS_DIR}/ERR16062429_2.fastq.gz	ERR16062429	28Sr1	ERS28393114	ERX15452611	28Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
28Sr2	${EQ_READS_DIR}/ERR16062430_1.fastq.gz	${EQ_READS_DIR}/ERR16062430_2.fastq.gz	ERR16062430	28Sr2	ERS28393115	ERX15452612	28Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
28Sr3	${EQ_READS_DIR}/ERR16062431_1.fastq.gz	${EQ_READS_DIR}/ERR16062431_2.fastq.gz	ERR16062431	28Sr3	ERS28393116	ERX15452613	28Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
28PRr1	${EQ_READS_DIR}/ERR16062432_1.fastq.gz	${EQ_READS_DIR}/ERR16062432_2.fastq.gz	ERR16062432	28PRr1	ERS28393117	ERX15452614	28PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
28PRr3	${EQ_READS_DIR}/ERR16062433_1.fastq.gz	${EQ_READS_DIR}/ERR16062433_2.fastq.gz	ERR16062433	28PRr3	ERS28393118	ERX15452615	28PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
29Dr1	${EQ_READS_DIR}/ERR16062434_1.fastq.gz	${EQ_READS_DIR}/ERR16062434_2.fastq.gz	ERR16062434	29Dr1	ERS28393119	ERX15452616	29Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
29Dr2	${EQ_READS_DIR}/ERR16062435_1.fastq.gz	${EQ_READS_DIR}/ERR16062435_2.fastq.gz	ERR16062435	29Dr2	ERS28393120	ERX15452617	29Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
29Dr3	${EQ_READS_DIR}/ERR16062436_1.fastq.gz	${EQ_READS_DIR}/ERR16062436_2.fastq.gz	ERR16062436	29Dr3	ERS28393121	ERX15452618	29Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
29Sr1	${EQ_READS_DIR}/ERR16062437_1.fastq.gz	${EQ_READS_DIR}/ERR16062437_2.fastq.gz	ERR16062437	29Sr1	ERS28393122	ERX15452619	29Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
29Sr2	${EQ_READS_DIR}/ERR16062438_1.fastq.gz	${EQ_READS_DIR}/ERR16062438_2.fastq.gz	ERR16062438	29Sr2	ERS28393123	ERX15452620	29Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
29PRr1	${EQ_READS_DIR}/ERR16062439_1.fastq.gz	${EQ_READS_DIR}/ERR16062439_2.fastq.gz	ERR16062439	29PRr1	ERS28393124	ERX15452621	29PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
29PRr2	${EQ_READS_DIR}/ERR16062440_1.fastq.gz	${EQ_READS_DIR}/ERR16062440_2.fastq.gz	ERR16062440	29PRr2	ERS28393125	ERX15452622	29PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
29PRr3	${EQ_READS_DIR}/ERR16062441_1.fastq.gz	${EQ_READS_DIR}/ERR16062441_2.fastq.gz	ERR16062441	29PRr3	ERS28393126	ERX15452623	29PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
30Dr1	${EQ_READS_DIR}/ERR16062442_1.fastq.gz	${EQ_READS_DIR}/ERR16062442_2.fastq.gz	ERR16062442	30Dr1	ERS28393127	ERX15452624	30Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
30Sr1	${EQ_READS_DIR}/ERR16062443_1.fastq.gz	${EQ_READS_DIR}/ERR16062443_2.fastq.gz	ERR16062443	30Sr1	ERS28393128	ERX15452625	30Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
30Sr2	${EQ_READS_DIR}/ERR16062444_1.fastq.gz	${EQ_READS_DIR}/ERR16062444_2.fastq.gz	ERR16062444	30Sr2	ERS28393129	ERX15452626	30Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
30Sr3	${EQ_READS_DIR}/ERR16062445_1.fastq.gz	${EQ_READS_DIR}/ERR16062445_2.fastq.gz	ERR16062445	30Sr3	ERS28393130	ERX15452627	30Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
30PRr1	${EQ_READS_DIR}/ERR16062446_1.fastq.gz	${EQ_READS_DIR}/ERR16062446_2.fastq.gz	ERR16062446	30PRr1	ERS28393131	ERX15452628	30PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
30PRr3	${EQ_READS_DIR}/ERR16062447_1.fastq.gz	${EQ_READS_DIR}/ERR16062447_2.fastq.gz	ERR16062447	30PRr3	ERS28393132	ERX15452629	30PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
31Dr2	${EQ_READS_DIR}/ERR16062448_1.fastq.gz	${EQ_READS_DIR}/ERR16062448_2.fastq.gz	ERR16062448	31Dr2	ERS28393133	ERX15452630	31Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
31Sr2	${EQ_READS_DIR}/ERR16062449_1.fastq.gz	${EQ_READS_DIR}/ERR16062449_2.fastq.gz	ERR16062449	31Sr2	ERS28393134	ERX15452631	31Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
31Sr3	${EQ_READS_DIR}/ERR16062450_1.fastq.gz	${EQ_READS_DIR}/ERR16062450_2.fastq.gz	ERR16062450	31Sr3	ERS28393135	ERX15452632	31Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
31PRr2	${EQ_READS_DIR}/ERR16062451_1.fastq.gz	${EQ_READS_DIR}/ERR16062451_2.fastq.gz	ERR16062451	31PRr2	ERS28393136	ERX15452633	31PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
31PRr3	${EQ_READS_DIR}/ERR16062452_1.fastq.gz	${EQ_READS_DIR}/ERR16062452_2.fastq.gz	ERR16062452	31PRr3	ERS28393137	ERX15452634	31PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
32Dr3	${EQ_READS_DIR}/ERR16062453_1.fastq.gz	${EQ_READS_DIR}/ERR16062453_2.fastq.gz	ERR16062453	32Dr3	ERS28393138	ERX15452635	32Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
32PRr1	${EQ_READS_DIR}/ERR16062454_1.fastq.gz	${EQ_READS_DIR}/ERR16062454_2.fastq.gz	ERR16062454	32PRr1	ERS28393139	ERX15452636	32PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
32PRr2	${EQ_READS_DIR}/ERR16062455_1.fastq.gz	${EQ_READS_DIR}/ERR16062455_2.fastq.gz	ERR16062455	32PRr2	ERS28393140	ERX15452637	32PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
32PRr3	${EQ_READS_DIR}/ERR16062456_1.fastq.gz	${EQ_READS_DIR}/ERR16062456_2.fastq.gz	ERR16062456	32PRr3	ERS28393141	ERX15452638	32PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
33Dr1	${EQ_READS_DIR}/ERR16062457_1.fastq.gz	${EQ_READS_DIR}/ERR16062457_2.fastq.gz	ERR16062457	33Dr1	ERS28393142	ERX15452639	33Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
33Dr2	${EQ_READS_DIR}/ERR16062458_1.fastq.gz	${EQ_READS_DIR}/ERR16062458_2.fastq.gz	ERR16062458	33Dr2	ERS28393143	ERX15452640	33Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
33Dr3	${EQ_READS_DIR}/ERR16062459_1.fastq.gz	${EQ_READS_DIR}/ERR16062459_2.fastq.gz	ERR16062459	33Dr3	ERS28393144	ERX15452641	33Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
33Sr1	${EQ_READS_DIR}/ERR16062460_1.fastq.gz	${EQ_READS_DIR}/ERR16062460_2.fastq.gz	ERR16062460	33Sr1	ERS28393145	ERX15452642	33Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
33Sr2	${EQ_READS_DIR}/ERR16062461_1.fastq.gz	${EQ_READS_DIR}/ERR16062461_2.fastq.gz	ERR16062461	33Sr2	ERS28393146	ERX15452643	33Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
33PRr1	${EQ_READS_DIR}/ERR16062462_1.fastq.gz	${EQ_READS_DIR}/ERR16062462_2.fastq.gz	ERR16062462	33PRr1	ERS28393147	ERX15452644	33PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
33PRr2	${EQ_READS_DIR}/ERR16062463_1.fastq.gz	${EQ_READS_DIR}/ERR16062463_2.fastq.gz	ERR16062463	33PRr2	ERS28393148	ERX15452645	33PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
34Dr2	${EQ_READS_DIR}/ERR16062464_1.fastq.gz	${EQ_READS_DIR}/ERR16062464_2.fastq.gz	ERR16062464	34Dr2	ERS28393149	ERX15452646	34Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
34Dr3	${EQ_READS_DIR}/ERR16062465_1.fastq.gz	${EQ_READS_DIR}/ERR16062465_2.fastq.gz	ERR16062465	34Dr3	ERS28393150	ERX15452647	34Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
34Sr1	${EQ_READS_DIR}/ERR16062466_1.fastq.gz	${EQ_READS_DIR}/ERR16062466_2.fastq.gz	ERR16062466	34Sr1	ERS28393151	ERX15452648	34Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
34Sr3	${EQ_READS_DIR}/ERR16062467_1.fastq.gz	${EQ_READS_DIR}/ERR16062467_2.fastq.gz	ERR16062467	34Sr3	ERS28393152	ERX15452649	34Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
34PRr1	${EQ_READS_DIR}/ERR16062468_1.fastq.gz	${EQ_READS_DIR}/ERR16062468_2.fastq.gz	ERR16062468	34PRr1	ERS28393153	ERX15452650	34PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
34PRr3	${EQ_READS_DIR}/ERR16062469_1.fastq.gz	${EQ_READS_DIR}/ERR16062469_2.fastq.gz	ERR16062469	34PRr3	ERS28393154	ERX15452651	34PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
35Dr2	${EQ_READS_DIR}/ERR16062470_1.fastq.gz	${EQ_READS_DIR}/ERR16062470_2.fastq.gz	ERR16062470	35Dr2	ERS28393155	ERX15452652	35Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
35Dr3	${EQ_READS_DIR}/ERR16062471_1.fastq.gz	${EQ_READS_DIR}/ERR16062471_2.fastq.gz	ERR16062471	35Dr3	ERS28393156	ERX15452653	35Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
35Sr1	${EQ_READS_DIR}/ERR16062472_1.fastq.gz	${EQ_READS_DIR}/ERR16062472_2.fastq.gz	ERR16062472	35Sr1	ERS28393157	ERX15452654	35Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
35Sr2	${EQ_READS_DIR}/ERR16062473_1.fastq.gz	${EQ_READS_DIR}/ERR16062473_2.fastq.gz	ERR16062473	35Sr2	ERS28393158	ERX15452655	35Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
35PRr1	${EQ_READS_DIR}/ERR16062474_1.fastq.gz	${EQ_READS_DIR}/ERR16062474_2.fastq.gz	ERR16062474	35PRr1	ERS28393159	ERX15452656	35PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
35PRr3	${EQ_READS_DIR}/ERR16062475_1.fastq.gz	${EQ_READS_DIR}/ERR16062475_2.fastq.gz	ERR16062475	35PRr3	ERS28393160	ERX15452657	35PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
36Dr2	${EQ_READS_DIR}/ERR16062476_1.fastq.gz	${EQ_READS_DIR}/ERR16062476_2.fastq.gz	ERR16062476	36Dr2	ERS28393161	ERX15452658	36Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
36Dr3	${EQ_READS_DIR}/ERR16062477_1.fastq.gz	${EQ_READS_DIR}/ERR16062477_2.fastq.gz	ERR16062477	36Dr3	ERS28393162	ERX15452659	36Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
36Sr1	${EQ_READS_DIR}/ERR16062478_1.fastq.gz	${EQ_READS_DIR}/ERR16062478_2.fastq.gz	ERR16062478	36Sr1	ERS28393163	ERX15452660	36Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
36Sr2	${EQ_READS_DIR}/ERR16062479_1.fastq.gz	${EQ_READS_DIR}/ERR16062479_2.fastq.gz	ERR16062479	36Sr2	ERS28393164	ERX15452661	36Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
36Sr3	${EQ_READS_DIR}/ERR16062480_1.fastq.gz	${EQ_READS_DIR}/ERR16062480_2.fastq.gz	ERR16062480	36Sr3	ERS28393165	ERX15452662	36Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
37Dr2	${EQ_READS_DIR}/ERR16062481_1.fastq.gz	${EQ_READS_DIR}/ERR16062481_2.fastq.gz	ERR16062481	37Dr2	ERS28393166	ERX15452663	37Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
37Dr3	${EQ_READS_DIR}/ERR16062482_1.fastq.gz	${EQ_READS_DIR}/ERR16062482_2.fastq.gz	ERR16062482	37Dr3	ERS28393167	ERX15452664	37Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
37Sr1	${EQ_READS_DIR}/ERR16062483_1.fastq.gz	${EQ_READS_DIR}/ERR16062483_2.fastq.gz	ERR16062483	37Sr1	ERS28393168	ERX15452665	37Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
37Sr2	${EQ_READS_DIR}/ERR16062484_1.fastq.gz	${EQ_READS_DIR}/ERR16062484_2.fastq.gz	ERR16062484	37Sr2	ERS28393169	ERX15452666	37Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
37PRr2	${EQ_READS_DIR}/ERR16062485_1.fastq.gz	${EQ_READS_DIR}/ERR16062485_2.fastq.gz	ERR16062485	37PRr2	ERS28393170	ERX15452667	37PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
37PRr3	${EQ_READS_DIR}/ERR16062486_1.fastq.gz	${EQ_READS_DIR}/ERR16062486_2.fastq.gz	ERR16062486	37PRr3	ERS28393171	ERX15452668	37PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
38Dr2	${EQ_READS_DIR}/ERR16062487_1.fastq.gz	${EQ_READS_DIR}/ERR16062487_2.fastq.gz	ERR16062487	38Dr2	ERS28393172	ERX15452669	38Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
38Dr3	${EQ_READS_DIR}/ERR16062488_1.fastq.gz	${EQ_READS_DIR}/ERR16062488_2.fastq.gz	ERR16062488	38Dr3	ERS28393173	ERX15452670	38Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
38Sr2	${EQ_READS_DIR}/ERR16062489_1.fastq.gz	${EQ_READS_DIR}/ERR16062489_2.fastq.gz	ERR16062489	38Sr2	ERS28393174	ERX15452671	38Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
38Sr3	${EQ_READS_DIR}/ERR16062490_1.fastq.gz	${EQ_READS_DIR}/ERR16062490_2.fastq.gz	ERR16062490	38Sr3	ERS28393175	ERX15452672	38Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
38PRr2	${EQ_READS_DIR}/ERR16062491_1.fastq.gz	${EQ_READS_DIR}/ERR16062491_2.fastq.gz	ERR16062491	38PRr2	ERS28393176	ERX15452673	38PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
38PRr3	${EQ_READS_DIR}/ERR16062492_1.fastq.gz	${EQ_READS_DIR}/ERR16062492_2.fastq.gz	ERR16062492	38PRr3	ERS28393177	ERX15452674	38PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
39Dr2	${EQ_READS_DIR}/ERR16062493_1.fastq.gz	${EQ_READS_DIR}/ERR16062493_2.fastq.gz	ERR16062493	39Dr2	ERS28393178	ERX15452675	39Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
39Dr3	${EQ_READS_DIR}/ERR16062494_1.fastq.gz	${EQ_READS_DIR}/ERR16062494_2.fastq.gz	ERR16062494	39Dr3	ERS28393179	ERX15452676	39Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
39Sr3	${EQ_READS_DIR}/ERR16062495_1.fastq.gz	${EQ_READS_DIR}/ERR16062495_2.fastq.gz	ERR16062495	39Sr3	ERS28393180	ERX15452677	39Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
39PRr1	${EQ_READS_DIR}/ERR16062496_1.fastq.gz	${EQ_READS_DIR}/ERR16062496_2.fastq.gz	ERR16062496	39PRr1	ERS28393181	ERX15452678	39PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
39PRr2	${EQ_READS_DIR}/ERR16062497_1.fastq.gz	${EQ_READS_DIR}/ERR16062497_2.fastq.gz	ERR16062497	39PRr2	ERS28393182	ERX15452679	39PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
39PRr3	${EQ_READS_DIR}/ERR16062498_1.fastq.gz	${EQ_READS_DIR}/ERR16062498_2.fastq.gz	ERR16062498	39PRr3	ERS28393183	ERX15452680	39PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
40Dr1	${EQ_READS_DIR}/ERR16062499_1.fastq.gz	${EQ_READS_DIR}/ERR16062499_2.fastq.gz	ERR16062499	40Dr1	ERS28393184	ERX15452681	40Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
40Dr2	${EQ_READS_DIR}/ERR16062500_1.fastq.gz	${EQ_READS_DIR}/ERR16062500_2.fastq.gz	ERR16062500	40Dr2	ERS28393185	ERX15452682	40Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
40PRr2	${EQ_READS_DIR}/ERR16062501_1.fastq.gz	${EQ_READS_DIR}/ERR16062501_2.fastq.gz	ERR16062501	40PRr2	ERS28393186	ERX15452683	40PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
40PRr3	${EQ_READS_DIR}/ERR16062502_1.fastq.gz	${EQ_READS_DIR}/ERR16062502_2.fastq.gz	ERR16062502	40PRr3	ERS28393187	ERX15452684	40PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
41Dr1	${EQ_READS_DIR}/ERR16062503_1.fastq.gz	${EQ_READS_DIR}/ERR16062503_2.fastq.gz	ERR16062503	41Dr1	ERS28393188	ERX15452685	41Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
41PRr2	${EQ_READS_DIR}/ERR16062504_1.fastq.gz	${EQ_READS_DIR}/ERR16062504_2.fastq.gz	ERR16062504	41PRr2	ERS28393189	ERX15452686	41PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
42Dr1	${EQ_READS_DIR}/ERR16062505_1.fastq.gz	${EQ_READS_DIR}/ERR16062505_2.fastq.gz	ERR16062505	42Dr1	ERS28393190	ERX15452687	42Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
42Sr1	${EQ_READS_DIR}/ERR16062506_1.fastq.gz	${EQ_READS_DIR}/ERR16062506_2.fastq.gz	ERR16062506	42Sr1	ERS28393191	ERX15452688	42Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
42Sr2	${EQ_READS_DIR}/ERR16062507_1.fastq.gz	${EQ_READS_DIR}/ERR16062507_2.fastq.gz	ERR16062507	42Sr2	ERS28393192	ERX15452689	42Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
42Sr3	${EQ_READS_DIR}/ERR16062508_1.fastq.gz	${EQ_READS_DIR}/ERR16062508_2.fastq.gz	ERR16062508	42Sr3	ERS28393193	ERX15452690	42Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
42PRr1	${EQ_READS_DIR}/ERR16062509_1.fastq.gz	${EQ_READS_DIR}/ERR16062509_2.fastq.gz	ERR16062509	42PRr1	ERS28393194	ERX15452691	42PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
42PRr2	${EQ_READS_DIR}/ERR16062510_1.fastq.gz	${EQ_READS_DIR}/ERR16062510_2.fastq.gz	ERR16062510	42PRr2	ERS28393195	ERX15452692	42PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
43Dr1	${EQ_READS_DIR}/ERR16062511_1.fastq.gz	${EQ_READS_DIR}/ERR16062511_2.fastq.gz	ERR16062511	43Dr1	ERS28393196	ERX15452693	43Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
43Dr2	${EQ_READS_DIR}/ERR16062512_1.fastq.gz	${EQ_READS_DIR}/ERR16062512_2.fastq.gz	ERR16062512	43Dr2	ERS28393197	ERX15452694	43Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
43Sr1	${EQ_READS_DIR}/ERR16062513_1.fastq.gz	${EQ_READS_DIR}/ERR16062513_2.fastq.gz	ERR16062513	43Sr1	ERS28393198	ERX15452695	43Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
43Sr2	${EQ_READS_DIR}/ERR16062514_1.fastq.gz	${EQ_READS_DIR}/ERR16062514_2.fastq.gz	ERR16062514	43Sr2	ERS28393199	ERX15452696	43Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Surface	False	True
43PRr2	${EQ_READS_DIR}/ERR16062515_1.fastq.gz	${EQ_READS_DIR}/ERR16062515_2.fastq.gz	ERR16062515	43PRr2	ERS28393200	ERX15452697	43PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
44Dr2	${EQ_READS_DIR}/ERR16062516_1.fastq.gz	${EQ_READS_DIR}/ERR16062516_2.fastq.gz	ERR16062516	44Dr2	ERS28393201	ERX15452698	44Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
44PRr2	${EQ_READS_DIR}/ERR16062517_1.fastq.gz	${EQ_READS_DIR}/ERR16062517_2.fastq.gz	ERR16062517	44PRr2	ERS28393202	ERX15452699	44PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
44PRr3	${EQ_READS_DIR}/ERR16062518_1.fastq.gz	${EQ_READS_DIR}/ERR16062518_2.fastq.gz	ERR16062518	44PRr3	ERS28393203	ERX15452700	44PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Rhizosphere	False	True
45Dr1	${EQ_READS_DIR}/ERR16062519_1.fastq.gz	${EQ_READS_DIR}/ERR16062519_2.fastq.gz	ERR16062519	45Dr1	ERS28393204	ERX15452701	45Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
45Dr3	${EQ_READS_DIR}/ERR16062520_1.fastq.gz	${EQ_READS_DIR}/ERR16062520_2.fastq.gz	ERR16062520	45Dr3	ERS28393205	ERX15452702	45Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip1	Deep	False	True
