sampleID,forwardReads,reverseReads,run
F30Dr3,${EQ_READS_DIR}/ERR16062941_1.fastq.gz,${EQ_READS_DIR}/ERR16062941_2.fastq.gz,ERR16062941
F30Sr1,${EQ_READS_DIR}/ERR16062942_1.fastq.gz,${EQ_READS_DIR}/ERR16062942_2.fastq.gz,ERR16062942
F30Sr2,${EQ_READS_DIR}/ERR16062943_1.fastq.gz,${EQ_READS_DIR}/ERR16062943_2.fastq.gz,ERR16062943
F30Sr3,${EQ_READS_DIR}/ERR16062944_1.fastq.gz,${EQ_READS_DIR}/ERR16062944_2.fastq.gz,ERR16062944
F30PRr1,${EQ_READS_DIR}/ERR16062945_1.fastq.gz,${EQ_READS_DIR}/ERR16062945_2.fastq.gz,ERR16062945
F30PRr2,${EQ_READS_DIR}/ERR16062946_1.fastq.gz,${EQ_READS_DIR}/ERR16062946_2.fastq.gz,ERR16062946
F30PRr3,${EQ_READS_DIR}/ERR16062947_1.fastq.gz,${EQ_READS_DIR}/ERR16062947_2.fastq.gz,ERR16062947
F31Dr1,${EQ_READS_DIR}/ERR16062948_1.fastq.gz,${EQ_READS_DIR}/ERR16062948_2.fastq.gz,ERR16062948
F31Dr2,${EQ_READS_DIR}/ERR16062949_1.fastq.gz,${EQ_READS_DIR}/ERR16062949_2.fastq.gz,ERR16062949
F31Sr2,${EQ_READS_DIR}/ERR16062950_1.fastq.gz,${EQ_READS_DIR}/ERR16062950_2.fastq.gz,ERR16062950
F31Sr3,${EQ_READS_DIR}/ERR16062951_1.fastq.gz,${EQ_READS_DIR}/ERR16062951_2.fastq.gz,ERR16062951
F31PRr1,${EQ_READS_DIR}/ERR16062952_1.fastq.gz,${EQ_READS_DIR}/ERR16062952_2.fastq.gz,ERR16062952
F31PRr2,${EQ_READS_DIR}/ERR16062953_1.fastq.gz,${EQ_READS_DIR}/ERR16062953_2.fastq.gz,ERR16062953
F31PRr3,${EQ_READS_DIR}/ERR16062954_1.fastq.gz,${EQ_READS_DIR}/ERR16062954_2.fastq.gz,ERR16062954
F32Dr1,${EQ_READS_DIR}/ERR16062955_1.fastq.gz,${EQ_READS_DIR}/ERR16062955_2.fastq.gz,ERR16062955
F32Dr2,${EQ_READS_DIR}/ERR16062956_1.fastq.gz,${EQ_READS_DIR}/ERR16062956_2.fastq.gz,ERR16062956
F32Dr3,${EQ_READS_DIR}/ERR16062957_1.fastq.gz,${EQ_READS_DIR}/ERR16062957_2.fastq.gz,ERR16062957
F32Sr1,${EQ_READS_DIR}/ERR16062958_1.fastq.gz,${EQ_READS_DIR}/ERR16062958_2.fastq.gz,ERR16062958
F32Sr2,${EQ_READS_DIR}/ERR16062959_1.fastq.gz,${EQ_READS_DIR}/ERR16062959_2.fastq.gz,ERR16062959
F32Sr3,${EQ_READS_DIR}/ERR16062960_1.fastq.gz,${EQ_READS_DIR}/ERR16062960_2.fastq.gz,ERR16062960
F32PRr1,${EQ_READS_DIR}/ERR16062961_1.fastq.gz,${EQ_READS_DIR}/ERR16062961_2.fastq.gz,ERR16062961
F32PRr2,${EQ_READS_DIR}/ERR16062962_1.fastq.gz,${EQ_READS_DIR}/ERR16062962_2.fastq.gz,ERR16062962
F32PRr3,${EQ_READS_DIR}/ERR16062963_1.fastq.gz,${EQ_READS_DIR}/ERR16062963_2.fastq.gz,ERR16062963
F33Dr1,${EQ_READS_DIR}/ERR16062964_1.fastq.gz,${EQ_READS_DIR}/ERR16062964_2.fastq.gz,ERR16062964
F33Dr2,${EQ_READS_DIR}/ERR16062965_1.fastq.gz,${EQ_READS_DIR}/ERR16062965_2.fastq.gz,ERR16062965
F33Dr3,${EQ_READS_DIR}/ERR16062966_1.fastq.gz,${EQ_READS_DIR}/ERR16062966_2.fastq.gz,ERR16062966
F33Sr1,${EQ_READS_DIR}/ERR16062967_1.fastq.gz,${EQ_READS_DIR}/ERR16062967_2.fastq.gz,ERR16062967
F33Sr2,${EQ_READS_DIR}/ERR16062968_1.fastq.gz,${EQ_READS_DIR}/ERR16062968_2.fastq.gz,ERR16062968
F33Sr3,${EQ_READS_DIR}/ERR16062969_1.fastq.gz,${EQ_READS_DIR}/ERR16062969_2.fastq.gz,ERR16062969
F33PRr2,${EQ_READS_DIR}/ERR16062970_1.fastq.gz,${EQ_READS_DIR}/ERR16062970_2.fastq.gz,ERR16062970
F33PRr3,${EQ_READS_DIR}/ERR16062971_1.fastq.gz,${EQ_READS_DIR}/ERR16062971_2.fastq.gz,ERR16062971
F34Dr1,${EQ_READS_DIR}/ERR16062972_1.fastq.gz,${EQ_READS_DIR}/ERR16062972_2.fastq.gz,ERR16062972
F34Dr2,${EQ_READS_DIR}/ERR16062973_1.fastq.gz,${EQ_READS_DIR}/ERR16062973_2.fastq.gz,ERR16062973
F34Dr3,${EQ_READS_DIR}/ERR16062974_1.fastq.gz,${EQ_READS_DIR}/ERR16062974_2.fastq.gz,ERR16062974
F34Sr1,${EQ_READS_DIR}/ERR16062975_1.fastq.gz,${EQ_READS_DIR}/ERR16062975_2.fastq.gz,ERR16062975
F34Sr2,${EQ_READS_DIR}/ERR16062976_1.fastq.gz,${EQ_READS_DIR}/ERR16062976_2.fastq.gz,ERR16062976
F34Sr3,${EQ_READS_DIR}/ERR16062977_1.fastq.gz,${EQ_READS_DIR}/ERR16062977_2.fastq.gz,ERR16062977
F34PRr1,${EQ_READS_DIR}/ERR16062978_1.fastq.gz,${EQ_READS_DIR}/ERR16062978_2.fastq.gz,ERR16062978
F34PRr2,${EQ_READS_DIR}/ERR16062979_1.fastq.gz,${EQ_READS_DIR}/ERR16062979_2.fastq.gz,ERR16062979
F34PRr3,${EQ_READS_DIR}/ERR16062980_1.fastq.gz,${EQ_READS_DIR}/ERR16062980_2.fastq.gz,ERR16062980
F35Dr1,${EQ_READS_DIR}/ERR16062981_1.fastq.gz,${EQ_READS_DIR}/ERR16062981_2.fastq.gz,ERR16062981
F35Dr2,${EQ_READS_DIR}/ERR16062982_1.fastq.gz,${EQ_READS_DIR}/ERR16062982_2.fastq.gz,ERR16062982
F35Dr3,${EQ_READS_DIR}/ERR16062983_1.fastq.gz,${EQ_READS_DIR}/ERR16062983_2.fastq.gz,ERR16062983
F35Sr1,${EQ_READS_DIR}/ERR16062984_1.fastq.gz,${EQ_READS_DIR}/ERR16062984_2.fastq.gz,ERR16062984
F35Sr2,${EQ_READS_DIR}/ERR16062985_1.fastq.gz,${EQ_READS_DIR}/ERR16062985_2.fastq.gz,ERR16062985
F35Sr3,${EQ_READS_DIR}/ERR16062986_1.fastq.gz,${EQ_READS_DIR}/ERR16062986_2.fastq.gz,ERR16062986
F35PRr1,${EQ_READS_DIR}/ERR16062987_1.fastq.gz,${EQ_READS_DIR}/ERR16062987_2.fastq.gz,ERR16062987
F35PRr2,${EQ_READS_DIR}/ERR16062988_1.fastq.gz,${EQ_READS_DIR}/ERR16062988_2.fastq.gz,ERR16062988
F35PRr3,${EQ_READS_DIR}/ERR16062989_1.fastq.gz,${EQ_READS_DIR}/ERR16062989_2.fastq.gz,ERR16062989
F36Dr1,${EQ_READS_DIR}/ERR16062990_1.fastq.gz,${EQ_READS_DIR}/ERR16062990_2.fastq.gz,ERR16062990
F36Dr2,${EQ_READS_DIR}/ERR16062991_1.fastq.gz,${EQ_READS_DIR}/ERR16062991_2.fastq.gz,ERR16062991
F36Dr3,${EQ_READS_DIR}/ERR16062992_1.fastq.gz,${EQ_READS_DIR}/ERR16062992_2.fastq.gz,ERR16062992
F36Sr1,${EQ_READS_DIR}/ERR16062993_1.fastq.gz,${EQ_READS_DIR}/ERR16062993_2.fastq.gz,ERR16062993
F36Sr2,${EQ_READS_DIR}/ERR16062994_1.fastq.gz,${EQ_READS_DIR}/ERR16062994_2.fastq.gz,ERR16062994
F36PRr1,${EQ_READS_DIR}/ERR16062995_1.fastq.gz,${EQ_READS_DIR}/ERR16062995_2.fastq.gz,ERR16062995
F36PRr2,${EQ_READS_DIR}/ERR16062996_1.fastq.gz,${EQ_READS_DIR}/ERR16062996_2.fastq.gz,ERR16062996
F36PRr3,${EQ_READS_DIR}/ERR16062997_1.fastq.gz,${EQ_READS_DIR}/ERR16062997_2.fastq.gz,ERR16062997
F37Dr1,${EQ_READS_DIR}/ERR16062998_1.fastq.gz,${EQ_READS_DIR}/ERR16062998_2.fastq.gz,ERR16062998
F37Dr2,${EQ_READS_DIR}/ERR16062999_1.fastq.gz,${EQ_READS_DIR}/ERR16062999_2.fastq.gz,ERR16062999
F37Dr3,${EQ_READS_DIR}/ERR16063000_1.fastq.gz,${EQ_READS_DIR}/ERR16063000_2.fastq.gz,ERR16063000
F37Sr1,${EQ_READS_DIR}/ERR16063001_1.fastq.gz,${EQ_READS_DIR}/ERR16063001_2.fastq.gz,ERR16063001
F37Sr2,${EQ_READS_DIR}/ERR16063002_1.fastq.gz,${EQ_READS_DIR}/ERR16063002_2.fastq.gz,ERR16063002
F37Sr3,${EQ_READS_DIR}/ERR16063003_1.fastq.gz,${EQ_READS_DIR}/ERR16063003_2.fastq.gz,ERR16063003
F37PRr1,${EQ_READS_DIR}/ERR16063004_1.fastq.gz,${EQ_READS_DIR}/ERR16063004_2.fastq.gz,ERR16063004
F37PRr2,${EQ_READS_DIR}/ERR16063005_1.fastq.gz,${EQ_READS_DIR}/ERR16063005_2.fastq.gz,ERR16063005
F37PRr3,${EQ_READS_DIR}/ERR16063006_1.fastq.gz,${EQ_READS_DIR}/ERR16063006_2.fastq.gz,ERR16063006
F38Dr2,${EQ_READS_DIR}/ERR16063007_1.fastq.gz,${EQ_READS_DIR}/ERR16063007_2.fastq.gz,ERR16063007
F38Dr3,${EQ_READS_DIR}/ERR16063008_1.fastq.gz,${EQ_READS_DIR}/ERR16063008_2.fastq.gz,ERR16063008
F38Sr1,${EQ_READS_DIR}/ERR16063009_1.fastq.gz,${EQ_READS_DIR}/ERR16063009_2.fastq.gz,ERR16063009
F38Sr2,${EQ_READS_DIR}/ERR16063010_1.fastq.gz,${EQ_READS_DIR}/ERR16063010_2.fastq.gz,ERR16063010
F38Sr3,${EQ_READS_DIR}/ERR16063011_1.fastq.gz,${EQ_READS_DIR}/ERR16063011_2.fastq.gz,ERR16063011
F38PRr1,${EQ_READS_DIR}/ERR16063012_1.fastq.gz,${EQ_READS_DIR}/ERR16063012_2.fastq.gz,ERR16063012
F38PRr2,${EQ_READS_DIR}/ERR16063013_1.fastq.gz,${EQ_READS_DIR}/ERR16063013_2.fastq.gz,ERR16063013
F38PRr3,${EQ_READS_DIR}/ERR16063014_1.fastq.gz,${EQ_READS_DIR}/ERR16063014_2.fastq.gz,ERR16063014
F39Dr2,${EQ_READS_DIR}/ERR16063015_1.fastq.gz,${EQ_READS_DIR}/ERR16063015_2.fastq.gz,ERR16063015
F39Dr3,${EQ_READS_DIR}/ERR16063016_1.fastq.gz,${EQ_READS_DIR}/ERR16063016_2.fastq.gz,ERR16063016
F39Sr1,${EQ_READS_DIR}/ERR16063017_1.fastq.gz,${EQ_READS_DIR}/ERR16063017_2.fastq.gz,ERR16063017
F39Sr2,${EQ_READS_DIR}/ERR16063018_1.fastq.gz,${EQ_READS_DIR}/ERR16063018_2.fastq.gz,ERR16063018
F39Sr3,${EQ_READS_DIR}/ERR16063019_1.fastq.gz,${EQ_READS_DIR}/ERR16063019_2.fastq.gz,ERR16063019
F39PRr1,${EQ_READS_DIR}/ERR16063020_1.fastq.gz,${EQ_READS_DIR}/ERR16063020_2.fastq.gz,ERR16063020
F39PRr3,${EQ_READS_DIR}/ERR16063021_1.fastq.gz,${EQ_READS_DIR}/ERR16063021_2.fastq.gz,ERR16063021
F40Dr1,${EQ_READS_DIR}/ERR16063022_1.fastq.gz,${EQ_READS_DIR}/ERR16063022_2.fastq.gz,ERR16063022
F40Dr2,${EQ_READS_DIR}/ERR16063023_1.fastq.gz,${EQ_READS_DIR}/ERR16063023_2.fastq.gz,ERR16063023
F40Dr3,${EQ_READS_DIR}/ERR16063024_1.fastq.gz,${EQ_READS_DIR}/ERR16063024_2.fastq.gz,ERR16063024
F40Sr1,${EQ_READS_DIR}/ERR16063025_1.fastq.gz,${EQ_READS_DIR}/ERR16063025_2.fastq.gz,ERR16063025
F40Sr2,${EQ_READS_DIR}/ERR16063026_1.fastq.gz,${EQ_READS_DIR}/ERR16063026_2.fastq.gz,ERR16063026
F40Sr3,${EQ_READS_DIR}/ERR16063027_1.fastq.gz,${EQ_READS_DIR}/ERR16063027_2.fastq.gz,ERR16063027
F40PRr1,${EQ_READS_DIR}/ERR16063028_1.fastq.gz,${EQ_READS_DIR}/ERR16063028_2.fastq.gz,ERR16063028
F40PRr2,${EQ_READS_DIR}/ERR16063029_1.fastq.gz,${EQ_READS_DIR}/ERR16063029_2.fastq.gz,ERR16063029
F40PRr3,${EQ_READS_DIR}/ERR16063030_1.fastq.gz,${EQ_READS_DIR}/ERR16063030_2.fastq.gz,ERR16063030
F41Dr3,${EQ_READS_DIR}/ERR16063031_1.fastq.gz,${EQ_READS_DIR}/ERR16063031_2.fastq.gz,ERR16063031
F41PRr1,${EQ_READS_DIR}/ERR16063032_1.fastq.gz,${EQ_READS_DIR}/ERR16063032_2.fastq.gz,ERR16063032
F41PRr2,${EQ_READS_DIR}/ERR16063033_1.fastq.gz,${EQ_READS_DIR}/ERR16063033_2.fastq.gz,ERR16063033
F42Dr1,${EQ_READS_DIR}/ERR16063034_1.fastq.gz,${EQ_READS_DIR}/ERR16063034_2.fastq.gz,ERR16063034
F42Dr2,${EQ_READS_DIR}/ERR16063035_1.fastq.gz,${EQ_READS_DIR}/ERR16063035_2.fastq.gz,ERR16063035
F42Dr3,${EQ_READS_DIR}/ERR16063036_1.fastq.gz,${EQ_READS_DIR}/ERR16063036_2.fastq.gz,ERR16063036
F42Sr1,${EQ_READS_DIR}/ERR16063037_1.fastq.gz,${EQ_READS_DIR}/ERR16063037_2.fastq.gz,ERR16063037
F42Sr2,${EQ_READS_DIR}/ERR16063038_1.fastq.gz,${EQ_READS_DIR}/ERR16063038_2.fastq.gz,ERR16063038
F42Sr3,${EQ_READS_DIR}/ERR16063039_1.fastq.gz,${EQ_READS_DIR}/ERR16063039_2.fastq.gz,ERR16063039
F42PRr1,${EQ_READS_DIR}/ERR16063040_1.fastq.gz,${EQ_READS_DIR}/ERR16063040_2.fastq.gz,ERR16063040
F42PRr2,${EQ_READS_DIR}/ERR16063041_1.fastq.gz,${EQ_READS_DIR}/ERR16063041_2.fastq.gz,ERR16063041
F42PRr3,${EQ_READS_DIR}/ERR16063042_1.fastq.gz,${EQ_READS_DIR}/ERR16063042_2.fastq.gz,ERR16063042
F43Dr1,${EQ_READS_DIR}/ERR16063043_1.fastq.gz,${EQ_READS_DIR}/ERR16063043_2.fastq.gz,ERR16063043
F43Dr2,${EQ_READS_DIR}/ERR16063044_1.fastq.gz,${EQ_READS_DIR}/ERR16063044_2.fastq.gz,ERR16063044
F43Dr3,${EQ_READS_DIR}/ERR16063045_1.fastq.gz,${EQ_READS_DIR}/ERR16063045_2.fastq.gz,ERR16063045
F43Sr1,${EQ_READS_DIR}/ERR16063046_1.fastq.gz,${EQ_READS_DIR}/ERR16063046_2.fastq.gz,ERR16063046
F43Sr2,${EQ_READS_DIR}/ERR16063047_1.fastq.gz,${EQ_READS_DIR}/ERR16063047_2.fastq.gz,ERR16063047
F43Sr3,${EQ_READS_DIR}/ERR16063048_1.fastq.gz,${EQ_READS_DIR}/ERR16063048_2.fastq.gz,ERR16063048
F43PRr1,${EQ_READS_DIR}/ERR16063049_1.fastq.gz,${EQ_READS_DIR}/ERR16063049_2.fastq.gz,ERR16063049
F43PRr2,${EQ_READS_DIR}/ERR16063050_1.fastq.gz,${EQ_READS_DIR}/ERR16063050_2.fastq.gz,ERR16063050
F43PRr3,${EQ_READS_DIR}/ERR16063051_1.fastq.gz,${EQ_READS_DIR}/ERR16063051_2.fastq.gz,ERR16063051
F44Dr1,${EQ_READS_DIR}/ERR16063052_1.fastq.gz,${EQ_READS_DIR}/ERR16063052_2.fastq.gz,ERR16063052
F44Dr2,${EQ_READS_DIR}/ERR16063053_1.fastq.gz,${EQ_READS_DIR}/ERR16063053_2.fastq.gz,ERR16063053
F44Dr3,${EQ_READS_DIR}/ERR16063054_1.fastq.gz,${EQ_READS_DIR}/ERR16063054_2.fastq.gz,ERR16063054
F44Sr1,${EQ_READS_DIR}/ERR16063055_1.fastq.gz,${EQ_READS_DIR}/ERR16063055_2.fastq.gz,ERR16063055
F44Sr2,${EQ_READS_DIR}/ERR16063056_1.fastq.gz,${EQ_READS_DIR}/ERR16063056_2.fastq.gz,ERR16063056
F44Sr3,${EQ_READS_DIR}/ERR16063057_1.fastq.gz,${EQ_READS_DIR}/ERR16063057_2.fastq.gz,ERR16063057
F44PRr1,${EQ_READS_DIR}/ERR16063058_1.fastq.gz,${EQ_READS_DIR}/ERR16063058_2.fastq.gz,ERR16063058
F44PRr2,${EQ_READS_DIR}/ERR16063059_1.fastq.gz,${EQ_READS_DIR}/ERR16063059_2.fastq.gz,ERR16063059
F44PRr3,${EQ_READS_DIR}/ERR16063060_1.fastq.gz,${EQ_READS_DIR}/ERR16063060_2.fastq.gz,ERR16063060
F45Dr1,${EQ_READS_DIR}/ERR16063061_1.fastq.gz,${EQ_READS_DIR}/ERR16063061_2.fastq.gz,ERR16063061
F45Dr2,${EQ_READS_DIR}/ERR16063062_1.fastq.gz,${EQ_READS_DIR}/ERR16063062_2.fastq.gz,ERR16063062
F45Dr3,${EQ_READS_DIR}/ERR16063063_1.fastq.gz,${EQ_READS_DIR}/ERR16063063_2.fastq.gz,ERR16063063
F45Sr1,${EQ_READS_DIR}/ERR16063064_1.fastq.gz,${EQ_READS_DIR}/ERR16063064_2.fastq.gz,ERR16063064
F45Sr2,${EQ_READS_DIR}/ERR16063065_1.fastq.gz,${EQ_READS_DIR}/ERR16063065_2.fastq.gz,ERR16063065
F45Sr3,${EQ_READS_DIR}/ERR16063066_1.fastq.gz,${EQ_READS_DIR}/ERR16063066_2.fastq.gz,ERR16063066
F45PRr1,${EQ_READS_DIR}/ERR16063067_1.fastq.gz,${EQ_READS_DIR}/ERR16063067_2.fastq.gz,ERR16063067
F45PRr2,${EQ_READS_DIR}/ERR16063068_1.fastq.gz,${EQ_READS_DIR}/ERR16063068_2.fastq.gz,ERR16063068
F45PRr3,${EQ_READS_DIR}/ERR16063069_1.fastq.gz,${EQ_READS_DIR}/ERR16063069_2.fastq.gz,ERR16063069
F46Dr1,${EQ_READS_DIR}/ERR16063070_1.fastq.gz,${EQ_READS_DIR}/ERR16063070_2.fastq.gz,ERR16063070
F46Sr2,${EQ_READS_DIR}/ERR16063071_1.fastq.gz,${EQ_READS_DIR}/ERR16063071_2.fastq.gz,ERR16063071
F47Dr1,${EQ_READS_DIR}/ERR16063072_1.fastq.gz,${EQ_READS_DIR}/ERR16063072_2.fastq.gz,ERR16063072
F47Dr3,${EQ_READS_DIR}/ERR16063073_1.fastq.gz,${EQ_READS_DIR}/ERR16063073_2.fastq.gz,ERR16063073
F47Sr3,${EQ_READS_DIR}/ERR16063074_1.fastq.gz,${EQ_READS_DIR}/ERR16063074_2.fastq.gz,ERR16063074
F47PRr1,${EQ_READS_DIR}/ERR16063075_1.fastq.gz,${EQ_READS_DIR}/ERR16063075_2.fastq.gz,ERR16063075
F47PRr2,${EQ_READS_DIR}/ERR16063076_1.fastq.gz,${EQ_READS_DIR}/ERR16063076_2.fastq.gz,ERR16063076
F47PRr3,${EQ_READS_DIR}/ERR16063077_1.fastq.gz,${EQ_READS_DIR}/ERR16063077_2.fastq.gz,ERR16063077
F48Dr1,${EQ_READS_DIR}/ERR16063078_1.fastq.gz,${EQ_READS_DIR}/ERR16063078_2.fastq.gz,ERR16063078
F48Dr2,${EQ_READS_DIR}/ERR16063079_1.fastq.gz,${EQ_READS_DIR}/ERR16063079_2.fastq.gz,ERR16063079
F48Dr3,${EQ_READS_DIR}/ERR16063080_1.fastq.gz,${EQ_READS_DIR}/ERR16063080_2.fastq.gz,ERR16063080
F48Sr1,${EQ_READS_DIR}/ERR16063081_1.fastq.gz,${EQ_READS_DIR}/ERR16063081_2.fastq.gz,ERR16063081
F48Sr2,${EQ_READS_DIR}/ERR16063082_1.fastq.gz,${EQ_READS_DIR}/ERR16063082_2.fastq.gz,ERR16063082
F48Sr3,${EQ_READS_DIR}/ERR16063083_1.fastq.gz,${EQ_READS_DIR}/ERR16063083_2.fastq.gz,ERR16063083
F48PRr1,${EQ_READS_DIR}/ERR16063084_1.fastq.gz,${EQ_READS_DIR}/ERR16063084_2.fastq.gz,ERR16063084
F48PRr2,${EQ_READS_DIR}/ERR16063085_1.fastq.gz,${EQ_READS_DIR}/ERR16063085_2.fastq.gz,ERR16063085
F48PRr3,${EQ_READS_DIR}/ERR16063086_1.fastq.gz,${EQ_READS_DIR}/ERR16063086_2.fastq.gz,ERR16063086
F49Dr1,${EQ_READS_DIR}/ERR16063087_1.fastq.gz,${EQ_READS_DIR}/ERR16063087_2.fastq.gz,ERR16063087
F49Dr2,${EQ_READS_DIR}/ERR16063088_1.fastq.gz,${EQ_READS_DIR}/ERR16063088_2.fastq.gz,ERR16063088
F49Dr3,${EQ_READS_DIR}/ERR16063089_1.fastq.gz,${EQ_READS_DIR}/ERR16063089_2.fastq.gz,ERR16063089
F49Sr1,${EQ_READS_DIR}/ERR16063090_1.fastq.gz,${EQ_READS_DIR}/ERR16063090_2.fastq.gz,ERR16063090
F49Sr2,${EQ_READS_DIR}/ERR16063091_1.fastq.gz,${EQ_READS_DIR}/ERR16063091_2.fastq.gz,ERR16063091
F49Sr3,${EQ_READS_DIR}/ERR16063092_1.fastq.gz,${EQ_READS_DIR}/ERR16063092_2.fastq.gz,ERR16063092
F49PRr1,${EQ_READS_DIR}/ERR16063093_1.fastq.gz,${EQ_READS_DIR}/ERR16063093_2.fastq.gz,ERR16063093
F49PRr2,${EQ_READS_DIR}/ERR16063094_1.fastq.gz,${EQ_READS_DIR}/ERR16063094_2.fastq.gz,ERR16063094
F49PRr3,${EQ_READS_DIR}/ERR16063095_1.fastq.gz,${EQ_READS_DIR}/ERR16063095_2.fastq.gz,ERR16063095
F50Dr1,${EQ_READS_DIR}/ERR16063096_1.fastq.gz,${EQ_READS_DIR}/ERR16063096_2.fastq.gz,ERR16063096
F50Dr2,${EQ_READS_DIR}/ERR16063097_1.fastq.gz,${EQ_READS_DIR}/ERR16063097_2.fastq.gz,ERR16063097
F50Dr3,${EQ_READS_DIR}/ERR16063098_1.fastq.gz,${EQ_READS_DIR}/ERR16063098_2.fastq.gz,ERR16063098
F50Sr1,${EQ_READS_DIR}/ERR16063099_1.fastq.gz,${EQ_READS_DIR}/ERR16063099_2.fastq.gz,ERR16063099
F50Sr2,${EQ_READS_DIR}/ERR16063100_1.fastq.gz,${EQ_READS_DIR}/ERR16063100_2.fastq.gz,ERR16063100
F50Sr3,${EQ_READS_DIR}/ERR16063101_1.fastq.gz,${EQ_READS_DIR}/ERR16063101_2.fastq.gz,ERR16063101
F50PRr1,${EQ_READS_DIR}/ERR16063102_1.fastq.gz,${EQ_READS_DIR}/ERR16063102_2.fastq.gz,ERR16063102
F50PRr2,${EQ_READS_DIR}/ERR16063103_1.fastq.gz,${EQ_READS_DIR}/ERR16063103_2.fastq.gz,ERR16063103
F50PRr3,${EQ_READS_DIR}/ERR16063104_1.fastq.gz,${EQ_READS_DIR}/ERR16063104_2.fastq.gz,ERR16063104
F51Dr3,${EQ_READS_DIR}/ERR16063105_1.fastq.gz,${EQ_READS_DIR}/ERR16063105_2.fastq.gz,ERR16063105
F51Sr3,${EQ_READS_DIR}/ERR16063106_1.fastq.gz,${EQ_READS_DIR}/ERR16063106_2.fastq.gz,ERR16063106
F51PRr1,${EQ_READS_DIR}/ERR16063107_1.fastq.gz,${EQ_READS_DIR}/ERR16063107_2.fastq.gz,ERR16063107
F51PRr2,${EQ_READS_DIR}/ERR16063108_1.fastq.gz,${EQ_READS_DIR}/ERR16063108_2.fastq.gz,ERR16063108
F51PRr3,${EQ_READS_DIR}/ERR16063109_1.fastq.gz,${EQ_READS_DIR}/ERR16063109_2.fastq.gz,ERR16063109
F52Sr1,${EQ_READS_DIR}/ERR16063110_1.fastq.gz,${EQ_READS_DIR}/ERR16063110_2.fastq.gz,ERR16063110
F52Sr2,${EQ_READS_DIR}/ERR16063111_1.fastq.gz,${EQ_READS_DIR}/ERR16063111_2.fastq.gz,ERR16063111
F52Sr3,${EQ_READS_DIR}/ERR16063112_1.fastq.gz,${EQ_READS_DIR}/ERR16063112_2.fastq.gz,ERR16063112
F53Dr1,${EQ_READS_DIR}/ERR16063113_1.fastq.gz,${EQ_READS_DIR}/ERR16063113_2.fastq.gz,ERR16063113
F53Dr2,${EQ_READS_DIR}/ERR16063114_1.fastq.gz,${EQ_READS_DIR}/ERR16063114_2.fastq.gz,ERR16063114
F53Dr3,${EQ_READS_DIR}/ERR16063115_1.fastq.gz,${EQ_READS_DIR}/ERR16063115_2.fastq.gz,ERR16063115
F53Sr3,${EQ_READS_DIR}/ERR16063116_1.fastq.gz,${EQ_READS_DIR}/ERR16063116_2.fastq.gz,ERR16063116
F53PRr1,${EQ_READS_DIR}/ERR16063117_1.fastq.gz,${EQ_READS_DIR}/ERR16063117_2.fastq.gz,ERR16063117
F54PRr2,${EQ_READS_DIR}/ERR16063118_1.fastq.gz,${EQ_READS_DIR}/ERR16063118_2.fastq.gz,ERR16063118
F55Sr1,${EQ_READS_DIR}/ERR16063119_1.fastq.gz,${EQ_READS_DIR}/ERR16063119_2.fastq.gz,ERR16063119
F56Sr2,${EQ_READS_DIR}/ERR16063120_1.fastq.gz,${EQ_READS_DIR}/ERR16063120_2.fastq.gz,ERR16063120
F56Sr3,${EQ_READS_DIR}/ERR16063121_1.fastq.gz,${EQ_READS_DIR}/ERR16063121_2.fastq.gz,ERR16063121
F57Dr1,${EQ_READS_DIR}/ERR16063122_1.fastq.gz,${EQ_READS_DIR}/ERR16063122_2.fastq.gz,ERR16063122
F57Sr3,${EQ_READS_DIR}/ERR16063123_1.fastq.gz,${EQ_READS_DIR}/ERR16063123_2.fastq.gz,ERR16063123
F57PRr1,${EQ_READS_DIR}/ERR16063124_1.fastq.gz,${EQ_READS_DIR}/ERR16063124_2.fastq.gz,ERR16063124
F57PRr2,${EQ_READS_DIR}/ERR16063125_1.fastq.gz,${EQ_READS_DIR}/ERR16063125_2.fastq.gz,ERR16063125
F57PRr3,${EQ_READS_DIR}/ERR16063126_1.fastq.gz,${EQ_READS_DIR}/ERR16063126_2.fastq.gz,ERR16063126
F58Dr1,${EQ_READS_DIR}/ERR16063127_1.fastq.gz,${EQ_READS_DIR}/ERR16063127_2.fastq.gz,ERR16063127
F58Sr1,${EQ_READS_DIR}/ERR16063128_1.fastq.gz,${EQ_READS_DIR}/ERR16063128_2.fastq.gz,ERR16063128
F58Sr2,${EQ_READS_DIR}/ERR16063129_1.fastq.gz,${EQ_READS_DIR}/ERR16063129_2.fastq.gz,ERR16063129
F58Sr3,${EQ_READS_DIR}/ERR16063130_1.fastq.gz,${EQ_READS_DIR}/ERR16063130_2.fastq.gz,ERR16063130
F58PRr1,${EQ_READS_DIR}/ERR16063131_1.fastq.gz,${EQ_READS_DIR}/ERR16063131_2.fastq.gz,ERR16063131
F58PRr2,${EQ_READS_DIR}/ERR16063132_1.fastq.gz,${EQ_READS_DIR}/ERR16063132_2.fastq.gz,ERR16063132
F58PRr3,${EQ_READS_DIR}/ERR16063133_1.fastq.gz,${EQ_READS_DIR}/ERR16063133_2.fastq.gz,ERR16063133
F59Dr2,${EQ_READS_DIR}/ERR16063134_1.fastq.gz,${EQ_READS_DIR}/ERR16063134_2.fastq.gz,ERR16063134
