entity_id	entity_kind	stable_key_type	stable_key	iri_scheme_version	canonical_key	key_sha256	primary_identifier	primary_label	source_snapshot_id	source_row	curation_status
https://rubalkhali.science/kb/RAK_CTL_c425d939a8e35d458c68c4afae8c97be494d89821946316de4a718f11942922c	metadata_assertion	claim_tuple	https://rubalkhali.science/kb/RAK_P202162|http://semanticscience.org/resource/SIO_000068|https://rubalkhali.science/kb/RAK_CTL_9efef0db378a00eabe193eb35637f9a0887cf76c386e6c60b5f6864f464bbe83|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	control-key-v1	metadata_assertion|claim_tuple|https://rubalkhali.science/kb/RAK_P202162|http://semanticscience.org/resource/SIO_000068|https://rubalkhali.science/kb/RAK_CTL_9efef0db378a00eabe193eb35637f9a0887cf76c386e6c60b5f6864f464bbe83|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	c425d939a8e35d458c68c4afae8c97be494d89821946316de4a718f11942922c	d0e35f1928045bb4a6953bf3766ef2fe9acb5fe84d9f24c08e60b61c62b744a0	control metadata assertion	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx		confirmed
https://rubalkhali.science/kb/RAK_CTL_0ef8b6db5d579b65878a3226cbe8ca2049902a43793dd457fdd6f982cda7556f	metadata_assertion	claim_tuple	https://rubalkhali.science/kb/RAK_P202161|http://semanticscience.org/resource/SIO_000068|https://rubalkhali.science/kb/RAK_CTL_9efef0db378a00eabe193eb35637f9a0887cf76c386e6c60b5f6864f464bbe83|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	control-key-v1	metadata_assertion|claim_tuple|https://rubalkhali.science/kb/RAK_P202161|http://semanticscience.org/resource/SIO_000068|https://rubalkhali.science/kb/RAK_CTL_9efef0db378a00eabe193eb35637f9a0887cf76c386e6c60b5f6864f464bbe83|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	0ef8b6db5d579b65878a3226cbe8ca2049902a43793dd457fdd6f982cda7556f	b06110bd31bab51e2d2e9797f844ca7bef0e9d0214da31186c65b532a554663c	control metadata assertion	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx		confirmed
https://rubalkhali.science/kb/RAK_CTL_84e748b1f489361dac552836ffa48272719f9e887155aeefab3c8c623c9ea7ef	metadata_assertion	claim_tuple	https://rubalkhali.science/kb/RAK_P202160|http://semanticscience.org/resource/SIO_000068|https://rubalkhali.science/kb/RAK_CTL_9efef0db378a00eabe193eb35637f9a0887cf76c386e6c60b5f6864f464bbe83|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	control-key-v1	metadata_assertion|claim_tuple|https://rubalkhali.science/kb/RAK_P202160|http://semanticscience.org/resource/SIO_000068|https://rubalkhali.science/kb/RAK_CTL_9efef0db378a00eabe193eb35637f9a0887cf76c386e6c60b5f6864f464bbe83|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	84e748b1f489361dac552836ffa48272719f9e887155aeefab3c8c623c9ea7ef	10af8f86b2ba9ad1b9ebffa954da627819393bac5bf862c84feeb27a7adbc117	control metadata assertion	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx		confirmed
https://rubalkhali.science/kb/RAK_CTL_e7f2212f9e4cb96e07190808584e76cbb1c2739c61286c62ea863893e0e515f1	control_material	workbook_unsequenced_row	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|9	control-key-v1	control_material|workbook_unsequenced_row|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|9	e7f2212f9e4cb96e07190808584e76cbb1c2739c61286c62ea863893e0e515f1	Trip4-unsequenced-EB	unsequenced Trip 4 three-day extraction blank	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	9	confirmed
https://rubalkhali.science/kb/RAK_CTL_18fa92435bb811123b1f4a1b17749213ff9887353303f9cbdb4b708f1b9cbcfe	batch	workbook_unsequenced_row	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|9	control-key-v1	batch|workbook_unsequenced_row|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|9	18fa92435bb811123b1f4a1b17749213ff9887353303f9cbdb4b708f1b9cbcfe	trip4-three-day-extraction	Trip 4 three-day extraction batch without a sequenced blank	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	9	confirmed
https://rubalkhali.science/kb/RAK_CTL_322f4e4a1a6c8ab3232c08cee9f7aa3e54ea42bdbd2e634dcdb6a079f3161ccc	laboratory_process	control_extraction	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|9	control-key-v1	laboratory_process|control_extraction|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|9	322f4e4a1a6c8ab3232c08cee9f7aa3e54ea42bdbd2e634dcdb6a079f3161ccc	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|9:extraction	DNA extraction process for data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|9	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	9	confirmed
https://rubalkhali.science/kb/RAK_CTL_7b816a41466638afada678866799a2e1e4b24974f6bc5fdf93f9224e203ba63e	dna_extract	control_extraction_output	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|9	control-key-v1	dna_extract|control_extraction_output|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|9	7b816a41466638afada678866799a2e1e4b24974f6bc5fdf93f9224e203ba63e	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|9:DNA	DNA extract of data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|9	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	9	confirmed
https://rubalkhali.science/kb/RAK_CTL_a5fe5d4be131a63c0fe5b5d0aa2fab024accf51558a7459a554028cdb4e6960c	control_role	material_and_role	https://rubalkhali.science/kb/RAK_CTL_e7f2212f9e4cb96e07190808584e76cbb1c2739c61286c62ea863893e0e515f1|extraction_blank	control-key-v1	control_role|material_and_role|https://rubalkhali.science/kb/RAK_CTL_e7f2212f9e4cb96e07190808584e76cbb1c2739c61286c62ea863893e0e515f1|extraction_blank	a5fe5d4be131a63c0fe5b5d0aa2fab024accf51558a7459a554028cdb4e6960c	Trip4-unsequenced-EB:extraction_blank	extraction blank for Trip4-unsequenced-EB	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx		confirmed
https://rubalkhali.science/kb/RAK_CTL_00730445e1ba1cc21129c104a71254100099283cb8c69091c292eef7791d1152	metadata_disposition	disposition_tuple	https://rubalkhali.science/kb/RAK_CTL_e7f2212f9e4cb96e07190808584e76cbb1c2739c61286c62ea863893e0e515f1|control_sequence_occurrence|unresolved|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	control-key-v1	metadata_disposition|disposition_tuple|https://rubalkhali.science/kb/RAK_CTL_e7f2212f9e4cb96e07190808584e76cbb1c2739c61286c62ea863893e0e515f1|control_sequence_occurrence|unresolved|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	00730445e1ba1cc21129c104a71254100099283cb8c69091c292eef7791d1152	f749fc9019d7e7ad823f0ae64741086b4448bad9a4273ae4ed9715994cd6a298	unresolved: control_sequence_occurrence	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx		confirmed
https://rubalkhali.science/kb/RAK_CTL_ced59de2f68ffaece305bf98be089e4d63a30785a4d1c49a69cfd5f3f494bcee	metadata_field	controlled_term	control_sequence_occurrence	control-key-v1	metadata_field|controlled_term|control_sequence_occurrence	ced59de2f68ffaece305bf98be089e4d63a30785a4d1c49a69cfd5f3f494bcee	control_sequence_occurrence	control metadata field: control_sequence_occurrence	CONTROL_KG_MODEL_DESIGN.md		confirmed
https://rubalkhali.science/kb/RAK_CTL_4aed4d1e40e1e60e4b953412baa043f2faf09384ed1679d26e2175538f0d8722	metadata_disposition	disposition_tuple	https://rubalkhali.science/kb/RAK_CTL_b0ae4ff7a87b0764aea36899c084ae8ca3d720f25fb8ef82e6cc13dfd144086a|trip4_positive_control|not_applicable|data/metadata/samples/controls/control_ground_truth.tsv	control-key-v1	metadata_disposition|disposition_tuple|https://rubalkhali.science/kb/RAK_CTL_b0ae4ff7a87b0764aea36899c084ae8ca3d720f25fb8ef82e6cc13dfd144086a|trip4_positive_control|not_applicable|data/metadata/samples/controls/control_ground_truth.tsv	4aed4d1e40e1e60e4b953412baa043f2faf09384ed1679d26e2175538f0d8722	57f23c38adb6e30815addb263904a280acd37ec2bae219726ffc433b03d89cbc	not_applicable: trip4_positive_control	data/metadata/samples/controls/control_ground_truth.tsv		confirmed
https://rubalkhali.science/kb/RAK_CTL_4a82f2e41dee297b43ed5b64a21767087eb304ca309a2383a18038e3c13c3628	metadata_field	controlled_term	trip4_positive_control	control-key-v1	metadata_field|controlled_term|trip4_positive_control	4a82f2e41dee297b43ed5b64a21767087eb304ca309a2383a18038e3c13c3628	trip4_positive_control	control metadata field: trip4_positive_control	CONTROL_KG_MODEL_DESIGN.md		confirmed
https://rubalkhali.science/kb/RAK_CTL_16703add90bd8fc43094810e7a367ecdd83c8078b3a9d47a5ee81c72fe65fb59	metadata_status	controlled_term	not_applicable	control-key-v1	metadata_status|controlled_term|not_applicable	16703add90bd8fc43094810e7a367ecdd83c8078b3a9d47a5ee81c72fe65fb59	not_applicable	control metadata status: not_applicable	CONTROL_KG_MODEL_DESIGN.md		confirmed
https://rubalkhali.science/kb/RAK_CTL_256c4109f961d0845058978794d4d8fdbcd451fba77d189c77be16ead271b0f4	control_material	workbook_row_and_index	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|8|275	control-key-v1	control_material|workbook_row_and_index|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|8|275	256c4109f961d0845058978794d4d8fdbcd451fba77d189c77be16ead271b0f4	Trip4-PCR-blank	Trip 4 PCR blank	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	8	confirmed
https://rubalkhali.science/kb/RAK_CTL_6149b4c99c340380707208287628c700f91f5396705d40d0c3c6e77a20bc52b1	laboratory_process	pcr_blank_reaction	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|8|275	control-key-v1	laboratory_process|pcr_blank_reaction|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|8|275	6149b4c99c340380707208287628c700f91f5396705d40d0c3c6e77a20bc52b1	Trip4-PCR-blank:PCR	amplicon PCR process for Trip 4 PCR blank	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	8	confirmed
https://rubalkhali.science/kb/RAK_CTL_d98736832c1eedc54dd6814e7650eccb0ce07b96281814b51ffb1d55d27ca1a2	amplicon_library	workbook_row_and_index	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|8|275	control-key-v1	amplicon_library|workbook_row_and_index|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx|8|275	d98736832c1eedc54dd6814e7650eccb0ce07b96281814b51ffb1d55d27ca1a2	Trip4-PCR-blank-library	Trip 4 PCR blank reaction product	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	8	confirmed
https://rubalkhali.science/kb/RAK_CTL_1755893f2422f8e1b259fb1b80bfc0d68e858419370f7068db9020d5740ea2b1	control_role	material_and_role	https://rubalkhali.science/kb/RAK_CTL_256c4109f961d0845058978794d4d8fdbcd451fba77d189c77be16ead271b0f4|pcr_blank	control-key-v1	control_role|material_and_role|https://rubalkhali.science/kb/RAK_CTL_256c4109f961d0845058978794d4d8fdbcd451fba77d189c77be16ead271b0f4|pcr_blank	1755893f2422f8e1b259fb1b80bfc0d68e858419370f7068db9020d5740ea2b1	Trip4-PCR-blank:pcr_blank	pcr blank for Trip4-PCR-blank	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx		confirmed
https://rubalkhali.science/kb/RAK_CTL_0b138e066578c6f3d9e1ca171e923a3deba82a77162cabb157a52a3b3d5688d9	metadata_disposition	disposition_tuple	https://rubalkhali.science/kb/RAK_CTL_256c4109f961d0845058978794d4d8fdbcd451fba77d189c77be16ead271b0f4|control_sequence_occurrence|unresolved|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	control-key-v1	metadata_disposition|disposition_tuple|https://rubalkhali.science/kb/RAK_CTL_256c4109f961d0845058978794d4d8fdbcd451fba77d189c77be16ead271b0f4|control_sequence_occurrence|unresolved|data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx	0b138e066578c6f3d9e1ca171e923a3deba82a77162cabb157a52a3b3d5688d9	d619736d684ce229905e3a4ca29fa3d72f1f1544ff523d584f3ed21ec6dbd28b	unresolved: control_sequence_occurrence	data/metadata/samples/EB_Sample_Map_FourthTrip2.xlsx		confirmed
https://rubalkhali.science/kb/RAK_CTL_a530694b474ef2c23add2d39d99de6c3d11c7baba3448827c3e5bc4e6c64c58e	control_material	assay_sample_and_index	trip5_16S|EB1|307	control-key-v1	control_material|assay_sample_and_index|trip5_16S|EB1|307	a530694b474ef2c23add2d39d99de6c3d11c7baba3448827c3e5bc4e6c64c58e	EB1	Trip 5 16S extraction blank EB1	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	EB1	confirmed
https://rubalkhali.science/kb/RAK_CTL_a67d5809bd2eddd87a6f0e816195609628a085b7436f8dd985400c428c8fdbfd	batch	extraction_date_and_blank_index	2025-10-20|xGen 10nt UDI Index Pair 307	control-key-v1	batch|extraction_date_and_blank_index|2025-10-20|xGen 10nt UDI Index Pair 307	a67d5809bd2eddd87a6f0e816195609628a085b7436f8dd985400c428c8fdbfd	extraction:2025-10-20	extraction batch 2025-10-20 (EB1)	data/metadata/samples/Sequenced_Samples_by_EB_FifthTrip.xlsx	2	confirmed
https://rubalkhali.science/kb/RAK_CTL_477c0fe1a171bab13ba2a6bbc711ba849f905aad20aba98527a71c4e4e4068f7	laboratory_process	control_extraction	trip5_16S|EB1|307	control-key-v1	laboratory_process|control_extraction|trip5_16S|EB1|307	477c0fe1a171bab13ba2a6bbc711ba849f905aad20aba98527a71c4e4e4068f7	trip5_16S|EB1|307:extraction	DNA extraction process for trip5_16S|EB1|307	data/metadata/samples/Sequenced_Samples_by_EB_FifthTrip.xlsx	2	confirmed
https://rubalkhali.science/kb/RAK_CTL_3fb502cbea0c0b3089acfa12ffa13f10e727e0827fa0ae33c0d6d9401636563d	dna_extract	control_extraction_output	trip5_16S|EB1|307	control-key-v1	dna_extract|control_extraction_output|trip5_16S|EB1|307	3fb502cbea0c0b3089acfa12ffa13f10e727e0827fa0ae33c0d6d9401636563d	trip5_16S|EB1|307:DNA	DNA extract of trip5_16S|EB1|307	data/metadata/samples/Sequenced_Samples_by_EB_FifthTrip.xlsx	2	confirmed
https://rubalkhali.science/kb/RAK_CTL_4e914c4af9b6379ccf95264eb752ab8ba81c0d6b9f0db42db44beff8146eb340	control_role	material_and_role	https://rubalkhali.science/kb/RAK_CTL_a530694b474ef2c23add2d39d99de6c3d11c7baba3448827c3e5bc4e6c64c58e|extraction_blank	control-key-v1	control_role|material_and_role|https://rubalkhali.science/kb/RAK_CTL_a530694b474ef2c23add2d39d99de6c3d11c7baba3448827c3e5bc4e6c64c58e|extraction_blank	4e914c4af9b6379ccf95264eb752ab8ba81c0d6b9f0db42db44beff8146eb340	EB1:extraction_blank	extraction blank for EB1	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv		confirmed
https://rubalkhali.science/kb/RAK_CTL_42758abc83258bafa099f565edb9367f8db2b06203271186305c2efade86d290	evidence_record	repository_path	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	control-key-v1	evidence_record|repository_path|data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	42758abc83258bafa099f565edb9367f8db2b06203271186305c2efade86d290	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	Control evidence: data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv		confirmed
https://rubalkhali.science/kb/RAK_CTL_5e01679b2fb1b449b91da2ed0f666d9698e035b582aece4ccde2d0bc99f7c9ec	amplicon_library	facility_sample_id	EB1	control-key-v1	amplicon_library|facility_sample_id|EB1	5e01679b2fb1b449b91da2ed0f666d9698e035b582aece4ccde2d0bc99f7c9ec	EB1_amp_lib1	16S amplicon library for EB1	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	EB1	confirmed
https://rubalkhali.science/kb/RAK_CTL_98e348eec1d9ccd8c23f725418d4ebf518f0ec6ef2d261f4d4211801093504d1	laboratory_process	amplicon_pcr	EB1	control-key-v1	laboratory_process|amplicon_pcr|EB1	98e348eec1d9ccd8c23f725418d4ebf518f0ec6ef2d261f4d4211801093504d1	EB1:PCR	amplicon PCR process for EB1	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	EB1	confirmed
https://rubalkhali.science/kb/RAK_CTL_37b76c34f2a626ecfd1901d422756ab8dd02c7eeb9877b23ef3f86a02c78f535	sequencing_run	run_accession_or_facility_sample	ERR16783283	control-key-v1	sequencing_run|run_accession_or_facility_sample|ERR16783283	37b76c34f2a626ecfd1901d422756ab8dd02c7eeb9877b23ef3f86a02c78f535	ERR16783283	control sequencing assay for EB1	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	EB1	confirmed
https://rubalkhali.science/kb/RAK_CTL_a7f36cd55587f5bcfaf16cc8824b40ccbffcc9ec080e124731a4c0e4218f9014	fastq_dataset	run_accession_or_facility_sample	ERR16783283	control-key-v1	fastq_dataset|run_accession_or_facility_sample|ERR16783283	a7f36cd55587f5bcfaf16cc8824b40ccbffcc9ec080e124731a4c0e4218f9014	ERR16783283	control-derived FASTQ dataset for EB1	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	EB1	confirmed
https://rubalkhali.science/kb/RAK_CTL_bbb014c1ea29a7f7bbcb52199b6bd96320dacf12c076a7474ee588191ded43e1	control_material	assay_sample_and_index	trip5_16S|EB10|458	control-key-v1	control_material|assay_sample_and_index|trip5_16S|EB10|458	bbb014c1ea29a7f7bbcb52199b6bd96320dacf12c076a7474ee588191ded43e1	EB10	Trip 5 16S extraction blank EB10	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	EB10	confirmed
https://rubalkhali.science/kb/RAK_CTL_f21726a48d319da5ba184d1f3a1dc3e6132ca891b72e570742f17556e6405b4c	batch	extraction_date_and_blank_index	2025-11-05|xGen 10nt UDI Index Pair 458	control-key-v1	batch|extraction_date_and_blank_index|2025-11-05|xGen 10nt UDI Index Pair 458	f21726a48d319da5ba184d1f3a1dc3e6132ca891b72e570742f17556e6405b4c	extraction:2025-11-05	extraction batch 2025-11-05 (EB10)	data/metadata/samples/Sequenced_Samples_by_EB_FifthTrip.xlsx	11	confirmed
https://rubalkhali.science/kb/RAK_CTL_65b4d98a58849e59c57211b48e5f6e1d4a0920801e0cd7d2c86463181ddcf27b	laboratory_process	control_extraction	trip5_16S|EB10|458	control-key-v1	laboratory_process|control_extraction|trip5_16S|EB10|458	65b4d98a58849e59c57211b48e5f6e1d4a0920801e0cd7d2c86463181ddcf27b	trip5_16S|EB10|458:extraction	DNA extraction process for trip5_16S|EB10|458	data/metadata/samples/Sequenced_Samples_by_EB_FifthTrip.xlsx	11	confirmed
https://rubalkhali.science/kb/RAK_CTL_1ec3aeb6b6b841fa5c024df53c2f4fecd2bb7b465b58a81749049f8d7851e607	dna_extract	control_extraction_output	trip5_16S|EB10|458	control-key-v1	dna_extract|control_extraction_output|trip5_16S|EB10|458	1ec3aeb6b6b841fa5c024df53c2f4fecd2bb7b465b58a81749049f8d7851e607	trip5_16S|EB10|458:DNA	DNA extract of trip5_16S|EB10|458	data/metadata/samples/Sequenced_Samples_by_EB_FifthTrip.xlsx	11	confirmed
https://rubalkhali.science/kb/RAK_CTL_c99612d679aabefa129875ec4c8fd6e1854a66c9b816653fd9b410b4ffa91ba6	control_role	material_and_role	https://rubalkhali.science/kb/RAK_CTL_bbb014c1ea29a7f7bbcb52199b6bd96320dacf12c076a7474ee588191ded43e1|extraction_blank	control-key-v1	control_role|material_and_role|https://rubalkhali.science/kb/RAK_CTL_bbb014c1ea29a7f7bbcb52199b6bd96320dacf12c076a7474ee588191ded43e1|extraction_blank	c99612d679aabefa129875ec4c8fd6e1854a66c9b816653fd9b410b4ffa91ba6	EB10:extraction_blank	extraction blank for EB10	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv		confirmed
https://rubalkhali.science/kb/RAK_CTL_9ec8e8bea9e10945a9243cf602c024a03e2bd131a8b9cbba47186a066526be5b	amplicon_library	facility_sample_id	EB10	control-key-v1	amplicon_library|facility_sample_id|EB10	9ec8e8bea9e10945a9243cf602c024a03e2bd131a8b9cbba47186a066526be5b	EB10_amp_lib1	16S amplicon library for EB10	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	EB10	confirmed
https://rubalkhali.science/kb/RAK_CTL_17ff3ad3edcebcf035dd8e0ec815c180e6b06f44ddda0c0be2c58b5dd04eb4c9	laboratory_process	amplicon_pcr	EB10	control-key-v1	laboratory_process|amplicon_pcr|EB10	17ff3ad3edcebcf035dd8e0ec815c180e6b06f44ddda0c0be2c58b5dd04eb4c9	EB10:PCR	amplicon PCR process for EB10	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	EB10	confirmed
https://rubalkhali.science/kb/RAK_CTL_95c1c64c25875848b0b0e716b34a9fa770680c23ef70ce4a1317974351c7cd86	sequencing_run	run_accession_or_facility_sample	ERR16783284	control-key-v1	sequencing_run|run_accession_or_facility_sample|ERR16783284	95c1c64c25875848b0b0e716b34a9fa770680c23ef70ce4a1317974351c7cd86	ERR16783284	control sequencing assay for EB10	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	EB10	confirmed
https://rubalkhali.science/kb/RAK_CTL_c3e8c7351a2559dc67dd6c867d8d90977d4a6f5f9ec6fd4654ef3c45576168b4	fastq_dataset	run_accession_or_facility_sample	ERR16783284	control-key-v1	fastq_dataset|run_accession_or_facility_sample|ERR16783284	c3e8c7351a2559dc67dd6c867d8d90977d4a6f5f9ec6fd4654ef3c45576168b4	ERR16783284	control-derived FASTQ dataset for EB10	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	EB10	confirmed
https://rubalkhali.science/kb/RAK_CTL_38d6dd8de273475cd213d40a85d1c54ace1448f23af251c03badbfc8fc8c46d0	control_material	assay_sample_and_index	trip5_16S|EB11|470	control-key-v1	control_material|assay_sample_and_index|trip5_16S|EB11|470	38d6dd8de273475cd213d40a85d1c54ace1448f23af251c03badbfc8fc8c46d0	EB11	Trip 5 16S extraction blank EB11	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	EB11	confirmed
https://rubalkhali.science/kb/RAK_CTL_0901fcc4f60c027b665fd970db01a5f2b98fe84227a841b331dcb921b498d639	batch	extraction_date_and_blank_index	2025-11-06|xGen 10nt UDI Index Pair 470	control-key-v1	batch|extraction_date_and_blank_index|2025-11-06|xGen 10nt UDI Index Pair 470	0901fcc4f60c027b665fd970db01a5f2b98fe84227a841b331dcb921b498d639	extraction:2025-11-06	extraction batch 2025-11-06 (EB11)	data/metadata/samples/Sequenced_Samples_by_EB_FifthTrip.xlsx	12	confirmed
https://rubalkhali.science/kb/RAK_CTL_a61603964f4a377398cc78abcdeebcb5a9f81c8f2f4b1a8c1cff54631993ff02	laboratory_process	control_extraction	trip5_16S|EB11|470	control-key-v1	laboratory_process|control_extraction|trip5_16S|EB11|470	a61603964f4a377398cc78abcdeebcb5a9f81c8f2f4b1a8c1cff54631993ff02	trip5_16S|EB11|470:extraction	DNA extraction process for trip5_16S|EB11|470	data/metadata/samples/Sequenced_Samples_by_EB_FifthTrip.xlsx	12	confirmed
https://rubalkhali.science/kb/RAK_CTL_ccca5ae70533f55807f243a7339518f30c69a0219ce7427382f3ce39672eb19f	dna_extract	control_extraction_output	trip5_16S|EB11|470	control-key-v1	dna_extract|control_extraction_output|trip5_16S|EB11|470	ccca5ae70533f55807f243a7339518f30c69a0219ce7427382f3ce39672eb19f	trip5_16S|EB11|470:DNA	DNA extract of trip5_16S|EB11|470	data/metadata/samples/Sequenced_Samples_by_EB_FifthTrip.xlsx	12	confirmed
https://rubalkhali.science/kb/RAK_CTL_0d513120cc0d07f1120f37440ee0b86db461b2a2565b34a87fd16470b2593cff	control_role	material_and_role	https://rubalkhali.science/kb/RAK_CTL_38d6dd8de273475cd213d40a85d1c54ace1448f23af251c03badbfc8fc8c46d0|extraction_blank	control-key-v1	control_role|material_and_role|https://rubalkhali.science/kb/RAK_CTL_38d6dd8de273475cd213d40a85d1c54ace1448f23af251c03badbfc8fc8c46d0|extraction_blank	0d513120cc0d07f1120f37440ee0b86db461b2a2565b34a87fd16470b2593cff	EB11:extraction_blank	extraction blank for EB11	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv		confirmed
https://rubalkhali.science/kb/RAK_CTL_13b0231f6aa49ad786dfcaf75c39de05e1e513022a67ee8dd9bbc7032a15e288	amplicon_library	facility_sample_id	EB11	control-key-v1	amplicon_library|facility_sample_id|EB11	13b0231f6aa49ad786dfcaf75c39de05e1e513022a67ee8dd9bbc7032a15e288	EB11_amp_lib1	16S amplicon library for EB11	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	EB11	confirmed
https://rubalkhali.science/kb/RAK_CTL_3ce1ce26280750f734072befc34a8552f3079d3119229f3bc35d8b3f44d17b33	laboratory_process	amplicon_pcr	EB11	control-key-v1	laboratory_process|amplicon_pcr|EB11	3ce1ce26280750f734072befc34a8552f3079d3119229f3bc35d8b3f44d17b33	EB11:PCR	amplicon PCR process for EB11	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	EB11	confirmed
https://rubalkhali.science/kb/RAK_CTL_266bfb3d86c26926ef1fb7b8d6dd44d5273d2a34d493a9003cebd89482695070	sequencing_run	run_accession_or_facility_sample	ERR16783285	control-key-v1	sequencing_run|run_accession_or_facility_sample|ERR16783285	266bfb3d86c26926ef1fb7b8d6dd44d5273d2a34d493a9003cebd89482695070	ERR16783285	control sequencing assay for EB11	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	EB11	confirmed
https://rubalkhali.science/kb/RAK_CTL_b37d7a38649c4bf280b66dbbb6f95dd76f7697727b674ab2cb52ee8f7fd94884	fastq_dataset	run_accession_or_facility_sample	ERR16783285	control-key-v1	fastq_dataset|run_accession_or_facility_sample|ERR16783285	b37d7a38649c4bf280b66dbbb6f95dd76f7697727b674ab2cb52ee8f7fd94884	ERR16783285	control-derived FASTQ dataset for EB11	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	EB11	confirmed
https://rubalkhali.science/kb/RAK_CTL_307623abf147812b587bc5f2be9959910bca6eda8eedf1e4b8547faf5de115e1	control_material	assay_sample_and_index	trip5_16S|EB12|387	control-key-v1	control_material|assay_sample_and_index|trip5_16S|EB12|387	307623abf147812b587bc5f2be9959910bca6eda8eedf1e4b8547faf5de115e1	EB12	Trip 5 16S extraction blank EB12	data/metadata/samples/controls/source_snapshots/ibex_trip5_16s_samplesheet.tsv	EB12	confirmed
