source_sheet	source_row	trip	sample_id	specimen_iri	site	compartment	replicate	measurement_date_raw	measurement_date	date_status	calibration_recorded	slope_percent	ph10_check	ph_value_raw	ph_value	notes	metadata_match	calibration_pass	slope_pass	ph10_check_pass	value_range_pass	disposition	ecology_eligible	kg_eligible	reason_codes
Trip 3	273	3	F35PRr3	https://rubalkhali.science/kb/RAK_6000963	35	Rhizosphere	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	274	3	F36Sr1	https://rubalkhali.science/kb/RAK_6000967	36	Surface	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.03	7.88	7.88		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	275	3	F36Sr2	https://rubalkhali.science/kb/RAK_6000968	36	Surface	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	276	3	F36Dr1	https://rubalkhali.science/kb/RAK_6000964	36	Deep	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.03	8.07	8.07		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	277	3	F36Dr2	https://rubalkhali.science/kb/RAK_6000965	36	Deep	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	278	3	F36Dr3	https://rubalkhali.science/kb/RAK_6000966	36	Deep	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	279	3	F36PRr1	https://rubalkhali.science/kb/RAK_6000970	36	Rhizosphere	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.03	7.86	7.86		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	280	3	F36PRr2	https://rubalkhali.science/kb/RAK_6000971	36	Rhizosphere	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	281	3	F36PRr3	https://rubalkhali.science/kb/RAK_6000972	36	Rhizosphere	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	282	3	F37Sr1	https://rubalkhali.science/kb/RAK_6000976	37	Surface	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.03	7.98	7.98		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	283	3	F37Sr2	https://rubalkhali.science/kb/RAK_6000977	37	Surface	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	284	3	F37Sr3	https://rubalkhali.science/kb/RAK_6000978	37	Surface	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	285	3	F37Dr1	https://rubalkhali.science/kb/RAK_6000973	37	Deep	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.03	8.09	8.09		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	286	3	F37Dr2	https://rubalkhali.science/kb/RAK_6000974	37	Deep	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	287	3	F37Dr3	https://rubalkhali.science/kb/RAK_6000975	37	Deep	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	288	3	F37PRr1	https://rubalkhali.science/kb/RAK_6000979	37	Rhizosphere	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.03	8.01	8.01		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	289	3	F37PRr2	https://rubalkhali.science/kb/RAK_6000980	37	Rhizosphere	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	290	3	F37PRr3	https://rubalkhali.science/kb/RAK_6000981	37	Rhizosphere	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	291	3	F38Sr1	https://rubalkhali.science/kb/RAK_6000985	38	Surface	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.03	7.83	7.83		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	292	3	F38Sr2	https://rubalkhali.science/kb/RAK_6000986	38	Surface	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	293	3	F38Sr3	https://rubalkhali.science/kb/RAK_6000987	38	Surface	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	294	3	F38Dr2	https://rubalkhali.science/kb/RAK_6000983	38	Deep	2	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.03	8.03	8.03		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	295	3	F38Dr3	https://rubalkhali.science/kb/RAK_6000984	38	Deep	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	296	3	F38PRr1	https://rubalkhali.science/kb/RAK_6000988	38	Rhizosphere	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.03	7.88	7.88		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	297	3	F38PRr2	https://rubalkhali.science/kb/RAK_6000989	38	Rhizosphere	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	298	3	F38PRr3	https://rubalkhali.science/kb/RAK_6000990	38	Rhizosphere	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	299	3	F39Sr1	https://rubalkhali.science/kb/RAK_6000994	39	Surface	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.03	7.91	7.91		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	300	3	F39Sr2	https://rubalkhali.science/kb/RAK_6000995	39	Surface	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	301	3	F39Sr3	https://rubalkhali.science/kb/RAK_6000996	39	Surface	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	302	3	F39Dr2	https://rubalkhali.science/kb/RAK_6000992	39	Deep	2	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.1	8.1		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	303	3	F39Dr3	https://rubalkhali.science/kb/RAK_6000993	39	Deep	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	304	3	F39PRr1	https://rubalkhali.science/kb/RAK_6000997	39	Rhizosphere	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.06	8.06		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	305	3	F39PRr3	https://rubalkhali.science/kb/RAK_6000999	39	Rhizosphere	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	306	3	F40Sr1	https://rubalkhali.science/kb/RAK_6001003	40	Surface	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.18	8.18		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	307	3	F40Sr2	https://rubalkhali.science/kb/RAK_6001004	40	Surface	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	308	3	F40Sr3	https://rubalkhali.science/kb/RAK_6001005	40	Surface	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	309	3	F40Dr1	https://rubalkhali.science/kb/RAK_6001000	40	Deep	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.1	8.1		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	310	3	F40Dr2	https://rubalkhali.science/kb/RAK_6001001	40	Deep	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	311	3	F40Dr3	https://rubalkhali.science/kb/RAK_6001002	40	Deep	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	312	3	F40PRr1	https://rubalkhali.science/kb/RAK_6001006	40	Rhizosphere	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.14	8.14		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	313	3	F40PRr2	https://rubalkhali.science/kb/RAK_6001007	40	Rhizosphere	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	314	3	F40PRr3	https://rubalkhali.science/kb/RAK_6001008	40	Rhizosphere	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	315	3	F41Dr3	https://rubalkhali.science/kb/RAK_6001011	41	Deep	3			missing						Depleted	True	False	False	False	False	NOT_MEASURED_DEPLETED	False	False	sample_depleted
Trip 3	316	3	F41PRr1	https://rubalkhali.science/kb/RAK_6001015	41	Rhizosphere	1			missing						Depleted	True	False	False	False	False	NOT_MEASURED_DEPLETED	False	False	sample_depleted
Trip 3	317	3	F41PRr2	https://rubalkhali.science/kb/RAK_6001016	41	Rhizosphere	2			missing						Depleted	True	False	False	False	False	NOT_MEASURED_DEPLETED	False	False	sample_depleted
Trip 3	318	3	F42Sr1	https://rubalkhali.science/kb/RAK_6001021	42	Surface	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.11	8.11		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	319	3	F42Sr2	https://rubalkhali.science/kb/RAK_6001022	42	Surface	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	320	3	F42Sr3	https://rubalkhali.science/kb/RAK_6001023	42	Surface	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	321	3	F42Dr1	https://rubalkhali.science/kb/RAK_6001018	42	Deep	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.2	8.2		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	322	3	F42Dr2	https://rubalkhali.science/kb/RAK_6001019	42	Deep	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	323	3	F42Dr3	https://rubalkhali.science/kb/RAK_6001020	42	Deep	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	324	3	F42PRr1	https://rubalkhali.science/kb/RAK_6001024	42	Rhizosphere	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.09	8.09		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	325	3	F42PRr2	https://rubalkhali.science/kb/RAK_6001025	42	Rhizosphere	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	326	3	F42PRr3	https://rubalkhali.science/kb/RAK_6001026	42	Rhizosphere	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	327	3	F43Sr1	https://rubalkhali.science/kb/RAK_6001030	43	Surface	1	13/7/2026	2026-07-13	accepted	Yes	98.8	10.05	8.14	8.14		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	328	3	F43Sr2	https://rubalkhali.science/kb/RAK_6001031	43	Surface	2	13/7/2026	2026-07-13	accepted	Yes	98.8	10.05	8.06	8.06		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	329	3	F43Sr3	https://rubalkhali.science/kb/RAK_6001032	43	Surface	3	13/7/2026	2026-07-13	accepted	Yes	98.8	10.05	8.07	8.07		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	330	3	F43Dr1	https://rubalkhali.science/kb/RAK_6001027	43	Deep	1	13/7/2026	2026-07-13	accepted	Yes	98.8	10.05	7.97	7.97		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	331	3	F43Dr2	https://rubalkhali.science/kb/RAK_6001028	43	Deep	2	13/7/2026	2026-07-13	accepted	Yes	98.8	10.05	8	8		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	332	3	F43Dr3	https://rubalkhali.science/kb/RAK_6001029	43	Deep	3	13/7/2026	2026-07-13	accepted	Yes	98.8	10.05	-		Depleted	True	True	True	True	False	NOT_MEASURED_DEPLETED	False	False	sample_depleted
Trip 3	333	3	F43PRr1	https://rubalkhali.science/kb/RAK_6001033	43	Rhizosphere	1	13/7/2026	2026-07-13	accepted	Yes	98.8	10.05	7.95	7.95		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	334	3	F43PRr2	https://rubalkhali.science/kb/RAK_6001034	43	Rhizosphere	2	13/7/2026	2026-07-13	accepted	Yes	98.8	10.05	7.98	7.98		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	335	3	F43PRr3	https://rubalkhali.science/kb/RAK_6001035	43	Rhizosphere	3	13/7/2026	2026-07-13	accepted	Yes	98.8	10.05	7.99	7.99		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	336	3	F44Sr1	https://rubalkhali.science/kb/RAK_6001039	44	Surface	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.06	8.06		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	337	3	F44Sr2	https://rubalkhali.science/kb/RAK_6001040	44	Surface	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	338	3	F44Sr3	https://rubalkhali.science/kb/RAK_6001041	44	Surface	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	339	3	F44Dr1	https://rubalkhali.science/kb/RAK_6001036	44	Deep	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.01	8.01		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	340	3	F44Dr2	https://rubalkhali.science/kb/RAK_6001037	44	Deep	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	341	3	F44Dr3	https://rubalkhali.science/kb/RAK_6001038	44	Deep	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	342	3	F44PRr1	https://rubalkhali.science/kb/RAK_6001042	44	Rhizosphere	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.07	8.07		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	343	3	F44PRr2	https://rubalkhali.science/kb/RAK_6001043	44	Rhizosphere	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	344	3	F44PRr3	https://rubalkhali.science/kb/RAK_6001044	44	Rhizosphere	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	345	3	F45Sr1	https://rubalkhali.science/kb/RAK_6001048	45	Surface	1	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	8.12	8.12		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	346	3	F45Sr2	https://rubalkhali.science/kb/RAK_6001049	45	Surface	2	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	8.14	8.14		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	347	3	F45Sr3	https://rubalkhali.science/kb/RAK_6001050	45	Surface	3	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	8.17	8.17		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	348	3	F45Dr1	https://rubalkhali.science/kb/RAK_6001045	45	Deep	1	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	8.26	8.26		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	349	3	F45Dr2	https://rubalkhali.science/kb/RAK_6001046	45	Deep	2	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	8.34	8.34		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	350	3	F45Dr3	https://rubalkhali.science/kb/RAK_6001047	45	Deep	3	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	8.33	8.33		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	351	3	F45PRr1	https://rubalkhali.science/kb/RAK_6001051	45	Rhizosphere	1	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	7.87	7.87		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	352	3	F45PRr2	https://rubalkhali.science/kb/RAK_6001052	45	Rhizosphere	2	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	8	8		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	353	3	F45PRr3	https://rubalkhali.science/kb/RAK_6001053	45	Rhizosphere	3	13/7/2026	2026-07-13	accepted	Yes	98.8	10.06	7.96	7.96		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	354	3	F46Sr2	https://rubalkhali.science/kb/RAK_6001058	46	Surface	2	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.05	8.05		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	355	3	F46Dr1	https://rubalkhali.science/kb/RAK_6001054	46	Deep	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.13	8.13		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	356	3	F47Sr3	https://rubalkhali.science/kb/RAK_6001068	47	Surface	3	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.12	8.12		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	357	3	F47Dr1	https://rubalkhali.science/kb/RAK_6001063	47	Deep	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.04	8.04		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	358	3	F47Dr3	https://rubalkhali.science/kb/RAK_6001065	47	Deep	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	359	3	F47PRr1	https://rubalkhali.science/kb/RAK_6001069	47	Rhizosphere	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.16	8.16		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	360	3	F47PRr2	https://rubalkhali.science/kb/RAK_6001070	47	Rhizosphere	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	361	3	F47PRr3	https://rubalkhali.science/kb/RAK_6001071	47	Rhizosphere	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	362	3	F48Sr1	https://rubalkhali.science/kb/RAK_6001075	48	Surface	1			missing						Depleted	True	False	False	False	False	NOT_MEASURED_DEPLETED	False	False	sample_depleted
Trip 3	363	3	F48Sr2	https://rubalkhali.science/kb/RAK_6001076	48	Surface	2			missing						Depleted	True	False	False	False	False	NOT_MEASURED_DEPLETED	False	False	sample_depleted
Trip 3	364	3	F48Sr3	https://rubalkhali.science/kb/RAK_6001077	48	Surface	3			missing						Depleted	True	False	False	False	False	NOT_MEASURED_DEPLETED	False	False	sample_depleted
Trip 3	365	3	F48Dr1	https://rubalkhali.science/kb/RAK_6001072	48	Deep	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.21	8.21		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	366	3	F48Dr2	https://rubalkhali.science/kb/RAK_6001073	48	Deep	2			missing						Depleted	True	False	False	False	False	NOT_MEASURED_DEPLETED	False	False	sample_depleted
Trip 3	367	3	F48Dr3	https://rubalkhali.science/kb/RAK_6001074	48	Deep	3			missing						Depleted	True	False	False	False	False	NOT_MEASURED_DEPLETED	False	False	sample_depleted
Trip 3	368	3	F48PRr1	https://rubalkhali.science/kb/RAK_6001078	48	Rhizosphere	1			missing						Depleted	True	False	False	False	False	NOT_MEASURED_DEPLETED	False	False	sample_depleted
Trip 3	369	3	F48PRr2	https://rubalkhali.science/kb/RAK_6001079	48	Rhizosphere	2			missing						Depleted	True	False	False	False	False	NOT_MEASURED_DEPLETED	False	False	sample_depleted
Trip 3	370	3	F48PRr3	https://rubalkhali.science/kb/RAK_6001080	48	Rhizosphere	3			missing						Depleted	True	False	False	False	False	NOT_MEASURED_DEPLETED	False	False	sample_depleted
Trip 3	371	3	F49Sr1	https://rubalkhali.science/kb/RAK_6001084	49	Surface	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.09	8.09		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	372	3	F49Sr2	https://rubalkhali.science/kb/RAK_6001085	49	Surface	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	373	3	F49Sr3	https://rubalkhali.science/kb/RAK_6001086	49	Surface	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	374	3	F49Dr1	https://rubalkhali.science/kb/RAK_6001081	49	Deep	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	7.94	7.94		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	375	3	F49Dr2	https://rubalkhali.science/kb/RAK_6001082	49	Deep	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	376	3	F49Dr3	https://rubalkhali.science/kb/RAK_6001083	49	Deep	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	377	3	F49PRr1	https://rubalkhali.science/kb/RAK_6001087	49	Rhizosphere	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	378	3	F49PRr2	https://rubalkhali.science/kb/RAK_6001088	49	Rhizosphere	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	379	3	F49PRr3	https://rubalkhali.science/kb/RAK_6001089	49	Rhizosphere	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	380	3	F50Sr1	https://rubalkhali.science/kb/RAK_6001093	50	Surface	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.19	8.19		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	381	3	F50Sr3	https://rubalkhali.science/kb/RAK_6001095	50	Surface	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	382	3	F50Dr1	https://rubalkhali.science/kb/RAK_6001090	50	Deep	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.09	8.09		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	383	3	F50Dr2	https://rubalkhali.science/kb/RAK_6001091	50	Deep	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	384	3	F50Dr3	https://rubalkhali.science/kb/RAK_6001092	50	Deep	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	385	3	F50PRr1	https://rubalkhali.science/kb/RAK_6001096	50	Rhizosphere	1	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.2	8.2		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	386	3	F50PRr2	https://rubalkhali.science/kb/RAK_6001097	50	Rhizosphere	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	387	3	F50PRr3	https://rubalkhali.science/kb/RAK_6001098	50	Rhizosphere	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	388	3	F51Sr3	https://rubalkhali.science/kb/RAK_6001104	51	Surface	3	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.43	8.43		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	389	3	F51Dr3	https://rubalkhali.science/kb/RAK_6001101	51	Deep	3	2026-07-28T00:00:00	2026-07-28	accepted	Yes	97.7	10.04	8.38	8.38		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	390	3	F51PRr1	https://rubalkhali.science/kb/RAK_6001105	51	Rhizosphere	1			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	391	3	F51PRr2	https://rubalkhali.science/kb/RAK_6001106	51	Rhizosphere	2	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.37	8.37		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	392	3	F51PRr3	https://rubalkhali.science/kb/RAK_6001107	51	Rhizosphere	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	393	3	F52Sr1	https://rubalkhali.science/kb/RAK_6001111	52	Surface	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.41	8.41		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	394	3	F52Sr2	https://rubalkhali.science/kb/RAK_6001112	52	Surface	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	395	3	F52Sr3	https://rubalkhali.science/kb/RAK_6001113	52	Surface	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	396	3	F53Sr3	https://rubalkhali.science/kb/RAK_6001122	53	Surface	3	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.27	8.27		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	397	3	F53Dr1	https://rubalkhali.science/kb/RAK_6001117	53	Deep	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.3	8.3		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	398	3	F53Dr2	https://rubalkhali.science/kb/RAK_6001118	53	Deep	2			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	399	3	F53Dr3	https://rubalkhali.science/kb/RAK_6001119	53	Deep	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	400	3	F53PRr1	https://rubalkhali.science/kb/RAK_6001123	53	Rhizosphere	1	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.2	8.2		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	401	3	F54PRr2	https://rubalkhali.science/kb/RAK_6001133	54	Rhizosphere	2	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.1	8.1		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	402	3	F55Sr1	https://rubalkhali.science/kb/RAK_6001138	55	Surface	1			missing						Depleted	True	False	False	False	False	NOT_MEASURED_DEPLETED	False	False	sample_depleted
Trip 3	403	3	F56Sr2	https://rubalkhali.science/kb/RAK_6001148	56	Surface	2	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.14	8.14		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
Trip 3	404	3	F56Sr3	https://rubalkhali.science/kb/RAK_6001149	56	Surface	3			missing							True	False	False	False	False	PENDING_MEASUREMENT	False	False	ph_value_missing
Trip 3	405	3	F57Sr3	https://rubalkhali.science/kb/RAK_6001158	57	Surface	3	2026-07-29T00:00:00	2026-07-29	accepted	Yes	97.6	10.03	8.34	8.34		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True	
