Feature ID	Taxon	Unnamed Column 1
8ab855d89ccfd6b7003defd217cec4e7	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;TM7a;NA	1
3e9033680a3a4eeaa46f830fc8b50c5c	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;NA	1
aadfa0e1f59cc4570229d7181bc67958	Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;YC-ZSS-LKJ147;NA	0.73
61562a0acbb102876fdad607ab9cf020	Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101 soil group;NA;NA	1
2b92574659da6f29090743ffde542677	Bacteria;Chloroflexota;Dehalococcoidia;S085;NA;NA;NA	1
78278be4d782fa1ee9f2cfdca3d3c488	Bacteria;Verrucomicrobiota;Verrucomicrobiia;Pedosphaerales;Pedosphaeraceae;NA;NA	1
a21f4572b76a821d689ee2e2c612dca9	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;NA	0.76
020b246a783f069ff0a1cd354f991ea0	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;NA;NA	1
0c7b0aa056d5dc3abcc7aa3566f97e86	Bacteria;Pseudomonadota;Gammaproteobacteria;Thiohalorhabdales;Thiohalorhabdaceae;Thiohalorhabdus;NA	1
de16de9167572d18f1d491f725911b52	Bacteria;Myxococcota;Polyangiia;Polyangiales;Sandaracinaceae;NA;NA	1
298cba026667f282d02cd85998c8cbd1	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;Microtrichaceae;IMCC26207;NA	1
7b7329a097fd89383a38607e5c645805	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;NA;NA	0.96
75fcdfeddf8fd31be92ce7f9e4e2882b	Bacteria;Acidobacteriota;Blastocatellia;11-24;NA;NA;NA	1
79da6389ccf8823173512d80ace308d7	Bacteria;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA	1
040dceb29647647d8274d6a1ed3f366d	Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;NA;NA;NA	1
5463901fd19014648f0dc7430758b007	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA;NA	0.98
ef33edc90261d2cd6d75f1b39c7a7124	Bacteria;Chloroflexota;KD4-96;NA;NA;NA;NA	1
ddde3641ce8a35ef6bea01052d9b4975	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;NA;NA	1
0ca33b6eaaceb5dd84831e4c81312996	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;NA;NA	0.99
a676dc6246876b675c1a3c38d1e1ae64	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS 17;NA;NA	1
63eac645c9c5af498e5ea50477da488a	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067;NA	1
f70b287a27541b54434e729cbbaf0fa4	Bacteria;Myxococcota;Polyangiia;VHS-B3-70;NA;NA;NA	0.91
d0321dceaa51efec79f34d21c1a31d17	Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;AKIW781;NA;NA	1
54dfa4ff0fbfdeecbd2383773a4d3164	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Arcticibacter;NA	1
ab9ccc86c7bf6048afdfd1ebd421b638	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;NA;NA	0.9
fff8ec8ed9a043b14f9728400ffdc9c8	Bacteria;Actinomycetota;Actinobacteria;Frankiales;NA;NA;NA	1
ce6d38def2f9cb5bdfe6c65422ac0b8c	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Anaerobacillus;NA	0.64
5a6aa28537a878b0937bfbef1eadbacd	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;Vicinamibacter;silvestris	0.51
69e3f02d202d7ec67e0659dbb357943b	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Nitrolancea;NA	0.92
f3498d64dcab04400637e503ca8f6ee1	Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Brevitalea;NA	0.97
606eaedbe97065db12ca651f983c4749	Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;AKIW781;NA;NA	1
b1f5925db96819704e339c29555b69be	Bacteria;Verrucomicrobiota;Verrucomicrobiia;Pedosphaerales;Pedosphaeraceae;NA;NA	1
3ecf73f5ab50865add858c281112bab7	Bacteria;Chloroflexota;Anaerolineae;Caldilineales;Caldilineaceae;NA;NA	1
6f4266807186a98718158f9f0cdb07ad	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Ectobacillus;NA	1
b14dfcece6de569239a26e1d493e2fec	Bacteria;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA	1
88dd56612be65bff63894b4187577af7	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;NA;NA;NA	0.72
a07ca378cb4638074369ea4a0c51cf76	Bacteria;Cyanobacteriota;Sericytochromatia;NA;NA;NA;NA	1
98de3a497c121d518662058573e37453	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;NA	0.53
e09a7b53ef88818b9ba6d5d31061eb98	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;coli	0.67
e281e151076ae861333aea05d9fcb1dc	Bacteria;Bacillota;Bacilli;Bacillales;NA;NA;NA	1
eab43cc883cf8173d5590eea403eeefc	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;thermoaerophilus	1
06c55f1b575f01cc9dd3c599ae27e555	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;NA	1
5f55194d3b085e17c71d51e44d76daf5	Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA	1
67052535caa94cfd1e28fbdfef8366d9	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;NA;NA	0.99
5d7e2faec3cc4c1d10673236828c3016	Bacteria;Rhodothermota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA;NA	1
5c088c098c98ce2a58793054d7715570	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;NA	1
dee88d1ae4d33a33d6f6ebcb6eb007db	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;LWQ8;NA;NA	0.97
b6cec1d5bac4a8abf852b667a77e5564	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;LWQ8;NA;NA	0.82
dc06ec0db265503fea585a112cdee2cf	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;MND1;NA	1
d4dfe084ef2ba3126ab81d9c7ac886ed	Bacteria;NA;NA;NA;NA;NA;NA	0.99
73476b39b7fc2dfce552dabcdf617014	Bacteria;Rhodothermota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA;NA	1
3e1f67e3dcaaa4b4e8fdbdd22a6aaedf	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;MND1;NA	1
b6ef0c5bee86971ed056f8cf67dc3214	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Conexibacter;NA	1
9d78f52daf052485bae387ac9376efc8	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Phytohabitans;NA	0.55
6587abc53ef8f0c06892f080eaed0dd6	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter;NA	1
eef9ac206fbf0ff3f47b3e587d85046a	Bacteria;Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;NA;NA	0.95
a893b9b1faa65f1fb26703d40b38cb63	Bacteria;Actinomycetota;Actinobacteria;Frankiales;NA;NA;NA	0.58
3c9db19b0ecb4d97159ed3f48f1603cb	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae;Sporocytophaga;NA	1
91a35d460dbad65f707cb45f1fe29c24	Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;NA;NA;NA	1
5f4b781b8c999ce84617cd8185fa019a	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;NA	1
157e9ba121aca1d78339e7bb9bbc006c	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;NA	1
9459fbd49f35f7b4d1c04f242391a9f6	Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;possible genus 04;NA	1
56baddf0ecf833165248a4e137d4e0e4	Bacteria;Thermotogota;Thermotogae;Thermotogales;NA;NA;NA	0.59
60905b5dd2ffac7d92c9af34e45bda57	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;NA	1
0bf6801e5dccd4ef567d13d153291287	Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;AKIW781;NA;NA	0.77
82c073c0bbe320c70f17e968ae898d20	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;NA	0.99
d21128244ab67cc7553a9166c5f812a8	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA;NA	1
f27ecc75abc2c033badcc57832bbe6ef	Bacteria;NA;NA;NA;NA;NA;NA	1
f6dbbf54d54d88d59ecbae0ffc1eb5c0	Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101 soil group;NA;NA	1
45f3baa09161161fe167d0015a2bf12e	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;NA;NA	1
bf33723aef48453ac5cd928c492989f4	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Ensifer;meliloti	1
ed5fcda53a6aa15217f153cba8be054e	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;NA	1
293ecaaa4a3a3efd5cf22ee510df5f26	Bacteria;Myxococcota;Polyangiia;VHS-B3-70;NA;NA;NA	1
add13863e6382c9c1b06b93cabbbc807	Bacteria;Bacillota;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Tumebacillus;NA	1
1b02f64d52a3e9a1673003553dcadb7f	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;halotolerans	0.88
ce1f997453f7657d840278be8ca92e4c	Bacteria;Rhodothermota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA;NA	1
f8a4714ee1ad1a06fe2c85a154712ac8	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;NA;NA	1
d88f5910e47c061ea4873dd3e603110f	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;NA	1
e1bd574443aee287f53ce37bc790e4b4	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;NA	0.99
a5c7e2e7cb458a2c20860a0aacc3fa57	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;NA;NA	1
aff095518162811fd3f5d8dba6cde46f	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Magnetospiraceae;NA;NA	1
0c0e749d3024efe047caf19b386c9206	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA;NA	1
2f939e0c3f9c673b2a86af3640829e59	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae;Cytophaga;NA	1
ac190149efc5ebb45db92295c9eec270	Bacteria;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;Symbiobacterium;NA	0.59
8dca89fb2546bd051933d326bf8f1571	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;NA;NA	1
da6ede8ebf1c44ceea44fad1741ea541	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rubellimicrobium;NA	1
0fec32a53bf92ee94342c96be84aa16b	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;NA	0.85
2fe4cef809f31ba7d92a0edaf9316930	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae;Cytophaga;NA	0.61
3d5647a1b7b088d314b4b90e4c6eb95f	Bacteria;Pseudomonadota;Gammaproteobacteria;NA;NA;NA;NA	1
1409a4727180fdc2b41ea398619fb975	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA;NA	1
382b80ec56a10db6a25e58a45f4bcddd	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;NA;NA	1
5dd5ca5f1c733cb57a24260596a70abd	Bacteria;Pseudomonadota;Gammaproteobacteria;EPR3968-O8a-Bc78;NA;NA;NA	0.86
b3f641fc9416150d9bc3c303b633aef2	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA;NA	1
4d7f05605dcde0eab0e315872f89578d	Bacteria;Pseudomonadota;Gammaproteobacteria;NA;NA;NA;NA	1
53e2b899a3304196050ad749467046d4	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;NA;NA	0.93
ff9ce9ed431d63dc234703140c9b687a	Bacteria;NA;NA;NA;NA;NA;NA	1
6255f4fc3b25137fd8e3192e937c0e18	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;NA	1
eebd282bea7ccd9ed4ddc511b977a6e6	Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;NA;NA	0.99
ce6edd7e57cbea89072d4d56e0199610	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;mucilaginosus	1
aee7f260572e12d94ab5159e9b517c20	Bacteria;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;NA;NA	0.98
d7885a374c43d6673ece21a7cbb99407	Bacteria;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;NA	1
bb98fc2dcaeeb23c383e62df3b87af30	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA;NA	1
42c7ca6620522ed342c517606846c908	Bacteria;Cyanobacteriota;Sericytochromatia;NA;NA;NA;NA	1
dc598ef49f02c034a3157152d570abcd	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Edaphobaculum;NA	0.66
d3920b0b05f5aee508d39bfbb18eeb90	Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;NA;NA	1
2ef5fa3af8e676065a2608a10ae3258b	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;NA;NA	1
fe83850bab493aa075cfd91ac96a4b7d	Bacteria;GAL15;NA;NA;NA;NA;NA	0.99
b8543a06143645b1d813921fe43c2855	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;NA;NA	0.88
3bf7d994e003623b1e0a8db857728d4c	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;NA	0.89
0d1aa5b8d49c921559ce9b76bb8b266b	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cohnii	1
801accb3827d8385b98186b2d0b01e5c	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Edaphobaculum;NA	1
3cf43229fe99ffcf8353e7ae6b9153f6	Bacteria;NA;NA;NA;NA;NA;NA	1
d247884ffbc6e1f6843966b14da73c14	Bacteria;Pseudomonadota;Alphaproteobacteria;Tistrellales;Geminicoccaceae;NA;NA	1
23327fd981a688a6ce103d8e7f2dab58	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Paraconexibacter;NA	0.64
3cb47466f73410c4be496ec3ce1661a8	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;NA;NA	1
7a6e018977f5e4d145152055d7f9eb57	Bacteria;Actinomycetota;Acidimicrobiia;Actinomarinales;NA;NA;NA	1
e7d3e23a7233abf52cbcbb25d337639e	Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;I-8;NA	0.93
50d8df26fe01c36e2ac9c15d93e19f0b	Bacteria;Chloroflexota;Dehalococcoidia;SAR202 clade;NA;NA;NA	1
c61a2fc6abe4aa26f683ec81a5ecc02a	Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;NA;NA	1
0116f2622509d466df6097da007a2b60	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Cystobacter;NA	0.55
ae6237484b02615601096750db06fce7	Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;NA;NA	1
e55f8b7c334d69a0265d16b8b2243e7e	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Pontibacter;NA	1
92a28a128650e8419af6461f4780a0f0	Bacteria;Planctomycetota;Pla4 lineage;NA;NA;NA;NA	0.99
6f5cb3db0ac29aa1f3d419384bd7a380	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;thermoaerophilus	1
6e7e0cfbd60c4b1fd07753634ec18b02	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;NA;NA;NA	1
7dfd8c9c407036dd96d8afe1bbd52123	Bacteria;Acidobacteriota;Vicinamibacteria;Subgroup 17;NA;NA;NA	1
9a8f8a6fbfc94f3d8396807de3a54ad6	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;Microtrichaceae;NA;NA	1
38545bd13192f99e2c8aad68e5eddd72	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Chelativorans;NA	1
319f01e23b63f2429b30bfe6a8dca94f	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Lysobacter;NA	1
e9af6b667b3fe41037ac23c281fc443f	Bacteria;Bacillota;Bacilli;Lactobacillales;Listeriaceae;Listeria;NA	1
7202fd793501a2f3b09b906f1f855602	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA;NA	1
9528939156882234c3622271d6379c3d	Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;AKIW781;NA;NA	0.99
d8fb82711063d0b7e39d28f982560ab8	Bacteria;Chloroflexota;Dehalococcoidia;S085;NA;NA;NA	1
02246cef12bc6528cee8135197a9cf0d	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylobacillus;NA	0.54
efaf147ed9ffbf5b1cd876870b0f69b9	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;NA	1
687eead2b2377a704ee27970db0060a5	Bacteria;NA;NA;NA;NA;NA;NA	0.99
d5fcff474c3baeb50316727357382e12	Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;NA;NA	1
aa80788996d0b0258bde394fcffa8b2a	Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;AKIW781;NA;NA	0.98
473065e99267f7cd18c0e1f74c00da68	Bacteria;Cyanobacteriota;Sericytochromatia;NA;NA;NA;NA	1
847eda445bf4709d9a55be6aeb43c5e5	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Nibribacter;NA	1
5920b98492a9fc30d21f29e68192cb5a	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;gregorii	0.71
0349608a2a5c18ccd92f8a59e2a38411	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;thermoaerophilus	0.75
85eb0b278d41797823f9bf6c3e1f7ec5	Bacteria;Pseudomonadota;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;Tistlia;consotensis	1
8c304aae720abbba04013df99bb91b02	Bacteria;Cyanobacteriota;Sericytochromatia;NA;NA;NA;NA	1
2b25b93a6d51207af7ffd0b18afad411	Bacteria;Actinomycetota;Actinobacteria;Frankiales;NA;NA;NA	0.92
0854ceb6c8d0d4b9dec5fc407779ab26	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage;NA	0.77
7f5c9298b1e60fa29b2a0baa2106d1c6	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Piscibacillus;NA	0.75
6fb4e49435cecf5cd1c765aad35562b5	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;NA;NA	1
9c4ed29c413cb056d4ce45844905efd4	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;NA;NA	1
fa63f0af4f3af2e32c3d357f4403bac7	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;tarimensis	0.54
3f9dcd2496bac71d753a8dc882c5e4a3	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;NA;NA	1
faf93d86614ca6cea7ff754a55d9d30e	Bacteria;Myxococcota;Polyangiia;Haliangiales;Haliangiaceae;NA;NA	1
3501eaad286e378876843224f3500a30	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;NA;NA	1
8b9eae20d7890493ba83e7ad1c585f10	Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101 soil group;NA;NA	1
994a3616e0d348a36086671cf3a9793a	Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;Longimicrobium;terrae	0.64
b81604fc5fd647b237c72b92d91d9d0a	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA;NA	1
0dbc29cc29e1948e4b70fe4a04c595c4	Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;NA;NA	1
c5b5ef95cd90d11241370d350c934834	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA;NA	1
c711dc87ebb37550dc6853354dfdbb3e	Bacteria;Chloroflexota;Anaerolineae;Aggregatilineales;NA;NA;NA	0.99
76301fbfe03ab7a8c53294b659891f75	Bacteria;Chloroflexota;Gitt-GS-136;NA;NA;NA;NA	0.89
dd508873889834bc3c9b2081ee8b4e0e	Bacteria;Pseudomonadota;Alphaproteobacteria;NA;NA;NA;NA	1
7ba5409cb7ce2961223135dc965a0674	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Psychroglaciecola;NA	0.51
5e746e231c88e7b208db5a8143b386d6	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;OM27 clade;NA	0.63
d5438d36f9cbd83a0d1e466e1ed308f4	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;Candidatus Chloroploca;NA	0.99
f1d1c8b007146c7833d1695e9c2d709b	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;NA;NA	0.79
85a4fc46c0ef16ed1929b38b6ba77574	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;NA	1
49444b25e9af4be0e9e71fdf0b55e9c5	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;NA;NA	0.96
b357f82944125f59e149ce78594f7819	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067;NA	1
b1317a71f92420c84cba793959f16372	Bacteria;Chloroflexota;NA;NA;NA;NA;NA	0.55
746cdddd6f3016fe8a15a673a797e788	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA;NA	1
1e5404641b557b14624ba24cf8bad2a4	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;TRA3-20;NA;NA	1
229e399d77006fa35d2b120de5cc26da	Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;AKIW781;NA;NA	1
b0a64555d729e507439efccc105dfbac	Bacteria;Myxococcota;Polyangiia;Nannocystales;Nannocystaceae;Nannocystis;exedens	0.57
ebfc322a05e0b25bb4da2384fed3f908	Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;NA;NA	1
0c71adcbe9701ec648177c8306d70cab	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;TM7a;NA	1
7eb9cc0dead1d62d29c5d5e125885187	Bacteria;Pseudomonadota;Alphaproteobacteria;Elsterales;NA;NA;NA	1
253f34fb24f865ea5eb63da2353ef474	Bacteria;Chloroflexota;Anaerolineae;Aggregatilineales;A4b;NA;NA	1
2ab5b4442c33a271c4a0411289f3785e	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;NA;NA	1
1e97d9fc0bfbc34901543b19e57d35dc	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;NA	0.91
bbd5394bf7b5b303f83b0d31e3ac132f	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;NA	1
7008607e2d8ecb2a7cde6e2f3af66b4e	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;NA	1
758925d301577a2a7736b38d626ac519	Bacteria;Acidobacteriota;NA;NA;NA;NA;NA	0.51
42786acae4bbe09341ad5c9bc491e24e	Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;NA;NA	1
a3e65480ae99ad6106f5abc8d7e8ebad	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;NA;NA	1
f9528616bd5d8a4598ae88418878af79	Bacteria;Verrucomicrobiota;Verrucomicrobiia;Opitutales;Opitutaceae;NA;NA	1
75432a5c31f00a12ed99b3736fb0b00d	Bacteria;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;Symbiobacterium;NA	0.78
499e749b4b4b5d28a47afd977da2b420	Bacteria;Pseudomonadota;Alphaproteobacteria;Tistrellales;Geminicoccaceae;NA;NA	1
9b56fdf7468712236c2da51e21f270e9	Bacteria;Armatimonadota;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonas;NA	0.99
d986fc6e68c9b6690e86c2bc692e30fc	Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101 soil group;NA;NA	1
b96f3d5c0741026cef239c3a5441f7cc	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;NA;NA	1
8cabd002762dbba95469ad91f8484af6	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Croceibacterium;NA	1
27c9d8661cc8a2d5c56d2163f5a4c3d4	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera;NA	1
62274a08caa710fd5a1e70bb46ee1cda	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Conexibacter;NA	0.99
d108bb10b4f7c2758f37d78c32573af4	Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;Longimicrobium;NA	0.98
