sampleID	forwardReads	reverseReads	run
e0596_S28Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0596_S28Sr1_SU0145-SU0145_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0596_S28Sr1_SU0145-SU0145_L002_R2_001.fastq.gz	A
e0597_S28Dr2	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0597_S28Dr2_SU0157-SU0157_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0597_S28Dr2_SU0157-SU0157_L002_R2_001.fastq.gz	A
e0598_S35PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0598_S35PRr1_SU0169-SU0169_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0598_S35PRr1_SU0169-SU0169_L002_R2_001.fastq.gz	A
e0599_S35Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0599_S35Sr1_SU0181-SU0181_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0599_S35Sr1_SU0181-SU0181_L002_R2_001.fastq.gz	A
e0600_S35Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0600_S35Dr1_SU0098-SU0098_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0600_S35Dr1_SU0098-SU0098_L002_R2_001.fastq.gz	A
e0601_S43PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0601_S43PRr1_SU0110-SU0110_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0601_S43PRr1_SU0110-SU0110_L002_R2_001.fastq.gz	A
e0602_S43Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0602_S43Sr1_SU0122-SU0122_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0602_S43Sr1_SU0122-SU0122_L002_R2_001.fastq.gz	A
e0603_S43Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0603_S43Dr1_SU0134-SU0134_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0603_S43Dr1_SU0134-SU0134_L002_R2_001.fastq.gz	A
e0604_S53PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0604_S53PRr1_SU0146-SU0146_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0604_S53PRr1_SU0146-SU0146_L002_R2_001.fastq.gz	A
e0605_S53Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0605_S53Sr1_SU0158-SU0158_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0605_S53Sr1_SU0158-SU0158_L002_R2_001.fastq.gz	A
e0606_S53Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0606_S53Dr1_SU0170-SU0170_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0606_S53Dr1_SU0170-SU0170_L002_R2_001.fastq.gz	A
e0607_S46PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0607_S46PRr1_SU0182-SU0182_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0607_S46PRr1_SU0182-SU0182_L002_R2_001.fastq.gz	A
e0608_S46Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0608_S46Sr1_SU0099-SU0099_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0608_S46Sr1_SU0099-SU0099_L002_R2_001.fastq.gz	A
e0609_S46Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0609_S46Dr1_SU0111-SU0111_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0609_S46Dr1_SU0111-SU0111_L002_R2_001.fastq.gz	A
e0610_S47PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0610_S47PRr1_SU0123-SU0123_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0610_S47PRr1_SU0123-SU0123_L002_R2_001.fastq.gz	A
e0611_S47Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0611_S47Sr1_SU0135-SU0135_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0611_S47Sr1_SU0135-SU0135_L002_R2_001.fastq.gz	A
e0612_S47Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0612_S47Dr1_SU0147-SU0147_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0612_S47Dr1_SU0147-SU0147_L002_R2_001.fastq.gz	A
e0613_S58PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0613_S58PRr1_SU0159-SU0159_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0613_S58PRr1_SU0159-SU0159_L002_R2_001.fastq.gz	A
e0614_S58Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0614_S58Sr1_SU0171-SU0171_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0614_S58Sr1_SU0171-SU0171_L002_R2_001.fastq.gz	A
e0615_S58Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0615_S58Dr1_SU0183-SU0183_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0615_S58Dr1_SU0183-SU0183_L002_R2_001.fastq.gz	A
e0616_S13PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0616_S13PRr1_SU0100-SU0100_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0616_S13PRr1_SU0100-SU0100_L002_R2_001.fastq.gz	A
e0617_S13Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0617_S13Sr1_SU0112-SU0112_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0617_S13Sr1_SU0112-SU0112_L002_R2_001.fastq.gz	A
e0618_S13Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0618_S13Dr1_SU0124-SU0124_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0618_S13Dr1_SU0124-SU0124_L002_R2_001.fastq.gz	A
e0619_S25PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0619_S25PRr1_SU0136-SU0136_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0619_S25PRr1_SU0136-SU0136_L002_R2_001.fastq.gz	A
e0620_S25Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0620_S25Sr1_SU0148-SU0148_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0620_S25Sr1_SU0148-SU0148_L002_R2_001.fastq.gz	A
e0621_S25Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0621_S25Dr1_SU0160-SU0160_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0621_S25Dr1_SU0160-SU0160_L002_R2_001.fastq.gz	A
e0622_S54PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0622_S54PRr1_SU0172-SU0172_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0622_S54PRr1_SU0172-SU0172_L002_R2_001.fastq.gz	A
e0623_S54Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0623_S54Sr1_SU0184-SU0184_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0623_S54Sr1_SU0184-SU0184_L002_R2_001.fastq.gz	A
e0624_S54Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0624_S54Dr1_SU0101-SU0101_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0624_S54Dr1_SU0101-SU0101_L002_R2_001.fastq.gz	A
e0625_S55PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0625_S55PRr1_SU0113-SU0113_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0625_S55PRr1_SU0113-SU0113_L002_R2_001.fastq.gz	A
e0626_S55Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0626_S55Sr1_SU0125-SU0125_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0626_S55Sr1_SU0125-SU0125_L002_R2_001.fastq.gz	A
e0627_S55Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0627_S55Dr1_SU0137-SU0137_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0627_S55Dr1_SU0137-SU0137_L002_R2_001.fastq.gz	A
e0628_S44PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0628_S44PRr1_SU0149-SU0149_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0628_S44PRr1_SU0149-SU0149_L002_R2_001.fastq.gz	A
e0629_S44Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0629_S44Sr1_SU0161-SU0161_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0629_S44Sr1_SU0161-SU0161_L002_R2_001.fastq.gz	A
e0630_S44Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0630_S44Dr1_SU0173-SU0173_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0630_S44Dr1_SU0173-SU0173_L002_R2_001.fastq.gz	A
e0631_S38PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0631_S38PRr1_SU0185-SU0185_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0631_S38PRr1_SU0185-SU0185_L002_R2_001.fastq.gz	A
e0632_S38Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0632_S38Sr1_SU0102-SU0102_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0632_S38Sr1_SU0102-SU0102_L002_R2_001.fastq.gz	A
e0633_S38Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0633_S38Dr1_SU0114-SU0114_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0633_S38Dr1_SU0114-SU0114_L002_R2_001.fastq.gz	A
e0634_S41PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0634_S41PRr1_SU0126-SU0126_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0634_S41PRr1_SU0126-SU0126_L002_R2_001.fastq.gz	A
e0635_S41Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0635_S41Sr1_SU0138-SU0138_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0635_S41Sr1_SU0138-SU0138_L002_R2_001.fastq.gz	A
e0636_S41Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0636_S41Dr1_SU0150-SU0150_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0636_S41Dr1_SU0150-SU0150_L002_R2_001.fastq.gz	A
e0637_S33PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0637_S33PRr1_SU0162-SU0162_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0637_S33PRr1_SU0162-SU0162_L002_R2_001.fastq.gz	A
e0638_S33Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0638_S33Sr1_SU0174-SU0174_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0638_S33Sr1_SU0174-SU0174_L002_R2_001.fastq.gz	A
e0639_S33Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0639_S33Dr1_SU0186-SU0186_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0639_S33Dr1_SU0186-SU0186_L002_R2_001.fastq.gz	A
e0640_S2Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0640_S2Sr1_SU0115-SU0115_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0640_S2Sr1_SU0115-SU0115_L002_R2_001.fastq.gz	A
e0641_S2Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0641_S2Dr1_SU0127-SU0127_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0641_S2Dr1_SU0127-SU0127_L002_R2_001.fastq.gz	A
e0642_S27PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0642_S27PRr1_SU0139-SU0139_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0642_S27PRr1_SU0139-SU0139_L002_R2_001.fastq.gz	A
e0643_S27Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0643_S27Sr1_SU0151-SU0151_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0643_S27Sr1_SU0151-SU0151_L002_R2_001.fastq.gz	A
e0644_S27Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0644_S27Dr1_SU0163-SU0163_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0644_S27Dr1_SU0163-SU0163_L002_R2_001.fastq.gz	A
e0645_S51PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0645_S51PRr1_SU0175-SU0175_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0645_S51PRr1_SU0175-SU0175_L002_R2_001.fastq.gz	A
e0646_S51Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0646_S51Sr1_SU0187-SU0187_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0646_S51Sr1_SU0187-SU0187_L002_R2_001.fastq.gz	A
e0647_S51Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0647_S51Dr1_SU0104-SU0104_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0647_S51Dr1_SU0104-SU0104_L002_R2_001.fastq.gz	A
e0648_S16PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0648_S16PRr1_SU0116-SU0116_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0648_S16PRr1_SU0116-SU0116_L002_R2_001.fastq.gz	A
e0649_S16Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0649_S16Sr1_SU0128-SU0128_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0649_S16Sr1_SU0128-SU0128_L002_R2_001.fastq.gz	A
e0650_S16Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0650_S16Dr1_SU0140-SU0140_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0650_S16Dr1_SU0140-SU0140_L002_R2_001.fastq.gz	A
e0651_S56PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0651_S56PRr1_SU0152-SU0152_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0651_S56PRr1_SU0152-SU0152_L002_R2_001.fastq.gz	A
e0652_S56Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0652_S56Sr1_SU0164-SU0164_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0652_S56Sr1_SU0164-SU0164_L002_R2_001.fastq.gz	A
e0653_S56Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0653_S56Dr1_SU0176-SU0176_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0653_S56Dr1_SU0176-SU0176_L002_R2_001.fastq.gz	A
e0654_S57PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0654_S57PRr1_SU0188-SU0188_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0654_S57PRr1_SU0188-SU0188_L002_R2_001.fastq.gz	A
e0655_S57Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0655_S57Sr1_SU0105-SU0105_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0655_S57Sr1_SU0105-SU0105_L002_R2_001.fastq.gz	A
e0656_S57Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0656_S57Dr1_SU0117-SU0117_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0656_S57Dr1_SU0117-SU0117_L002_R2_001.fastq.gz	A
e0657_S60PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0657_S60PRr1_SU0129-SU0129_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0657_S60PRr1_SU0129-SU0129_L002_R2_001.fastq.gz	A
e0658_S60Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0658_S60Sr1_SU0141-SU0141_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0658_S60Sr1_SU0141-SU0141_L002_R2_001.fastq.gz	A
e0659_S60Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0659_S60Dr1_SU0153-SU0153_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0659_S60Dr1_SU0153-SU0153_L002_R2_001.fastq.gz	A
e0660_S37PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0660_S37PRr1_SU0165-SU0165_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0660_S37PRr1_SU0165-SU0165_L002_R2_001.fastq.gz	A
e0661_S37Sr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0661_S37Sr1_SU0177-SU0177_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0661_S37Sr1_SU0177-SU0177_L002_R2_001.fastq.gz	A
e0662_S37Dr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0662_S37Dr1_SU0189-SU0189_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0662_S37Dr1_SU0189-SU0189_L002_R2_001.fastq.gz	A
e0663_S49PRr1	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0663_S49PRr1_SU0106-SU0106_L002_R1_001.fastq.gz	/ibex/scratch/projects/c2014/EmptyQuarter_Data/soil/amplicon_16S/novaseq_14_07_25/raw_reads/M-25-0663_S49PRr1_SU0106-SU0106_L002_R2_001.fastq.gz	A
