Trip	Site	Type	elemental_pc1	elemental_pc1_global_sensitivity	shannon	sequencing_depth	Latitude	Longitude	log_sequencing_depth
3	27	Rhizosphere	-0.6131096242891496	-0.6369479812966078	3.742205287188332	908508.0	20.2038574	49.1959834	13.71956007320848
3	27	Surface	-1.2255283533480463	-1.1365182607558002	4.8414924982480025	578472.0	20.2038574	49.1959834	13.268147152097981
3	28	Deep	-0.6680700945962437	-0.5404387214147847	6.87951290218506	2459934.0	20.24376861111111	49.37088472222222	14.71564548479523
3	28	Rhizosphere	-1.7329907842589547	-1.642686744360829	5.3174166341744415	653667.0	20.24376861111111	49.37088472222222	13.390354856283919
3	28	Surface	-2.076975205082079	-1.9714000590098852	6.559867412994017	2070380.0	20.24376861111111	49.37088472222222	14.543243206275976
3	29	Deep	-1.3445498421236457	-1.1478799552057615	6.344756347194429	858702.0	20.2597976	49.5675445	13.663178390307671
3	29	Rhizosphere	-1.7043701635262887	-1.6077769735021465	3.87171380379193	286534.0	20.2597976	49.5675445	12.565615971724377
3	29	Surface	-0.4688256456869754	-0.3691418218344567	4.97349786155382	691732.0	20.2597976	49.5675445	13.446955321994826
3	30	Deep	-2.1549674177845457	-1.9226610742859644	6.107053913601445	1821844.0	20.269303055555557	49.68367333333333	14.415360281833104
3	30	Rhizosphere	-0.764065096736108	-0.6598423990821346	6.106496907164374	606363.0	20.269303055555557	49.68367333333333	13.315235744793407
3	30	Surface	-1.5531965454637633	-1.4546828006408192	6.288350133687559	992779.0	20.269303055555557	49.68367333333333	13.808264367625302
3	31	Deep	-0.682437469597872	-0.5593329885352047	4.850096920471139	692895.0	20.29462333333333	49.891405	13.448635194760016
3	31	Rhizosphere	-1.0106467106975747	-0.9450827807642331	5.0314871455736	435740.0	20.29462333333333	49.891405	12.984803309124219
3	31	Surface	-1.8139907309783079	-1.688350564638677	6.237870695655683	1012880.0	20.29462333333333	49.891405	13.828309303477432
3	32	Deep	-0.360698696036922	-0.3086689657116	6.272102034020063	1814806.0	20.310684166666668	50.09302138888889	14.411489683938852
3	32	Rhizosphere	-2.0856217850742786	-1.9071075894462053	5.526104311632132	1553703.0	20.310684166666668	50.09302138888889	14.25615231557636
3	32	Surface	-0.0087314636822432	-0.04945012761789838	6.263212802275821	2172148.0	20.310684166666668	50.09302138888889	14.59122755805139
3	33	Deep	-0.5466591978071753	-0.4816739490732249	6.363585000377481	1748596.0	20.317507777777777	50.30307027777778	14.374324310069214
3	33	Rhizosphere	-1.2417191762632285	-1.1402031219524507	5.834211776671378	548237.0	20.317507777777777	50.30307027777778	13.214464778215696
3	33	Surface	-2.7928753732522185	-2.607202989688162	6.493869137280613	1895979.0	20.317507777777777	50.30307027777778	14.455246413218262
3	34	Deep	-0.5174037137055373	-0.5045675590558638	6.204205763750113	1917606.0	20.344394444444443	50.5153725	14.466588612491977
3	34	Rhizosphere	-0.6497578848379247	-0.5889136597058988	5.91740382404382	839233.0	20.344394444444443	50.5153725	13.640244850019501
3	34	Surface	0.049873986034640376	0.14298529075804559	6.314553660110963	2257512.0	20.344394444444443	50.5153725	14.6297743228392
3	35	Deep	-0.5687978066713277	-0.521157371329601	6.6299469125297135	1722914.0	20.371795833333334	50.72999222222222	14.359528181733687
3	35	Rhizosphere	-1.678728682937508	-1.536130221185822	6.288570422811566	838068.0	20.371795833333334	50.72999222222222	13.638855714976707
3	35	Surface	0.03314467790973343	0.1205697758825293	5.879853023828911	1897807.0	20.371795833333334	50.72999222222222	14.456210093920225
3	36	Deep	0.8616028271479351	0.9206814492304669	6.709803723495927	1235820.0	20.42319	51.14483	14.027246084505581
3	36	Rhizosphere	-0.4654201353178604	-0.3977601995720956	5.324104947867812	874257.0	20.42319	51.14483	13.681130805584356
3	36	Surface	2.189855793563528	2.088024963722617	5.83560131651403	1123972.0	20.42319	51.14483	13.932380287794944
3	37	Deep	0.5208786415733393	0.5611535658996194	6.006169764173909	1038143.0	20.454150277777774	51.344883333333335	13.852945061409786
