Taxon String	Rank	Name	Mapped ID	Is RAK	Is Inherited
Bacteria;Bacillota;Desulfitobacteriia;Desulfitobacteriales;Syntrophobotulaceae;Candidatus Dichloromethanomonas;NA	Order	Desulfitobacteriales	RAK_CTX_a0f61c2dd8fae0513109991f	True	False
Bacteria;Bacillota;Desulfitobacteriia;Desulfitobacteriales;Syntrophobotulaceae;Candidatus Dichloromethanomonas;NA	Family	Syntrophobotulaceae	RAK_CTX_e38d99d7a984bb4618a78da0	True	False
Bacteria;Bacillota;Desulfitobacteriia;Desulfitobacteriales;Syntrophobotulaceae;Candidatus Dichloromethanomonas;NA	Genus	Candidatus Dichloromethanomonas	1930291	False	False
Bacteria;Bacillota;Desulfitobacteriia;Desulfitobacteriales;Syntrophobotulaceae;Candidatus Dichloromethanomonas;NA	Species	NA	RAK_CTX_b5ebe329c29c2058e82afb90	True	False
Bacteria;Bacillota;Desulfitobacteriia;Desulfitobacteriales;Syntrophobotulaceae;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfitobacteriia;Desulfitobacteriales;Syntrophobotulaceae;NA;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfitobacteriia;Desulfitobacteriales;Syntrophobotulaceae;NA;NA	Class	Desulfitobacteriia	RAK_CTX_070b82713b86cb96da907b1e	True	False
Bacteria;Bacillota;Desulfitobacteriia;Desulfitobacteriales;Syntrophobotulaceae;NA;NA	Order	Desulfitobacteriales	RAK_CTX_a0f61c2dd8fae0513109991f	True	False
Bacteria;Bacillota;Desulfitobacteriia;Desulfitobacteriales;Syntrophobotulaceae;NA;NA	Family	Syntrophobotulaceae	RAK_CTX_e38d99d7a984bb4618a78da0	True	False
Bacteria;Bacillota;Desulfitobacteriia;Desulfitobacteriales;Syntrophobotulaceae;NA;NA	Genus	NA	RAK_CTX_608938549edc2598550d0172	True	False
Bacteria;Bacillota;Desulfitobacteriia;Desulfitobacteriales;Syntrophobotulaceae;NA;NA	Species	NA	RAK_CTX_2911c5cab660467736bb0fb1	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfofarcimen;intricatum	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfofarcimen;intricatum	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfofarcimen;intricatum	Class	Desulfotomaculia	RAK_CTX_fbc318f393625d1f0d69ea68	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfofarcimen;intricatum	Order	Desulfotomaculales	RAK_CTX_199f1f4feaa20287120554ad	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfofarcimen;intricatum	Family	Desulfotomaculaceae	2937910	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfofarcimen;intricatum	Genus	Desulfofarcimen	RAK_CTX_20e5f1faaa00008f78112be2	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfofarcimen;intricatum	Species	intricatum	RAK_0010148	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfohalotomaculum;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfohalotomaculum;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfohalotomaculum;NA	Class	Desulfotomaculia	RAK_CTX_fbc318f393625d1f0d69ea68	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfohalotomaculum;NA	Order	Desulfotomaculales	RAK_CTX_199f1f4feaa20287120554ad	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfohalotomaculum;NA	Family	Desulfotomaculaceae	2937910	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfohalotomaculum;NA	Genus	Desulfohalotomaculum	RAK_CTX_26581066072f8bbd2623c172	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfohalotomaculum;NA	Species	NA	RAK_CTX_9c94c71d2bdb71b92e8e02cb	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfotomaculum;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfotomaculum;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfotomaculum;NA	Class	Desulfotomaculia	RAK_CTX_fbc318f393625d1f0d69ea68	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfotomaculum;NA	Order	Desulfotomaculales	RAK_CTX_199f1f4feaa20287120554ad	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfotomaculum;NA	Family	Desulfotomaculaceae	2937910	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfotomaculum;NA	Genus	Desulfotomaculum	1562	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfotomaculum;NA	Species	NA	RAK_CTX_267bef3884d489e837f70a09	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfotomaculum;ruminis	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfotomaculum;ruminis	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfotomaculum;ruminis	Class	Desulfotomaculia	RAK_CTX_fbc318f393625d1f0d69ea68	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfotomaculum;ruminis	Order	Desulfotomaculales	RAK_CTX_199f1f4feaa20287120554ad	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfotomaculum;ruminis	Family	Desulfotomaculaceae	2937910	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfotomaculum;ruminis	Genus	Desulfotomaculum	1562	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfotomaculum;ruminis	Species	ruminis	RAK_0010149	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfovectis;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfovectis;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfovectis;NA	Class	Desulfotomaculia	RAK_CTX_fbc318f393625d1f0d69ea68	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfovectis;NA	Order	Desulfotomaculales	RAK_CTX_199f1f4feaa20287120554ad	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfovectis;NA	Family	Desulfotomaculaceae	2937910	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfovectis;NA	Genus	Desulfovectis	RAK_CTX_df6f513cc20af766bde5d60f	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfovectis;NA	Species	NA	RAK_CTX_22c13308b8553d44ad83e5b6	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;NA;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;NA;NA	Class	Desulfotomaculia	RAK_CTX_fbc318f393625d1f0d69ea68	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;NA;NA	Order	Desulfotomaculales	RAK_CTX_199f1f4feaa20287120554ad	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;NA;NA	Family	Desulfotomaculaceae	2937910	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;NA;NA	Genus	NA	RAK_CTX_c4cc9ba6e57003e057ab3191	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;NA;NA	Species	NA	RAK_CTX_453666c29d4fdaf60a900a36	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfallas;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfallas;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfallas;NA	Class	Desulfotomaculia	RAK_CTX_fbc318f393625d1f0d69ea68	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfallas;NA	Order	Desulfotomaculales	RAK_CTX_199f1f4feaa20287120554ad	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfallas;NA	Family	Desulfotomaculales Incertae Sedis	RAK_0010150	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfallas;NA	Genus	Desulfallas	2282740	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfallas;NA	Species	NA	RAK_CTX_c33787dc522d65ef20d46276	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfoscipio;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfoscipio;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfoscipio;NA	Class	Desulfotomaculia	RAK_CTX_fbc318f393625d1f0d69ea68	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfoscipio;NA	Order	Desulfotomaculales	RAK_CTX_199f1f4feaa20287120554ad	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfoscipio;NA	Family	Desulfotomaculales Incertae Sedis	RAK_0010150	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfoscipio;NA	Genus	Desulfoscipio	2867376	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfoscipio;NA	Species	NA	RAK_CTX_9f8ccb7276b1cd1cb3993834	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfotruncus;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfotruncus;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfotruncus;NA	Class	Desulfotomaculia	RAK_CTX_fbc318f393625d1f0d69ea68	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfotruncus;NA	Order	Desulfotomaculales	RAK_CTX_199f1f4feaa20287120554ad	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfotruncus;NA	Family	Desulfotomaculales Incertae Sedis	RAK_0010150	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfotruncus;NA	Genus	Desulfotruncus	2867377	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;Desulfotruncus;NA	Species	NA	RAK_CTX_4394c54e6207fd54d150b392	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;NA;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;NA;NA	Class	Desulfotomaculia	RAK_CTX_fbc318f393625d1f0d69ea68	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;NA;NA	Order	Desulfotomaculales	RAK_CTX_199f1f4feaa20287120554ad	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;NA;NA	Family	Desulfotomaculales Incertae Sedis	RAK_0010150	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;NA;NA	Genus	NA	RAK_CTX_26a95945895ebbe33b156259	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfotomaculales Incertae Sedis;NA;NA	Species	NA	RAK_CTX_4a97bc3523f86d143f6a3861	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfurisporaceae;Desulfocucumis;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfurisporaceae;Desulfocucumis;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfurisporaceae;Desulfocucumis;NA	Class	Desulfotomaculia	RAK_CTX_fbc318f393625d1f0d69ea68	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfurisporaceae;Desulfocucumis;NA	Order	Desulfotomaculales	RAK_CTX_199f1f4feaa20287120554ad	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfurisporaceae;Desulfocucumis;NA	Family	Desulfurisporaceae	3064153	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfurisporaceae;Desulfocucumis;NA	Genus	Desulfocucumis	RAK_CTX_f75d87f22355fcfcd5f7b64c	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfurisporaceae;Desulfocucumis;NA	Species	NA	RAK_CTX_64951dfa15f0d2d692f9b664	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfurisporaceae;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfurisporaceae;NA;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfurisporaceae;NA;NA	Class	Desulfotomaculia	RAK_CTX_fbc318f393625d1f0d69ea68	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfurisporaceae;NA;NA	Order	Desulfotomaculales	RAK_CTX_199f1f4feaa20287120554ad	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfurisporaceae;NA;NA	Family	Desulfurisporaceae	3064153	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfurisporaceae;NA;NA	Genus	NA	RAK_CTX_f5b976c87584ea4b3b63de0e	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Desulfurisporaceae;NA;NA	Species	NA	RAK_CTX_672a3e7f077016ce1f671953	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;NA;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;NA;NA;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;NA;NA;NA	Class	Desulfotomaculia	RAK_CTX_fbc318f393625d1f0d69ea68	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;NA;NA;NA	Order	Desulfotomaculales	RAK_CTX_199f1f4feaa20287120554ad	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;NA;NA;NA	Family	NA	RAK_CTX_7095e9623a2f477ed267469b	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;NA;NA;NA	Genus	NA	RAK_CTX_072bc4b04983a472095705c0	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;NA;NA;NA	Species	NA	RAK_CTX_23eb18fa65757b042c67c338	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;Cryptanaerobacter;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;Cryptanaerobacter;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;Cryptanaerobacter;NA	Class	Desulfotomaculia	RAK_CTX_fbc318f393625d1f0d69ea68	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;Cryptanaerobacter;NA	Order	Desulfotomaculales	RAK_CTX_199f1f4feaa20287120554ad	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;Cryptanaerobacter;NA	Family	Pelotomaculaceae	RAK_0010151	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;Cryptanaerobacter;NA	Genus	Cryptanaerobacter	290184	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;Cryptanaerobacter;NA	Species	NA	RAK_CTX_c74ba1bf0cc42e1485049bc4	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;NA;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;NA;NA	Class	Desulfotomaculia	RAK_CTX_fbc318f393625d1f0d69ea68	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;NA;NA	Order	Desulfotomaculales	RAK_CTX_199f1f4feaa20287120554ad	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;NA;NA	Family	Pelotomaculaceae	RAK_0010151	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;NA;NA	Genus	NA	RAK_CTX_e9b3e0ebe5da88829c3c673c	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;NA;NA	Species	NA	RAK_CTX_a809a56189c69088a51c527f	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;Pelotomaculum;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;Pelotomaculum;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;Pelotomaculum;NA	Class	Desulfotomaculia	RAK_CTX_fbc318f393625d1f0d69ea68	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;Pelotomaculum;NA	Order	Desulfotomaculales	RAK_CTX_199f1f4feaa20287120554ad	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;Pelotomaculum;NA	Family	Pelotomaculaceae	RAK_0010151	True	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;Pelotomaculum;NA	Genus	Pelotomaculum	191373	False	False
Bacteria;Bacillota;Desulfotomaculia;Desulfotomaculales;Pelotomaculaceae;Pelotomaculum;NA	Species	NA	RAK_CTX_28f57702a45abd12245f5692	True	False
Bacteria;Bacillota;Incertae Sedis;DTU014;NA;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Incertae Sedis;DTU014;NA;NA;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Incertae Sedis;DTU014;NA;NA;NA	Class	Incertae Sedis	RAK_CTX_eca16ea4130aea419a53f13b	True	False
Bacteria;Bacillota;Incertae Sedis;DTU014;NA;NA;NA	Order	DTU014	RAK_0010152	True	False
Bacteria;Bacillota;Incertae Sedis;DTU014;NA;NA;NA	Family	NA	RAK_CTX_48ead163e08d9c9ff746d57e	True	False
Bacteria;Bacillota;Incertae Sedis;DTU014;NA;NA;NA	Genus	NA	RAK_CTX_8199e0d5c6706f959ea06b5d	True	False
Bacteria;Bacillota;Incertae Sedis;DTU014;NA;NA;NA	Species	NA	RAK_CTX_c04d6c71709bdd18164cfaee	True	False
Bacteria;Bacillota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Gelria;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Gelria;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Gelria;NA	Class	Incertae Sedis	RAK_CTX_eca16ea4130aea419a53f13b	True	False
Bacteria;Bacillota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Gelria;NA	Order	Incertae Sedis	RAK_CTX_5a9e90e28e7dcd06d5e0a3e2	True	False
Bacteria;Bacillota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Gelria;NA	Family	Incertae Sedis	RAK_CTX_089d25ae9d46fa7d6f6e346d	True	False
Bacteria;Bacillota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Gelria;NA	Genus	Gelria	189326	False	False
Bacteria;Bacillota;Incertae Sedis;Incertae Sedis;Incertae Sedis;Gelria;NA	Species	NA	RAK_CTX_c7f8fadeff05952a37289aa0	True	False
Bacteria;Bacillota;Limnochordia;Incertae Sedis;Incertae Sedis;Hydrogenispora;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Limnochordia;Incertae Sedis;Incertae Sedis;Hydrogenispora;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Limnochordia;Incertae Sedis;Incertae Sedis;Hydrogenispora;NA	Class	Limnochordia	1676648	False	False
Bacteria;Bacillota;Limnochordia;Incertae Sedis;Incertae Sedis;Hydrogenispora;NA	Order	Incertae Sedis	RAK_CTX_26a1320a51451bdb894976c0	True	False
Bacteria;Bacillota;Limnochordia;Incertae Sedis;Incertae Sedis;Hydrogenispora;NA	Family	Incertae Sedis	RAK_CTX_93d8588933810c25ef53027e	True	False
Bacteria;Bacillota;Limnochordia;Incertae Sedis;Incertae Sedis;Hydrogenispora;NA	Genus	Hydrogenispora	RAK_CTX_0abf46425462fe657b4fd9d5	True	False
Bacteria;Bacillota;Limnochordia;Incertae Sedis;Incertae Sedis;Hydrogenispora;NA	Species	NA	RAK_CTX_aa1341fc39d0b67edb59fee4	True	False
Bacteria;Bacillota;Limnochordia;Incertae Sedis;Incertae Sedis;Hydrogenispora;ethanolica	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Limnochordia;Incertae Sedis;Incertae Sedis;Hydrogenispora;ethanolica	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Limnochordia;Incertae Sedis;Incertae Sedis;Hydrogenispora;ethanolica	Class	Limnochordia	1676648	False	False
Bacteria;Bacillota;Limnochordia;Incertae Sedis;Incertae Sedis;Hydrogenispora;ethanolica	Order	Incertae Sedis	RAK_CTX_26a1320a51451bdb894976c0	True	False
Bacteria;Bacillota;Limnochordia;Incertae Sedis;Incertae Sedis;Hydrogenispora;ethanolica	Family	Incertae Sedis	RAK_CTX_93d8588933810c25ef53027e	True	False
Bacteria;Bacillota;Limnochordia;Incertae Sedis;Incertae Sedis;Hydrogenispora;ethanolica	Genus	Hydrogenispora	RAK_CTX_0abf46425462fe657b4fd9d5	True	False
Bacteria;Bacillota;Limnochordia;Incertae Sedis;Incertae Sedis;Hydrogenispora;ethanolica	Species	ethanolica	RAK_CTX_d9ed73c1e76c9e2cec689883	True	False
Bacteria;Bacillota;Limnochordia;Limnochordales;Limnochordaceae;Limnochorda;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Limnochordia;Limnochordales;Limnochordaceae;Limnochorda;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Limnochordia;Limnochordales;Limnochordaceae;Limnochorda;NA	Class	Limnochordia	1676648	False	False
Bacteria;Bacillota;Limnochordia;Limnochordales;Limnochordaceae;Limnochorda;NA	Order	Limnochordales	1676649	False	False
Bacteria;Bacillota;Limnochordia;Limnochordales;Limnochordaceae;Limnochorda;NA	Family	Limnochordaceae	1676650	False	False
Bacteria;Bacillota;Limnochordia;Limnochordales;Limnochordaceae;Limnochorda;NA	Genus	Limnochorda	1676651	False	False
Bacteria;Bacillota;Limnochordia;Limnochordales;Limnochordaceae;Limnochorda;NA	Species	NA	RAK_CTX_a50058d6022c34e191bc9b84	True	False
Bacteria;Bacillota;Limnochordia;Limnochordales;Limnochordaceae;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Limnochordia;Limnochordales;Limnochordaceae;NA;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Limnochordia;Limnochordales;Limnochordaceae;NA;NA	Class	Limnochordia	1676648	False	False
Bacteria;Bacillota;Limnochordia;Limnochordales;Limnochordaceae;NA;NA	Order	Limnochordales	1676649	False	False
Bacteria;Bacillota;Limnochordia;Limnochordales;Limnochordaceae;NA;NA	Family	Limnochordaceae	1676650	False	False
Bacteria;Bacillota;Limnochordia;Limnochordales;Limnochordaceae;NA;NA	Genus	NA	RAK_CTX_fbedf95e80597dcf5d0dedd3	True	False
Bacteria;Bacillota;Limnochordia;Limnochordales;Limnochordaceae;NA;NA	Species	NA	RAK_CTX_7ffaab17a5aa7a9597eab35f	True	False
Bacteria;Bacillota;Limnochordia;M55-D21;NA;NA;NA	Kingdom	Bacteria	2	False	False
Bacteria;Bacillota;Limnochordia;M55-D21;NA;NA;NA	Phylum	Bacillota	1239	False	False
Bacteria;Bacillota;Limnochordia;M55-D21;NA;NA;NA	Class	Limnochordia	1676648	False	False
Bacteria;Bacillota;Limnochordia;M55-D21;NA;NA;NA	Order	M55-D21	RAK_0010153	True	False
Bacteria;Bacillota;Limnochordia;M55-D21;NA;NA;NA	Family	NA	RAK_CTX_ebf82d85bb5a1dac6d176a04	True	False
Bacteria;Bacillota;Limnochordia;M55-D21;NA;NA;NA	Genus	NA	RAK_CTX_0cff5440898d52f62a401ff4	True	False
