Trip	Site	Type	shannon	richness_rare	sequencing_depth	n_profiles	analysis_cohort
3	50	Surface	5.8678271754774105	1592.3662841093894	611246.0	2	core_sites_1_60
3	51	Deep	5.219498393303304	581.9295550924486	304280.0	1	core_sites_1_60
3	51	Rhizosphere	5.708759041565449	938.1810563243884	1194418.0	3	core_sites_1_60
3	51	Surface	5.320683031468111	619.3594380835654	517307.0	2	core_sites_1_60
3	52	Surface	3.7328873342432876	111.12907515887842	362264.0	4	core_sites_1_60
3	53	Deep	3.8014869389386994	126.54227379218638	500758.0	3	core_sites_1_60
3	53	Rhizosphere	5.849047752168181	1458.2814900085204	459016.0	1	core_sites_1_60
3	53	Surface	4.717959326040593	205.16188172489151	208040.0	1	core_sites_1_60
3	54	Rhizosphere	4.54176949589219	424.3094744186412	309479.0	1	core_sites_1_60
3	55	Surface	4.004819964285463	449.0821295177003	1061555.0	2	core_sites_1_60
3	56	Surface	2.690985689724857	68.59764348613164	224692.0	4	core_sites_1_60
3	57	Deep	2.756038017914311	74.01649108386852	187849.0	2	core_sites_1_60
3	57	Rhizosphere	5.161235093986385	862.9321176055411	786313.0	3	core_sites_1_60
3	57	Surface	2.657222560061575	92.70949938555536	196960.0	2	core_sites_1_60
3	58	Deep	3.1615361807128384		9890.0	2	core_sites_1_60
3	58	Rhizosphere	4.7976825512908485	612.3547956424349	715573.0	3	core_sites_1_60
3	58	Surface	5.1582082393643205	923.944053625911	738942.0	4	core_sites_1_60
3	59	Deep	3.1540409431417467	113.80909734855592	45685.0	2	core_sites_1_60
3	59	Rhizosphere	2.896369439412186	104.47391107284184	70172.0	2	core_sites_1_60
3	59	Surface	2.715945930466213	68.50567114388431	175015.0	4	core_sites_1_60
3	60	Rhizosphere	3.977044430600214	222.30901859631112	581397.0	5	core_sites_1_60
3	60	Surface	5.2422189987614365	304.2011650889954	197084.0	4	core_sites_1_60
4	1	Deep	6.353534714140528	2099.849102748373	368561.0	1	core_sites_1_60
4	1	Rhizosphere	4.583465013367976	627.6327133523467	136718.0	1	core_sites_1_60
4	1	Surface	6.116664127421251	1811.388876497541	244296.0	1	core_sites_1_60
4	2	Deep	5.964683413041789	819.059846514853	211591.0	1	core_sites_1_60
4	2	Surface	6.691177944810439	2693.345291277066	430872.0	1	core_sites_1_60
4	3	Deep	6.603762923669139	1480.5127149798952	550224.0	1	core_sites_1_60
4	3	Rhizosphere	4.9272972498739165	1433.5113683665638	322317.0	1	core_sites_1_60
4	3	Surface	6.125155026995071	815.831018805808	504288.0	1	core_sites_1_60
4	4	Deep	6.924245243251809	2705.047959715724	416306.0	1	core_sites_1_60
4	4	Rhizosphere	6.094916872887098	1793.0227210866128	194618.0	1	core_sites_1_60
4	4	Surface	6.377092757676245	2304.9091556447324	391895.0	1	core_sites_1_60
4	5	Deep	5.760700443372139	922.6052525259064	380915.0	1	core_sites_1_60
4	5	Rhizosphere	6.164922994825995	1352.6663898853228	362651.0	1	core_sites_1_60
4	5	Surface	6.106081346858195	1419.8296434737151	112226.0	1	core_sites_1_60
4	6	Deep	6.796862984877929	2484.739641680741	367860.0	1	core_sites_1_60
4	6	Rhizosphere	6.411481530516406	2476.8888430602838	507052.0	1	core_sites_1_60
4	6	Surface	6.661456725094004	2701.115471339674	795417.0	1	core_sites_1_60
4	7	Deep	7.108616721292463	2337.4210606518927	556882.0	1	core_sites_1_60
4	7	Rhizosphere	6.328377114500976	1799.7202134969252	221959.0	1	core_sites_1_60
4	7	Surface	6.76246422511304	1740.8319281883412	529525.0	1	core_sites_1_60
4	8	Deep	6.067506811133061	1267.1716241167544	583897.0	1	core_sites_1_60
4	8	Rhizosphere	6.637149742968954	2339.040162136229	563748.0	1	core_sites_1_60
4	8	Surface	5.970346007258758	858.203807711838	543835.0	1	core_sites_1_60
4	9	Deep	5.881963056085239	1586.589240789281	339715.0	1	core_sites_1_60
4	9	Rhizosphere	5.093271029897695	674.6058824224224	99086.0	1	core_sites_1_60
4	9	Surface	6.1958488266800105	1672.5306242460838	518496.0	1	core_sites_1_60
4	10	Deep	6.139390696495916	1852.9880858922495	427301.0	1	core_sites_1_60
4	10	Rhizosphere	3.3025685354410736	377.3712113847758	175679.0	1	core_sites_1_60
4	10	Surface	6.283618337633388	2132.0827447350925	448414.0	1	core_sites_1_60
4	11	Deep	6.459004331847418	1633.779651747884	443602.0	1	core_sites_1_60
4	11	Rhizosphere	6.022684181478236	1620.429152609462	259816.0	1	core_sites_1_60
4	11	Surface	5.858415978396275	611.7809478146437	490941.0	1	core_sites_1_60
4	12	Deep	6.721066496980293	2006.8653724134924	637514.0	1	core_sites_1_60
4	12	Rhizosphere	6.22594728558695	2171.2146709867307	290486.0	1	core_sites_1_60
4	12	Surface	6.202477859780965	1156.347520145321	883286.0	1	core_sites_1_60
4	13	Deep	6.609463819196131	1570.1803523699318	602152.0	1	core_sites_1_60
4	13	Rhizosphere	6.953695777559904	2743.185738703012	519732.0	1	core_sites_1_60
4	13	Surface	6.288791477240704	1095.8287403450506	569978.0	1	core_sites_1_60
4	14	Deep	6.71733454374162	2336.362532774933	652895.0	1	core_sites_1_60
4	14	Rhizosphere	3.468795825830496	239.0474613393176	209711.0	1	core_sites_1_60
4	14	Surface	6.1113133032540485	1990.307616254993	403700.0	1	core_sites_1_60
4	15	Deep	7.394971022945971	3412.989789788409	477736.0	1	core_sites_1_60
4	15	Rhizosphere	7.385921175912815	3457.186947265507	355904.0	1	core_sites_1_60
4	15	Surface	7.263797910675005	3041.486888115973	594496.0	1	core_sites_1_60
4	16	Deep	6.988248774377627	2789.5736766965365	475095.0	1	core_sites_1_60
4	16	Rhizosphere	6.349438556654757	1675.8220118143288	357655.0	1	core_sites_1_60
4	16	Surface	6.986790961079451	2402.3636680825525	618043.0	1	core_sites_1_60
4	17	Deep	6.099334066545082	2237.356694455998	522026.0	1	core_sites_1_60
4	17	Rhizosphere	6.375092202822419	1500.3720888850485	195282.0	1	core_sites_1_60
4	17	Surface	6.61397289381036	2224.900523186618	481857.0	1	core_sites_1_60
4	18	Deep	5.788951945446459	899.6225125138558	342752.0	1	core_sites_1_60
4	18	Rhizosphere	3.379013336291713		13267.0	1	core_sites_1_60
4	18	Surface	6.395447581504357	1713.9531295222123	300562.0	1	core_sites_1_60
4	19	Deep	6.5178136445412775	1529.8490756845697	167221.0	1	core_sites_1_60
4	19	Rhizosphere	6.781350961754551	2443.097107005632	294742.0	1	core_sites_1_60
4	19	Surface	6.89843646118626	2370.1439175884534	533436.0	1	core_sites_1_60
4	20	Deep	6.428882290378126	1917.2470096369489	488075.0	1	core_sites_1_60
4	20	Rhizosphere	5.657902928232527	1179.4257840966586	198502.0	1	core_sites_1_60
4	20	Surface	7.064559514200382	2854.2138706956634	484245.0	1	core_sites_1_60
4	21	Deep	6.561423299362915	2026.2822347330195	483111.0	1	core_sites_1_60
4	21	Rhizosphere	5.369605541768196	1083.5432423323346	137986.0	1	core_sites_1_60
4	21	Surface	6.475178747481713	2271.9777928374656	379049.0	1	core_sites_1_60
4	22	Deep	6.089392790651319	1926.0190723420203	478018.0	1	core_sites_1_60
4	22	Rhizosphere	6.094239619535446	1786.8738938387062	527445.0	1	core_sites_1_60
4	22	Surface	7.029118046914952	2895.8859628299656	412497.0	1	core_sites_1_60
4	23	Deep	4.929152155428601	241.24915026327804	160888.0	1	core_sites_1_60
4	23	Rhizosphere	5.393661007447929	400.47403193653554	296625.0	1	core_sites_1_60
4	23	Surface	6.427701152221683	1580.6435748462566	541334.0	1	core_sites_1_60
4	24	Deep	5.830864835951341	1719.089578626315	528256.0	1	core_sites_1_60
4	24	Rhizosphere	6.675424542975416	1995.915004739252	490020.0	1	core_sites_1_60
4	24	Surface	6.584388471408566	1642.6048758499917	565700.0	1	core_sites_1_60
4	25	Deep	6.346225375817353	2091.030476890971	388881.0	1	core_sites_1_60
4	25	Rhizosphere	5.761429369124235	1558.7473410053287	242997.0	1	core_sites_1_60
4	25	Surface	6.526738144640199	2125.199127887912	719569.0	1	core_sites_1_60
4	26	Deep	6.514770403695425	2220.793814029781	512137.0	1	core_sites_1_60
4	26	Rhizosphere	4.754408197044837	456.6982908191888	52990.0	1	core_sites_1_60
4	26	Surface	6.649183766341992	2164.3902565422554	491484.0	1	core_sites_1_60
4	27	Deep	6.776141627536706	2331.7012444233383	509270.0	1	core_sites_1_60
4	27	Rhizosphere	5.822079257246583	1858.6576517408653	361496.0	1	core_sites_1_60
4	27	Surface	6.8859946145968935	2691.468844898688	434304.0	1	core_sites_1_60
4	28	Deep	6.579261011245471	1726.2677386300006	446785.0	1	core_sites_1_60
4	28	Rhizosphere	6.932255725977208	2128.5050659591	381757.0	1	core_sites_1_60
4	28	Surface	6.93558504788543	2479.1185876035984	475638.0	1	core_sites_1_60
4	29	Deep	6.776073313942132	1724.244727963455	575172.0	1	core_sites_1_60
4	29	Rhizosphere	7.139108355059321	2762.7152109007816	443026.0	1	core_sites_1_60
4	29	Surface	6.728162893466642	2387.729445811808	444766.0	1	core_sites_1_60
4	30	Deep	6.481283765161268	1560.7261306304529	541835.0	1	core_sites_1_60
4	30	Rhizosphere	5.563752530387081	1039.505822635536	148689.0	1	core_sites_1_60
4	30	Surface	6.185079477074479	2328.983831791424	481269.0	1	core_sites_1_60
4	31	Deep	6.704950087522048	1938.4059018474093	490807.0	1	core_sites_1_60
4	31	Rhizosphere	5.214192286552485	684.0817743353686	36064.0	1	core_sites_1_60
4	31	Surface	6.270094652299395	1111.6732073161795	615421.0	1	core_sites_1_60
4	32	Deep	6.395638151434938	1387.2661620939516	485503.0	1	core_sites_1_60
4	32	Rhizosphere	5.2189002047067925	943.9741643119067	168044.0	1	core_sites_1_60
4	32	Surface	6.392214235842219	1474.3073826686068	630929.0	1	core_sites_1_60
4	33	Deep	6.455529441725924	1672.0043747717257	598794.0	1	core_sites_1_60
4	33	Rhizosphere	6.402307892844839	1762.0977222764914	634824.0	1	core_sites_1_60
4	33	Surface	5.878545061643102	1807.4969007743869	253904.0	1	core_sites_1_60
4	34	Rhizosphere	5.1084591369400085	886.8577815077681	95569.0	1	core_sites_1_60
4	34	Surface	4.989504252454326	824.1791230585217	545675.0	1	core_sites_1_60
4	35	Deep	6.822115456776757	1893.5595806603048	400056.0	1	core_sites_1_60
4	35	Rhizosphere	6.427316160455464	2085.162286000224	349063.0	1	core_sites_1_60
4	35	Surface	6.937787471548251	2403.140740368455	702152.0	1	core_sites_1_60
4	36	Deep	6.431221778858599	1707.79723440933	471473.0	1	core_sites_1_60
4	36	Rhizosphere	5.783971723345025	1358.7003213575367	198470.0	1	core_sites_1_60
4	36	Surface	6.524551977676613	2096.0503294318646	422374.0	1	core_sites_1_60
4	37	Deep	5.976959752617437	1615.7747106549562	489679.0	1	core_sites_1_60
4	37	Rhizosphere	6.089243189008392	1888.2811454853595	436420.0	1	core_sites_1_60
4	37	Surface	6.223556706982971	1931.2016647467883	351005.0	1	core_sites_1_60
4	38	Deep	6.713226778709048	2203.9124888805222	518648.0	1	core_sites_1_60
4	38	Rhizosphere	5.497958814446659	1078.577122506031	212973.0	1	core_sites_1_60
4	38	Surface	6.12205742925916	1887.631313547536	450747.0	1	core_sites_1_60
4	39	Deep	6.358712030565988	1178.3594721601326	453888.0	1	core_sites_1_60
4	39	Rhizosphere	4.507959263742976	507.5110351597824	88140.0	1	core_sites_1_60
4	39	Surface	6.222168306267883	1749.7215336589122	392885.0	1	core_sites_1_60
4	40	Deep	5.749474673456928	1149.6112372717903	183318.0	1	core_sites_1_60
4	40	Surface	6.115965028149567	1129.6156338162696	633853.0	1	core_sites_1_60
4	41	Deep	6.330569043393418	1808.974159427779	441537.0	1	core_sites_1_60
4	41	Rhizosphere	4.969698683026702	986.6272722097824	219888.0	1	core_sites_1_60
4	41	Surface	5.935438567524782	803.1601188416737	464378.0	1	core_sites_1_60
4	42	Deep	3.075878360518262	45.994872400746765	202429.0	1	core_sites_1_60
4	42	Rhizosphere	5.509120335452107	830.822381140352	89400.0	1	core_sites_1_60
4	42	Surface	6.159050732602176	1131.9835780807668	491030.0	1	core_sites_1_60
4	43	Deep	6.02962089500102	1164.0694615101002	437288.0	1	core_sites_1_60
4	43	Rhizosphere	2.948938821645985	233.72118372025548	223024.0	1	core_sites_1_60
4	43	Surface	6.029437499795585	723.3584916878349	460770.0	1	core_sites_1_60
4	44	Deep	6.704990391143013	1945.7336730193797	560521.0	1	core_sites_1_60
4	44	Rhizosphere	6.069617615443753	1481.2322814135189	236291.0	1	core_sites_1_60
4	44	Surface	6.25550252654816	1263.3686245029558	554370.0	1	core_sites_1_60
4	45	Deep	6.616562554732242	1491.1549535344943	549047.0	1	core_sites_1_60
4	45	Rhizosphere	6.0866330941354665	1652.4765010810509	449184.0	1	core_sites_1_60
4	45	Surface	6.3324119595419495	1676.8900993621698	599288.0	1	core_sites_1_60
4	46	Deep	5.901089748619366	1645.8661274449414	321601.0	1	core_sites_1_60
4	46	Rhizosphere	5.364712600954548	757.8995546844463	97674.0	1	core_sites_1_60
4	46	Surface	3.874023225725844	107.51458302645985	53792.0	1	core_sites_1_60
4	47	Deep	4.02333155322156	190.12755778750227	181613.0	1	core_sites_1_60
4	47	Rhizosphere	6.242529425632803	1442.6969165843414	468453.0	1	core_sites_1_60
4	47	Surface	5.287629268342009	826.5542506731794	467362.0	1	core_sites_1_60
4	48	Deep	1.64366760367127	7.0	29529.0	1	core_sites_1_60
4	48	Rhizosphere	6.827552952548083	2367.448679345561	325754.0	1	core_sites_1_60
4	48	Surface	6.507742937569525	1893.4212787201984	552873.0	1	core_sites_1_60
4	49	Deep	4.656050882401206	262.83522218857763	178016.0	1	core_sites_1_60
4	49	Rhizosphere	3.924834514176359	291.63410189171447	46683.0	1	core_sites_1_60
4	49	Surface	6.596581074684573	1765.3321432533746	140943.0	1	core_sites_1_60
4	50	Deep	6.041724635804873	1334.5447535203564	663527.0	1	core_sites_1_60
4	50	Rhizosphere	3.4868534314418422	785.4183214819288	248627.0	1	core_sites_1_60
4	50	Surface	5.843223894275009	1140.0288132524788	601146.0	1	core_sites_1_60
4	51	Deep	6.164752744953094	984.4666187284282	509352.0	1	core_sites_1_60
4	51	Rhizosphere	4.980202070690677	991.3003392632938	450329.0	1	core_sites_1_60
4	51	Surface	5.038202603976307	488.6211529686276	63682.0	1	core_sites_1_60
4	52	Deep	2.285410834972879	12.0	76639.0	1	core_sites_1_60
4	52	Rhizosphere	5.306348448805434	644.3199890131299	95285.0	1	core_sites_1_60
4	52	Surface	1.298287729285816	6.0	54874.0	1	core_sites_1_60
4	53	Deep	0.8404828965959705		15697.0	1	core_sites_1_60
4	53	Rhizosphere	2.953391193251761	57.19172696524081	63649.0	1	core_sites_1_60
4	53	Surface	0.5102248813375088	4.0	44735.0	1	core_sites_1_60
4	54	Deep	3.309372124754903	61.804637650238334	159416.0	1	core_sites_1_60
4	54	Rhizosphere	4.92182201263355	513.3487333342816	221041.0	1	core_sites_1_60
4	54	Surface	1.016523563616852		15266.0	1	core_sites_1_60
4	55	Deep	2.4118038307909053	56.008892414508495	114126.0	1	core_sites_1_60
4	55	Rhizosphere	3.2301947352651315	161.2241043822707	119617.0	1	core_sites_1_60
4	55	Surface	3.633630495759293	195.20382211092547	93822.0	1	core_sites_1_60
4	56	Deep	1.64078976508749	38.99942517862589	25214.0	1	core_sites_1_60
4	56	Rhizosphere	3.0248149031015004	355.9293195573423	37594.0	1	core_sites_1_60
4	56	Surface	3.2275031489829944	442.7648865117605	34250.0	1	core_sites_1_60
4	57	Deep	3.0854108633813877	52.09374722077281	134129.0	1	core_sites_1_60
4	57	Rhizosphere	4.855722342421877	545.0363648516151	115623.0	1	core_sites_1_60
4	57	Surface	4.947463089003868	252.52411563879	302229.0	1	core_sites_1_60
4	58	Deep	1.0264249272964443	3.999983423322233	28112.0	1	core_sites_1_60
4	58	Rhizosphere	2.6021213518616264	74.07064915731222	85984.0	1	core_sites_1_60
4	58	Surface	2.970587878474676	67.55426708200372	90160.0	1	core_sites_1_60
4	59	Deep	2.2171762530558734		17783.0	1	core_sites_1_60
4	59	Rhizosphere	3.572419064152207	424.180233695584	87477.0	1	core_sites_1_60
4	59	Surface	4.549761501504422	924.2978626440596	194102.0	1	core_sites_1_60
4	60	Deep	3.5521078305803453	258.79549104325287	476823.0	1	core_sites_1_60
4	60	Rhizosphere	5.2735233403240285	896.7104092385578	269463.0	1	core_sites_1_60
4	60	Surface	1.8048149539447191	16.768416899109965	37387.0	1	core_sites_1_60
5	1	Deep	4.923037442116243	1323.3238667049104	774401.0	2	core_sites_1_60
5	1	Rhizosphere	4.605236136320881	1323.0258783319407	1675668.0	3	core_sites_1_60
5	2	Deep	6.345004118191633	2790.8873333470156	1038209.0	2	core_sites_1_60
5	2	Rhizosphere	6.9302235249116295	3329.441751985585	1566648.0	3	core_sites_1_60
5	2	Surface	6.7789456604789144	2918.5357120743965	1127002.0	2	core_sites_1_60
5	3	Rhizosphere	6.323254328447817	2146.7381083624477	738728.0	3	core_sites_1_60
5	4	Deep	7.0984133951558235	3926.0186271113744	2685099.0	3	core_sites_1_60
5	4	Rhizosphere	6.048699940235504	2432.621611596794	2546463.0	3	core_sites_1_60
5	4	Surface	6.829713485690903	3227.5413956230614	2779256.0	2	core_sites_1_60
5	5	Deep	7.032252808603362	2796.63123007615	1622512.0	2	core_sites_1_60
5	5	Rhizosphere	7.178125778040754	3627.3610816667015	2726685.0	4	core_sites_1_60
5	5	Surface	6.892819061023371	3371.334093015643	1606666.0	2	core_sites_1_60
5	6	Deep	7.550144618852466	4021.3768107703095	937702.0	1	core_sites_1_60
5	6	Rhizosphere	6.251843202167117	2611.0578909165647	1458393.0	3	core_sites_1_60
5	6	Surface	6.555350332024031	2572.893373000299	1804148.0	2	core_sites_1_60
5	7	Deep	6.199059842793029	2067.3637600251827	2814110.0	3	core_sites_1_60
5	7	Rhizosphere	5.990618895922244	1912.8968673494262	3205091.0	5	core_sites_1_60
5	8	Deep	7.30882573976071	3501.0666273836296	687547.0	1	core_sites_1_60
5	8	Rhizosphere	6.529827143451729	2736.5459583894312	2387557.0	3	core_sites_1_60
5	9	Rhizosphere	6.580657066362566	2557.46829979574	1536057.0	3	core_sites_1_60
5	10	Deep	6.291773184969021	3058.699101996086	853897.0	1	core_sites_1_60
5	10	Rhizosphere	6.28693901737721	3529.8643000451084	615357.0	1	core_sites_1_60
5	11	Deep	7.349755497271334	3831.803061184261	739633.0	1	core_sites_1_60
5	11	Rhizosphere	6.906257461806541	3857.3864435268106	1312940.0	2	core_sites_1_60
5	11	Surface	5.555474044691346	2318.049242652288	1668156.0	1	core_sites_1_60
5	12	Deep	7.558703318259936	4218.024810299969	568995.0	1	core_sites_1_60
5	12	Rhizosphere	6.699821114609597	2867.998062427369	1648141.0	3	core_sites_1_60
5	12	Surface	6.564238957294145	2790.3567489346924	1382314.0	2	core_sites_1_60
5	13	Rhizosphere	6.572630367786056	2909.9574189513914	1955574.0	2	core_sites_1_60
5	13	Surface	6.641013448685905	2506.5619593340293	702965.0	1	core_sites_1_60
5	14	Deep	4.812193288310944	1467.2206440734972	873663.0	1	core_sites_1_60
5	14	Rhizosphere	4.7294516293159745	985.0953861242124	1703790.0	3	core_sites_1_60
5	14	Surface	6.166826041321032	2415.0638097471256	589062.0	1	core_sites_1_60
5	15	Deep	7.176365251030337	3418.8613594057533	2663584.0	3	core_sites_1_60
5	15	Rhizosphere	6.106256877159358	2155.489981981355	2015148.0	3	core_sites_1_60
5	15	Surface	7.3850988849536146	4088.4296774192862	1547558.0	2	core_sites_1_60
5	16	Deep	6.394124967870649	2525.116083134065	2370914.0	3	core_sites_1_60
5	16	Rhizosphere	6.260867238102273	2098.0333669725046	2216354.0	5	core_sites_1_60
5	16	Surface	5.250083726819732	1330.3162962981423	583216.0	1	core_sites_1_60
5	17	Deep	7.053027974238195	3590.714400277846	1356724.0	2	core_sites_1_60
5	17	Rhizosphere	6.413746943424949	2252.7342774600443	2158782.0	3	core_sites_1_60
5	18	Rhizosphere	5.997219643483305	2316.6574962578543	1179505.0	2	core_sites_1_60
5	19	Deep	7.576051790979564	4723.952503511025	5032135.0	2	core_sites_1_60
5	19	Rhizosphere	5.944599738052889	2153.053088660161	1840539.0	3	core_sites_1_60
5	19	Surface	7.008983926988234	3188.182459100713	1116547.0	1	core_sites_1_60
5	20	Rhizosphere	6.329820434328287	2771.361476902688	4076167.0	3	core_sites_1_60
5	20	Surface	6.229044500857744	2116.28746403586	668287.0	1	core_sites_1_60
5	21	Deep	6.91379697536208	3014.567098232974	786502.0	2	core_sites_1_60
5	21	Rhizosphere	6.643263967037574	3314.8910480049885	3488374.0	6	core_sites_1_60
5	21	Surface	7.46872653484918	4238.505461950099	1112675.0	1	core_sites_1_60
5	22	Rhizosphere	6.723417816259554	2994.196445690294	630179.0	1	core_sites_1_60
5	23	Deep	7.262563224610426	3965.274127849991	709739.0	1	core_sites_1_60
5	23	Rhizosphere	7.632462257498734	4488.698024867212	1098357.0	2	core_sites_1_60
5	24	Deep	5.952291512861044	2298.2519570864984	433988.0	1	core_sites_1_60
5	24	Rhizosphere	7.3132235888552835	3553.5356240843694	929553.0	2	core_sites_1_60
5	25	Deep	7.006453151375272	2995.307175458995	409452.0	1	core_sites_1_60
5	25	Rhizosphere	5.869707052525925	1840.84382452579	1606917.0	3	core_sites_1_60
5	25	Surface	6.806195525499133	3214.4145734298945	1702896.0	2	core_sites_1_60
5	26	Deep	6.922475313079797	2632.4264551622337	827103.0	2	core_sites_1_60
5	26	Rhizosphere	7.183348433178386	3385.3699942165395	1328768.0	2	core_sites_1_60
5	26	Surface	7.08711490100435	3287.1200642274266	676130.0	1	core_sites_1_60
5	27	Deep	7.072229997860323	3806.870162753198	1449918.0	2	core_sites_1_60
5	27	Rhizosphere	5.774027523298861	1504.0209675296253	1517114.0	3	core_sites_1_60
5	28	Deep	7.159380854738776	3217.2498907094823	1312457.0	2	core_sites_1_60
5	28	Rhizosphere	5.1801697208209445	2622.5739001587012	1946208.0	3	core_sites_1_60
5	29	Rhizosphere	6.934633604588212	2917.3227343843964	1720058.0	2	core_sites_1_60
5	30	Rhizosphere	5.937283818291007	2005.2917846489343	1326673.0	3	core_sites_1_60
5	30	Surface	7.191496779468096	3256.7133036397304	955117.0	1	core_sites_1_60
5	31	Deep	6.734246898409106	2649.313049106391	1537677.0	2	core_sites_1_60
5	32	Rhizosphere	6.995003754304001	3567.559989946089	2059329.0	3	core_sites_1_60
5	33	Rhizosphere	6.141099408660853	1947.7517188517206	1934121.0	3	core_sites_1_60
5	34	Deep	6.82232608113885	2886.4064137975643	877855.0	1	core_sites_1_60
5	34	Rhizosphere	6.033785119539374	2305.003142157475	1777745.0	3	core_sites_1_60
5	35	Deep	6.80519595781961	3273.628364263261	1450613.0	1	core_sites_1_60
5	35	Rhizosphere	5.605866442578293	1240.7440687084197	1338346.0	4	core_sites_1_60
5	37	Deep	6.408266412661558	1131.169494123185	236686.0	1	core_sites_1_60
5	37	Rhizosphere	5.906517789373154	2139.974633260439	796304.0	2	core_sites_1_60
5	38	Rhizosphere	5.701239674816281	1008.5687546106752	48510.0	1	core_sites_1_60
5	38	Surface	6.016920658868115	1667.6197885177514	865020.0	1	core_sites_1_60
5	39	Deep	6.572182024905754	2540.1956189389657	1762874.0	2	core_sites_1_60
5	39	Rhizosphere	6.678230762618817	2425.7371865801547	1808192.0	3	core_sites_1_60
5	39	Surface	6.419179040771728	1373.8279320092277	333612.0	1	core_sites_1_60
5	40	Deep	7.595856362851694	3330.2225288924565	703200.0	1	core_sites_1_60
5	40	Rhizosphere	6.949973584697122	2910.9170571958653	2034265.0	3	core_sites_1_60
5	40	Surface	7.027629260483111	3275.519799241032	1318128.0	1	core_sites_1_60
5	41	Deep	4.973780581487745	531.6687514041516	382552.0	1	core_sites_1_60
5	42	Rhizosphere	6.171353809949757	1786.887644628054	785972.0	1	core_sites_1_60
5	42	Surface	6.663987445034155	1970.486067754058	1028589.0	1	core_sites_1_60
5	43	Deep	6.945768451962603	3345.4957512961996	1810538.0	3	core_sites_1_60
5	43	Rhizosphere	6.611621280606257	2612.6395733105996	2454792.0	3	core_sites_1_60
5	44	Deep	6.131545945614184	1490.3530644846091	688641.0	1	core_sites_1_60
5	44	Rhizosphere	7.200224559342091	3974.2336819044503	1644701.0	2	core_sites_1_60
5	45	Deep	4.3648466771831345	982.4715047742679	1729946.0	3	core_sites_1_60
5	45	Rhizosphere	4.280994559744088	779.8623699511089	1682162.0	3	core_sites_1_60
5	45	Surface	6.05571879949082	2173.1680520838568	603083.0	1	core_sites_1_60
5	46	Rhizosphere	5.802530513214378	1696.6567359369299	1341555.0	3	core_sites_1_60
5	47	Rhizosphere	6.313800049425205	2339.6514345798937	1723806.0	3	core_sites_1_60
5	48	Deep	5.2469388584812	1155.764994547885	1905819.0	3	core_sites_1_60
5	48	Rhizosphere	5.110546220601828	1079.0700785114573	951132.0	1	core_sites_1_60
5	49	Deep	4.892507637722977	1705.5788695448184	734681.0	1	core_sites_1_60
5	50	Rhizosphere	6.052954006202184	1999.436634892967	549271.0	1	core_sites_1_60
5	51	Rhizosphere	5.347137579313924	1125.8339136257198	694828.0	2	core_sites_1_60
5	53	Rhizosphere	2.159099743715343	360.863279158352	552895.0	1	core_sites_1_60
5	54	Rhizosphere	5.596623051644329	1405.002858652105	1497428.0	3	core_sites_1_60
5	55	Deep	4.559510369413079	718.8728225830752	697209.0	1	core_sites_1_60
5	55	Rhizosphere	5.281497874447619	1318.330239065518	3104669.0	3	core_sites_1_60
5	55	Surface	4.820275506290721	712.4497402030732	777043.0	2	core_sites_1_60
5	57	Rhizosphere	4.947992505364931	1197.658618765346	1012376.0	2	core_sites_1_60
5	58	Rhizosphere	5.46351485907842	1197.3123879441084	1372976.0	3	core_sites_1_60
5	60	Rhizosphere	5.676658615246327	1691.6699165431671	2051498.0	3	core_sites_1_60
