profile_id	specimen_id	Trip	Site	Type	depth	shannon	ledger_resolution	ledger_specimen_id	dna_kit
e8289_F1Dr3	F1Dr3	3	1	Deep	292153	6.559855543	exact	F1Dr3	PowerSoil
e8290_F1Sr1	F1Sr1	3	1	Surface	359728	6.616155485	exact	F1Sr1	PowerSoil
e8291_F1Sr2	F1Sr2	3	1	Surface	225120	6.413588113	exact	F1Sr2	PowerSoil
e8292_F1Sr3	F1Sr3	3	1	Surface	20899	5.911215917	exact	F1Sr3	PowerSoil
e8293_F1PRr1	F1PRr1	3	1	Rhizosphere	25526	6.088230158	exact	F1PRr1	PowerSoil
e8295_F1PRr3	F1PRr3	3	1	Rhizosphere	106346	4.903465487	exact	F1PRr3	PowerSoil
e8296_F2Dr1	F2Dr1	3	2	Deep	100426	6.926128637	exact	F2Dr1	PowerSoil
e8297_F2Dr2	F2Dr2	3	2	Deep	181585	7.236813453	exact	F2Dr2	PowerSoil
e8298_F2Dr3	F2Dr3	3	2	Deep	115610	7.144369423	exact	F2Dr3	PowerSoil
e8299_F2Sr1	F2Sr1	3	2	Surface	126413	6.78831472	exact	F2Sr1	PowerSoil
e8300_F2Sr2	F2Sr2	3	2	Surface	117996	6.661112142	exact	F2Sr2	PowerSoil
e8301_F2Sr3	F2Sr3	3	2	Surface	84084	6.852467737	exact	F2Sr3	PowerSoil
e8302_F2PRr1	F2PRr1	3	2	Rhizosphere	71876	2.679859994	exact	F2PRr1	PowerSoil
e8303_F2PRr2	F2PRr2	3	2	Rhizosphere	82212	6.503181474	exact	F2PRr2	PowerSoil
e8304_F2PRr3	F2PRr3	3	2	Rhizosphere	92968	6.411291726	exact	F2PRr3	PowerSoil
e8305_F3Dr1	F3Dr1	3	3	Deep	947140	7.119153105	exact	F3Dr1	PowerSoil
e8306_F3Dr2	F3Dr2	3	3	Deep	604120	7.140723905	exact	F3Dr2	PowerSoil
e8307_F3Dr3	F3Dr3	3	3	Deep	559759	7.127378048	exact	F3Dr3	PowerSoil
e8308_F3Sr1	F3Sr1	3	3	Surface	442560	6.94595707	exact	F3Sr1	PowerSoil
e8309_F3Sr2	F3Sr2	3	3	Surface	411830	6.912840205	exact	F3Sr2	PowerSoil
e8310_F3Sr3	F3Sr3	3	3	Surface	596714	6.953969198	exact	F3Sr3	PowerSoil
e8311_F3PRr1	F3PRr1	3	3	Rhizosphere	242775	6.605637712	exact	F3PRr1	PowerSoil
e8312_F3PRr2	F3PRr2	3	3	Rhizosphere	245510	5.30282129	exact	F3PRr2	PowerSoil
e8313_F4Dr1	F4Dr1	3	4	Deep	88184	6.43732218	exact	F4Dr1	PowerSoil
e8314_F4Dr2	F4Dr2	3	4	Deep	142014	6.360894408	exact	F4Dr2	PowerSoil
e8315_F4Sr1	F4Sr1	3	4	Surface	99243	6.87156564	exact	F4Sr1	PowerSoil
e8316_F4Sr2	F4Sr2	3	4	Surface	39522	6.406415989	exact	F4Sr2	PowerSoil
e8317_F4Sr3	F4Sr3	3	4	Surface	134267	6.938356821	exact	F4Sr3	PowerSoil
e8318_F4PRr1	F4PRr1	3	4	Rhizosphere	130184	6.569072582	exact	F4PRr1	PowerSoil
e8319_F4PRr2	F4PRr2	3	4	Rhizosphere	54274	6.209931051	exact	F4PRr2	PowerSoil
e8320_F5Dr2	F5Dr2	3	5	Deep	86938	6.652942495	exact	F5Dr2	PowerSoil
e8321_F5Dr3	F5Dr3	3	5	Deep	70801	6.395770544	exact	F5Dr3	PowerSoil
e8322_F5Sr1	F5Sr1	3	5	Surface	157478	6.651555288	exact	F5Sr1	PowerSoil
e8323_F5Sr2	F5Sr2	3	5	Surface	165773	6.388447602	exact	F5Sr2	PowerSoil
e8324_F5Sr3	F5Sr3	3	5	Surface	174865	6.321674609	exact	F5Sr3	PowerSoil
e8325_F5PRr2	F5PRr2	3	5	Rhizosphere	70036	5.871814693	exact	F5PRr2	PowerSoil
e8326_F6Dr1	F6Dr1	3	6	Deep	418339	6.724507936	exact	F6Dr1	PowerSoil
e8327_F6Sr1	F6Sr1	3	6	Surface	523646	5.973193201	exact	F6Sr1	PowerSoil
e8328_F6Sr2	F6Sr2	3	6	Surface	533756	6.471422745	exact	F6Sr2	PowerSoil
e8329_F6Sr3	F6Sr3	3	6	Surface	790945	6.395570181	exact	F6Sr3	PowerSoil
e8330_F6PRr1	F6PRr1	3	6	Rhizosphere	310850	6.386883713	exact	F6PRr1	PowerSoil
e8331_F6PRr2	F6PRr2	3	6	Rhizosphere	293785	6.882426032	exact	F6PRr2	PowerSoil
e8332_F6PRr3	F6PRr3	3	6	Rhizosphere	383731	6.11936342	exact	F6PRr3	PowerSoil
e8333_F7Dr1	F7Dr1	3	7	Deep	416799	6.171899432	exact	F7Dr1	PowerSoil
e8334_F7Dr2	F7Dr2	3	7	Deep	278908	6.469298411	exact	F7Dr2	PowerSoil
e8335_F7Dr3	F7Dr3	3	7	Deep	429300	6.448746945	exact	F7Dr3	PowerSoil
e8336_F7Sr1	F7Sr1	3	7	Surface	320810	6.171849936	exact	F7Sr1	PowerSoil
e8337_F7Sr2	F7Sr2	3	7	Surface	299452	6.189365727	exact	F7Sr2	PowerSoil
e8338_F7Sr3	F7Sr3	3	7	Surface	386671	6.105766272	exact	F7Sr3	PowerSoil
e8339_F7PRr1	F7PRr1	3	7	Rhizosphere	465559	6.364723359	exact	F7PRr1	PowerSoil
e8340_F7PRr2	F7PRr2	3	7	Rhizosphere	302418	5.830964017	exact	F7PRr2	PowerSoil
e8341_F7PRr3	F7PRr3	3	7	Rhizosphere	274655	6.08764635	exact	F7PRr3	PowerSoil
e8342_F8Dr1	F8Dr1	3	8	Deep	582742	5.443439816	exact	F8Dr1	PowerSoil
e8343_F8Dr2	F8Dr2	3	8	Deep	562919	5.835792573	exact	F8Dr2	PowerSoil
e8344_F8Dr3	F8Dr3	3	8	Deep	862464	5.89222034	exact	F8Dr3	PowerSoil
e8345_F8Sr1	F8Sr1	3	8	Surface	970816	6.42625857	exact	F8Sr1	PowerSoil
e8346_F8Sr2	F8Sr2	3	8	Surface	557980	6.086143499	exact	F8Sr2	PowerSoil
e8347_F8Sr3	F8Sr3	3	8	Surface	525361	6.162678707	exact	F8Sr3	PowerSoil
e8348_F8PRr1	F8PRr1	3	8	Rhizosphere	195828	6.852190136	exact	F8PRr1	PowerSoil
e8349_F8PRr2	F8PRr2	3	8	Rhizosphere	194259	6.695626795	exact	F8PRr2	PowerSoil
e8350_F8PRr3	F8PRr3	3	8	Rhizosphere	385437	6.942744456	exact	F8PRr3	PowerSoil
e8351_F9Dr1	F9Dr1	3	9	Deep	293173	5.716951943	exact	F9Dr1	PowerSoil
e8352_F9Dr2	F9Dr2	3	9	Deep	570537	6.183114652	exact	F9Dr2	PowerSoil
e8353_F9Dr3	F9Dr3	3	9	Deep	808904	5.549197696	exact	F9Dr3	PowerSoil
e8354_F9Sr1	F9Sr1	3	9	Surface	337605	5.837292017	exact	F9Sr1	PowerSoil
e8355_F9Sr2	F9Sr2	3	9	Surface	366893	5.867466152	exact	F9Sr2	PowerSoil
e8356_F9Sr3	F9Sr3	3	9	Surface	344643	5.776572069	exact	F9Sr3	PowerSoil
e8357_F9PRr1	F9PRr1	3	9	Rhizosphere	235844	3.514060374	exact	F9PRr1	PowerSoil
e8358_F9PRr2	F9PRr2	3	9	Rhizosphere	118884	3.955273309	exact	F9PRr2	PowerSoil
e8359_F9PRr3	F9PRr3	3	9	Rhizosphere	140418	4.678185806	exact	F9PRr3	PowerSoil
e8360_F10Dr1	F10Dr1	3	10	Deep	395144	5.290056669	exact	F10Dr1	PowerSoil
e8361_F10Dr2	F10Dr2	3	10	Deep	392740	5.578415757	exact	F10Dr2	PowerSoil
e8362_F10Dr3	F10Dr3	3	10	Deep	895184	5.356137436	exact	F10Dr3	PowerSoil
e8363_F10Sr1	F10Sr1	3	10	Surface	468163	5.896202301	exact	F10Sr1	PowerSoil
e8364_F10Sr2	F10Sr2	3	10	Surface	502953	6.254674692	exact	F10Sr2	PowerSoil
e8365_F10Sr3	F10Sr3	3	10	Surface	377127	6.015239516	exact	F10Sr3	PowerSoil
e8366_F10PRr1	F10PRr1	3	10	Rhizosphere	163550	4.810205564	exact	F10PRr1	PowerSoil
e8367_F10PRr2	F10PRr2	3	10	Rhizosphere	304503	5.386939085	exact	F10PRr2	PowerSoil
e8368_F11Dr1	F11Dr1	3	11	Deep	491207	6.637360702	exact	F11Dr1	PowerSoil
e8369_F11Dr2	F11Dr2	3	11	Deep	567856	6.398360574	exact	F11Dr2	PowerSoil
e8370_F11Dr3	F11Dr3	3	11	Deep	662151	6.463790531	exact	F11Dr3	PowerSoil
e8371_F11Sr1	F11Sr1	3	11	Surface	217217	3.597155908	exact	F11Sr1	PowerSoil
e8372_F11Sr2	F11Sr2	3	11	Surface	1590916	6.265196067	exact	F11Sr2	PowerSoil
e8373_F11Sr3	F11Sr3	3	11	Surface	618608	6.131616795	exact	F11Sr3	PowerSoil
e8374_F1PRr2	F1PRr2	3	1	Rhizosphere	68130	4.980954308	exact	F1PRr2	PowerSoil
e8375_F11PRr1	F11PRr1	3	11	Rhizosphere	295163	6.36119982	exact	F11PRr1	PowerSoil
e8376_F12Sr3	F12Sr3	3	12	Surface	341036	6.311272944	exact	F12Sr3	PowerSoil
e8377_F13Sr2	F13Sr2	3	13	Surface	432646	6.165450061	exact	F13Sr2	PowerSoil
e8378_F14Sr1	F14Sr1	3	14	Surface	348877	6.046326977	exact	F14Sr1	PowerSoil
e8379_F15Dr3	F15Dr3	3	15	Deep	199851	6.025746144	exact	F15Dr3	PowerSoil
e8380_F16Dr2	F16Dr2	3	16	Deep	199855	6.283519222	exact	F16Dr2	PowerSoil
e8381_F17Dr1	F17Dr1	3	17	Deep	1009475	5.697296147	exact	F17Dr1	Pro
e8382_F17PRr3	F17PRr3	3	17	Rhizosphere	116812	5.977576571	exact	F17PRr3	Pro
e8383_F18PRr2	F18PRr2	3	18	Rhizosphere	659928	3.323211338	exact	F18PRr2	Pro
e8384_F19PRr1	F19PRr1	3	19	Rhizosphere	149999	5.241095242	exact	F19PRr1	Pro
e8385_F20Sr3	F20Sr3	3	20	Surface	335302	6.165247907	exact	F20Sr3	Pro
e8386_F21Sr2	F21Sr2	3	21	Surface	297009	4.188383697	exact	F21Sr2	Pro
e8387_F11PRr2	F11PRr2	3	11	Rhizosphere	367593	6.338971575	exact	F11PRr2	PowerSoil
e8388_F12PRr1	F12PRr1	3	12	Rhizosphere	175452	5.93631095	exact	F12PRr1	PowerSoil
e8389_F13Sr3	F13Sr3	3	13	Surface	437309	6.327309698	exact	F13Sr3	PowerSoil
e8390_F14Sr2	F14Sr2	3	14	Surface	134620	6.081328959	exact	F14Sr2	PowerSoil
e8391_F15Sr1	F15Sr1	3	15	Surface	69531	6.007258827	exact	F15Sr1	PowerSoil
e8392_F16Dr3	F16Dr3	3	16	Deep	423880	6.380194931	exact	F16Dr3	PowerSoil
e8393_F17Dr2	F17Dr2	3	17	Deep	349658	6.751727891	exact	F17Dr2	Pro
e8394_F18Dr1	F18Dr1	3	18	Deep	602210	6.517490618	exact	F18Dr1	Pro
e8395_F18PRr3	F18PRr3	3	18	Rhizosphere	609880	2.620903795	exact	F18PRr3	Pro
e8396_F19PRr2	F19PRr2	3	19	Rhizosphere	240223	5.124285224	exact	F19PRr2	Pro
e8397_F20PRr1	F20PRr1	3	20	Rhizosphere	426599	6.543031419	exact	F20PRr1	Pro
e8398_F21Sr3	F21Sr3	3	21	Surface	292019	4.982208032	exact	F21Sr3	Pro
e8399_F11PRr3	F11PRr3	3	11	Rhizosphere	563387	5.759239303	exact	F11PRr3	PowerSoil
e8400_F12PRr2	F12PRr2	3	12	Rhizosphere	113346	6.015526266	exact	F12PRr2	PowerSoil
e8401_F13PRr1	F13PRr1	3	13	Rhizosphere	131374	5.776430986	exact	F13PRr1	PowerSoil
e8402_F14Sr3	F14Sr3	3	14	Surface	240291	6.118858921	exact	F14Sr3	PowerSoil
e8403_F15Sr2	F15Sr2	3	15	Surface	112093	5.61534172	exact	F15Sr2	PowerSoil
e8404_F16Sr1	F16Sr1	3	16	Surface	310310	6.707315124	exact	F16Sr1	PowerSoil
e8405_F17Dr3	F17Dr3	3	17	Deep	524932	6.792794987	exact	F17Dr3	Pro
e8406_F18Dr2	F18Dr2	3	18	Deep	591644	6.100902656	exact	F18Dr2	Pro
e8407_F19Dr1	F19Dr1	3	19	Deep	959051	6.123336014	exact	F19Dr1	Pro
e8408_F19PRr3	F19PRr3	3	19	Rhizosphere	133484	5.121458366	exact	F19PRr3	Pro
e8409_F20PRr2	F20PRr2	3	20	Rhizosphere	665373	6.546054779	exact	F20PRr2	Pro
e8410_F21PRr1	F21PRr1	3	21	Rhizosphere	68085	4.275887378	exact	F21PRr1	Pro
e8411_F12Dr1	F12Dr1	3	12	Deep	337470	7.288910555	exact	F12Dr1	PowerSoil
e8412_F12PRr3	F12PRr3	3	12	Rhizosphere	160699	4.587283095	exact	F12PRr3	PowerSoil
e8413_F13PRr2	F13PRr2	3	13	Rhizosphere	143880	5.539046864	exact	F13PRr2	PowerSoil
e8414_F14PRr1	F14PRr1	3	14	Rhizosphere	51655	5.232710636	exact	F14PRr1	PowerSoil
e8415_F15Sr3	F15Sr3	3	15	Surface	243728	5.702401159	exact	F15Sr3	PowerSoil
e8416_F16Sr2	F16Sr2	3	16	Surface	329610	6.833034448	exact	F16Sr2	PowerSoil
e8417_F17Sr1	F17Sr1	3	17	Surface	560472	6.602085047	exact	F17Sr1	Pro
e8418_F18Dr3	F18Dr3	3	18	Deep	446705	7.02058655	exact	F18Dr3	Pro
e8419_F19Dr2	F19Dr2	3	19	Deep	923962	6.333941372	exact	F19Dr2	Pro
e8420_F20Dr1	F20Dr1	3	20	Deep	577705	6.466645825	exact	F20Dr1	Pro
e8421_F20PRr3	F20PRr3	3	20	Rhizosphere	471970	6.472505974	exact	F20PRr3	Pro
e8422_F21PRr2	F21PRr2	3	21	Rhizosphere	575564	6.606730743	exact	F21PRr2	Pro
e8423_F12Dr2	F12Dr2	3	12	Deep	404342	7.283266859	exact	F12Dr2	PowerSoil
e8424_F13Dr1	F13Dr1	3	13	Deep	325171	6.36522973	exact	F13Dr1	PowerSoil
e8425_F13PRr3	F13PRr3	3	13	Rhizosphere	177534	6.291559939	exact	F13PRr3	PowerSoil
e8426_F14PRr2	F14PRr2	3	14	Rhizosphere	86902	4.928171339	exact	F14PRr2	PowerSoil
e8427_F15PRr1	F15PRr1	3	15	Rhizosphere	54675	5.137192664	exact	F15PRr1	PowerSoil
e8428_F16Sr3	F16Sr3	3	16	Surface	164128	6.675183079	exact	F16Sr3	PowerSoil
e8429_F17Sr2	F17Sr2	3	17	Surface	402647	6.944602977	exact	F17Sr2	Pro
e8430_F18Sr1	F18Sr1	3	18	Surface	781948	6.385831111	exact	F18Sr1	Pro
e8431_F19Dr3	F19Dr3	3	19	Deep	647619	6.418152764	exact	F19Dr3	Pro
e8432_F20Dr2	F20Dr2	3	20	Deep	553393	6.546961462	exact	F20Dr2	Pro
e8433_F21Dr1	F21Dr1	3	21	Deep	269446	6.482332906	exact	F21Dr1	Pro
e8434_F21PRr3	F21PRr3	3	21	Rhizosphere	405949	6.61640443	exact	F21PRr3	Pro
e8435_F13Dr2	F13Dr2	3	13	Deep	530623	6.576522993	exact	F13Dr2	PowerSoil
e8436_F14Dr1	F14Dr1	3	14	Deep	519873	5.651504295	exact	F14Dr1	PowerSoil
e8437_F14PRr3	F14PRr3	3	14	Rhizosphere	136444	4.777744453	exact	F14PRr3	PowerSoil
e8438_F15PRr2	F15PRr2	3	15	Rhizosphere	99873	5.70461735	exact	F15PRr2	PowerSoil
e8439_F16PRr1	F16PRr1	3	16	Rhizosphere	311261	6.593582604	exact	F16PRr1	PowerSoil
e8440_F17Sr3	F17Sr3	3	17	Surface	838920	6.903620237	exact	F17Sr3	Pro
e8441_F18Sr2	F18Sr2	3	18	Surface	753731	5.720863403	exact	F18Sr2	Pro
e8442_F19Sr1	F19Sr1	3	19	Surface	637908	6.15138529	exact	F19Sr1	Pro
e8443_F20Dr3	F20Dr3	3	20	Deep	585222	6.679978234	exact	F20Dr3	Pro
e8444_F21Dr2	F21Dr2	3	21	Deep	404073	6.473287279	exact	F21Dr2	Pro
e8445_F22Dr1	F22Dr1	3	22	Deep	504875	6.325562195	exact	F22Dr1	Pro
e8446_F13Dr3	F13Dr3	3	13	Deep	497692	6.348681169	exact	F13Dr3	PowerSoil
e8447_F14Dr2	F14Dr2	3	14	Deep	631428	6.279422049	exact	F14Dr2	PowerSoil
e8448_F15Dr1	F15Dr1	3	15	Deep	185203	5.889602073	exact	F15Dr1	PowerSoil
e8449_F15PRr3	F15PRr3	3	15	Rhizosphere	83317	5.351803094	exact	F15PRr3	PowerSoil
e8450_F16PRr2	F16PRr2	3	16	Rhizosphere	220294	6.193195797	exact	F16PRr2	PowerSoil
e8451_F17PRr1	F17PRr1	3	17	Rhizosphere	173549	5.847490004	exact	F17PRr1	Pro
e8452_F18Sr3	F18Sr3	3	18	Surface	1078208	6.399318614	exact	F18Sr3	Pro
e8453_F19Sr2	F19Sr2	3	19	Surface	683217	6.040947945	exact	F19Sr2	Pro
e8454_F21Dr3	F21Dr3	3	21	Deep	527574	6.555344177	exact	F21Dr3	not_recorded
e8455_F22Dr2	F22Dr2	3	22	Deep	421545	6.087771093	exact	F22Dr2	Pro
e8456_F12Sr2	F12Sr2	3	12	Surface	403346	6.502260163	exact	F12Sr2	PowerSoil
e8457_F13Sr1	F13Sr1	3	13	Surface	1008371	5.977393855	exact	F13Sr1	PowerSoil
e8458_F14Dr3	F14Dr3	3	14	Deep	670883	6.239224275	exact	F14Dr3	PowerSoil
e8459_F15Dr2	F15Dr2	3	15	Deep	85453	6.29249943	exact	F15Dr2	PowerSoil
e8460_F16Dr1	F16Dr1	3	16	Deep	169939	5.843442324	exact	F16Dr1	PowerSoil
e8461_F16PRr3	F16PRr3	3	16	Rhizosphere	160856	6.388232783	exact	F16PRr3	PowerSoil
e8462_F17PRr2	F17PRr2	3	17	Rhizosphere	223165	6.098805898	exact	F17PRr2	Pro
e8463_F18PRr1	F18PRr1	3	18	Rhizosphere	522502	2.581671408	exact	F18PRr1	Pro
e8464_F19Sr3	F19Sr3	3	19	Surface	536547	6.445050565	exact	F19Sr3	Pro
e8465_F20Sr2	F20Sr2	3	20	Surface	418757	6.34623631	exact	F20Sr2	Pro
e8466_F21Sr1	F21Sr1	3	21	Surface	240708	4.790898966	exact	F21Sr1	Pro
e8467_F22Dr3	F22Dr3	3	22	Deep	894997	5.320872305	exact	F22Dr3	Pro
e8468_F22Sr1	F22Sr1	3	22	Surface	174786	4.546169832	exact	F22Sr1	Pro
e8469_F23Dr3	F23Dr3	3	23	Deep	686489	6.943156558	exact	F23Dr3	Pro
e8470_F24Dr2	F24Dr2	3	24	Deep	374032	5.918152156	exact	F24Dr2	Pro
e8471_F25Dr1	F25Dr1	3	25	Deep	380004	5.539841872	exact	F25Dr1	PowerSoil
e8472_F25PRr3	F25PRr3	3	25	Rhizosphere	149984	3.956138191	exact	F25PRr3	PowerSoil
e8473_F26PRr2	F26PRr2	3	26	Rhizosphere	242864	5.664903072	exact	F26PRr2	PowerSoil
e8474_F27PRr1	F27PRr1	3	27	Rhizosphere	177847	4.1286383	exact	F27PRr1	PowerSoil
e8475_F28Sr3	F28Sr3	3	28	Surface	713014	6.818967673	exact	F28Sr3	PowerSoil
e8476_F29Sr2	F29Sr2	3	29	Surface	233382	4.991050681	exact	F29Sr2	PowerSoil
e8477_F30Sr1	F30Sr1	3	30	Surface	250273	6.123108803	exact	F30Sr1	PowerSoil
e8478_F32Dr2	F32Dr2	3	32	Deep	740745	6.265656722	exact	F32Dr2	PowerSoil
e8479_F22Sr2	F22Sr2	3	22	Surface	308116	6.319931402	exact	F22Sr2	Pro
e8480_F23Sr1	F23Sr1	3	23	Surface	437269	6.649017289	exact	F23Sr1	Pro
e8481_F25Dr2	F25Dr2	3	25	Deep	390311	5.924268627	exact	F25Dr2	PowerSoil
e8482_F26Dr1	F26Dr1	3	26	Deep	294032	6.584801251	exact	F26Dr1	PowerSoil
e8483_F26PRr3	F26PRr3	3	26	Rhizosphere	243206	5.678257556	exact	F26PRr3	PowerSoil
e8484_F27PRr2	F27PRr2	3	27	Rhizosphere	337508	3.29040773	exact	F27PRr2	PowerSoil
e8485_F28PRr1	F28PRr1	3	28	Rhizosphere	311684	5.884334994	exact	F28PRr1	PowerSoil
e8486_F29Sr3	F29Sr3	3	29	Surface	212847	4.879690688	exact	F29Sr3	PowerSoil
e8487_F30Sr2	F30Sr2	3	30	Surface	522280	6.220382118	exact	F30Sr2	PowerSoil
e8488_F32Dr3	F32Dr3	3	32	Deep	592796	6.351686902	exact	F32Dr3	PowerSoil
e8489_F22Sr3	F22Sr3	3	22	Surface	407409	6.415906955	exact	F22Sr3	Pro
e8490_F23Sr2	F23Sr2	3	23	Surface	492295	6.737943904	exact	F23Sr2	Pro
e8491_F24Sr1	F24Sr1	3	24	Surface	158028	5.419276378	exact	F24Sr1	PowerSoil
e8492_F25Dr3	F25Dr3	3	25	Deep	178916	5.704637438	exact	F25Dr3	PowerSoil
e8493_F27Dr1	F27Dr1	3	27	Deep	401130	6.682140384	exact	F27Dr1	PowerSoil
e8494_F27PRr3	F27PRr3	3	27	Rhizosphere	393153	3.807569831	exact	F27PRr3	PowerSoil
e8495_F28PRr2	F28PRr2	3	28	Rhizosphere	131275	3.998305581	exact	F28PRr2	PowerSoil
e8496_F29PRr1	F29PRr1	3	29	Rhizosphere	84038	4.112700329	exact	F29PRr1	PowerSoil
e8497_F30Sr3	F30Sr3	3	30	Surface	220226	6.521559481	exact	F30Sr3	PowerSoil
e8498_F31Sr2	F31Sr2	3	31	Surface	134337	6.245984919	exact	F31Sr2	PowerSoil
e8499_F32Sr1	F32Sr1	3	32	Surface	742902	6.241930131	exact	F32Sr1	PowerSoil
e8500_F22PRr1	F22PRr1	3	22	Rhizosphere	328520	6.279454218	exact	F22PRr1	Pro
e8501_F23Sr3	F23Sr3	3	23	Surface	448322	6.769396175	exact	F23Sr3	Pro
e8502_F24Sr2	F24Sr2	3	24	Surface	178574	5.263419787	exact	F24Sr2	PowerSoil
e8503_F25Sr1	F25Sr1	3	25	Surface	266228	3.969574867	exact	F25Sr1	PowerSoil
e8504_F26Dr3	F26Dr3	3	26	Deep	254216	6.618670829	exact	F26Dr3	PowerSoil
e8505_F27Dr2	F27Dr2	3	27	Deep	216503	5.054707636	exact	F27Dr2	PowerSoil
e8506_F28Dr1	F28Dr1	3	28	Deep	1437718	6.805318456	exact	F28Dr1	PowerSoil
e8507_F28PRr3	F28PRr3	3	28	Rhizosphere	210708	6.069609327	exact	F28PRr3	PowerSoil
e8508_F29PRr2	F29PRr2	3	29	Rhizosphere	85520	3.76856371	exact	F29PRr2	PowerSoil
e8509_F30PRr1	F30PRr1	3	30	Rhizosphere	284720	6.016508988	exact	F30PRr1	PowerSoil
e8510_F31Sr3	F31Sr3	3	31	Surface	201462	6.071070626	exact	F31Sr3	PowerSoil
e8511_F32Sr2	F32Sr2	3	32	Surface	600235	6.309298834	exact	F32Sr2	PowerSoil
e8512_F22PRr2	F22PRr2	3	22	Rhizosphere	208547	6.09509576	exact	F22PRr2	Pro
e8513_F23PRr1	F23PRr1	3	23	Rhizosphere	227917	5.837329199	exact	F23PRr1	Pro
e8514_F24Sr3	F24Sr3	3	24	Surface	347308	5.735249254	exact	F24Sr3	PowerSoil
e8515_F25Sr2	F25Sr2	3	25	Surface	260170	4.082667224	exact	F25Sr2	PowerSoil
e8516_F26Sr1	F26Sr1	3	26	Surface	292811	5.998872612	exact	F26Sr1	PowerSoil
e8518_F28Dr2	F28Dr2	3	28	Deep	649278	6.923106802	exact	F28Dr2	not_recorded
e8519_F29Dr1	F29Dr1	3	29	Deep	249839	6.389594454	exact	F29Dr1	PowerSoil
e8520_F29PRr3	F29PRr3	3	29	Rhizosphere	116976	3.733877373	exact	F29PRr3	PowerSoil
e8521_F30PRr2	F30PRr2	3	30	Rhizosphere	172981	6.269607786	exact	F30PRr2	PowerSoil
e8522_F31PRr1	F31PRr1	3	31	Rhizosphere	157247	4.834535635	exact	F31PRr1	PowerSoil
e8523_F32Sr3	F32Sr3	3	32	Surface	829011	6.238409442	exact	F32Sr3	PowerSoil
e8524_F22PRr3	F22PRr3	3	22	Rhizosphere	432646	6.421682675	exact	F22PRr3	Pro
e8525_F23PRr2	F23PRr2	3	23	Rhizosphere	134329	5.767283308	exact	F23PRr2	Pro
e8526_F24PRr1	F24PRr1	3	24	Rhizosphere	127009	5.011926088	exact	F24PRr1	PowerSoil
e8527_F25Sr3	F25Sr3	3	25	Surface	309854	4.248448278	exact	F25Sr3	PowerSoil
e8528_F27Sr1	F27Sr1	3	27	Surface	215300	4.426932375	exact	F27Sr1	PowerSoil
e8529_F28Dr3	F28Dr3	3	28	Deep	372938	6.910113449	exact	F28Dr3	PowerSoil
e8530_F29Dr2	F29Dr2	3	29	Deep	326258	6.381206733	exact	F29Dr2	PowerSoil
e8531_F30Dr1	F30Dr1	3	30	Deep	428124	6.155172393	exact	F30Dr1	PowerSoil
e8532_F30PRr3	F30PRr3	3	30	Rhizosphere	148662	6.033373947	exact	F30PRr3	not_recorded
e8533_F31PRr2	F31PRr2	3	31	Rhizosphere	156026	5.058660807	exact	F31PRr2	PowerSoil
e8534_F32PRr1	F32PRr1	3	32	Rhizosphere	474513	5.52485947	exact	F32PRr1	PowerSoil
e8535_F23Dr1	F23Dr1	3	23	Deep	350095	6.784856156	exact	F23Dr1	Pro
e8536_F23PRr3	F23PRr3	3	23	Rhizosphere	153645	6.027462031	exact	F23PRr3	Pro
e8537_F24PRr2	F24PRr2	3	24	Rhizosphere	248430	5.888930037	exact	F24PRr2	PowerSoil
e8538_F25PRr1	F25PRr1	3	25	Rhizosphere	302188	3.73355528	exact	F25PRr1	PowerSoil
e8539_F26Sr3	F26Sr3	3	26	Surface	336998	6.141045564	exact	F26Sr3	PowerSoil
e8540_F27Sr2	F27Sr2	3	27	Surface	153030	5.100275774	exact	F27Sr2	PowerSoil
e8541_F28Sr1	F28Sr1	3	28	Surface	1098133	6.384911568	exact	F28Sr1	PowerSoil
e8542_F29Dr3	F29Dr3	3	29	Deep	282605	6.263467854	exact	F29Dr3	PowerSoil
e8543_F30Dr2	F30Dr2	3	30	Deep	814785	6.180582321	exact	F30Dr2	PowerSoil
e8544_F31Dr1	F31Dr1	3	31	Deep	234547	5.057803314	exact	F31Dr1	PowerSoil
e8545_F31PRr3	F31PRr3	3	31	Rhizosphere	122467	5.201264994	exact	F31PRr3	PowerSoil
e8546_F32PRr2	F32PRr2	3	32	Rhizosphere	392265	5.77935557	exact	F32PRr2	PowerSoil
e8547_F23Dr2	F23Dr2	3	23	Deep	286765	6.805918385	exact	F23Dr2	Pro
e8548_F24Dr1	F24Dr1	3	24	Deep	318186	5.914521142	exact	F24Dr1	Pro
e8549_F24PRr3	F24PRr3	3	24	Rhizosphere	143523	5.631030282	exact	F24PRr3	PowerSoil
e8550_F25PRr2	F25PRr2	3	25	Rhizosphere	335937	3.873487536	exact	F25PRr2	PowerSoil
e8551_F26PRr1	F26PRr1	3	26	Rhizosphere	233612	5.420682175	exact	F26PRr1	PowerSoil
e8552_F27Sr3	F27Sr3	3	27	Surface	210142	4.997269346	exact	F27Sr3	PowerSoil
e8553_F28Sr2	F28Sr2	3	28	Surface	259233	6.475722997	exact	F28Sr2	PowerSoil
e8554_F29Sr1	F29Sr1	3	29	Surface	245503	5.049752216	exact	F29Sr1	PowerSoil
