feature_id	taxonomy	extraction_blanks_present	extraction_blanks_total	mapped_biological_profiles_present	mapped_biological_profiles_total	blank_prevalence	biological_prevalence	prevalence_score	blank_reads	mapped_biological_reads	call
aedb5a9d1b0a93b1d8cbac36189a636c	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;NA	4	17	17	217	0.23529412	0.07834101	0.05278542288	795	1816	candidate_contaminant
f2498d6f9a80f8edbd73769914d8a38a	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;halotolerans	14	17	131	217	0.82352941	0.60368664	0.05748176827	23520	98843	candidate_contaminant
404ec0a460ceb5854d602c3c8a08319b	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;NA;NA	3	17	10	217	0.17647059	0.04608295	0.05792551399	696	4255	candidate_contaminant
b33bd3613fc8280d9331f207b7c59114	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;TRA3-20;;;;0.83	3	17	10	217	0.17647059	0.04608295	0.05792551399	654	4101	candidate_contaminant
399d1207dcc11bf6d240fa659533bd27	Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;NA;NA;NA	3	17	10	217	0.17647059	0.04608295	0.05792551399	452	864	candidate_contaminant
b9e38457bd105c1b144ec90c2f4b4c4f	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;NA	3	17	10	217	0.17647059	0.04608295	0.05792551399	332	3136	candidate_contaminant
8e8f6ef11b865082be14461a53244ee8	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;thermoaerophilus	4	17	18	217	0.23529412	0.08294931	0.06153272214	1305	2337	candidate_contaminant
33f5e9449f3d69d793abcb8c6c9269e0	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Chelativorans;NA	4	17	18	217	0.23529412	0.08294931	0.06153272214	1288	4005	candidate_contaminant
2dbda39b2d72e08b9bcd6ac5a2df683f	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Metabacillus;NA	2	17	4	217	0.11764706	0.01843318	0.06278353817	627	942	candidate_contaminant
fc4b38399b108b29ab2d596eb91f2b92	Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;NA;NA	2	17	4	217	0.11764706	0.01843318	0.06278353817	615	6280	candidate_contaminant
01f14d81828fdff991188e9ec156f15e	Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Arenimicrobium;NA	2	17	4	217	0.11764706	0.01843318	0.06278353817	517	617	candidate_contaminant
da4bf4ad8802def7e785cfb074fe100c	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;NA;NA;NA	2	17	4	217	0.11764706	0.01843318	0.06278353817	459	2853	candidate_contaminant
3f66678d545759b6ff5b30e6cfbf92fc	Bacteria;GAL15;;;;;;;1	2	17	4	217	0.11764706	0.01843318	0.06278353817	408	291	candidate_contaminant
3e461dd4794ba5d3f0d79a40cb075bab	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;;;;1	2	17	4	217	0.11764706	0.01843318	0.06278353817	379	1704	candidate_contaminant
17d3500321300c79f2fa18cb37e9885e	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;;;;1	2	17	4	217	0.11764706	0.01843318	0.06278353817	342	2356	candidate_contaminant
ce282bdb56ded6a32664a32237e45e6f	Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;SH-PL14;NA	2	17	4	217	0.11764706	0.01843318	0.06278353817	335	1369	candidate_contaminant
18b503ab55eb24c1e596e347ee8f4571	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Nitrolancea;hollandica	2	17	4	217	0.11764706	0.01843318	0.06278353817	274	1553	candidate_contaminant
160570ad0a079b143ce36a37346758ba	Bacteria;Thermotogota;Thermotogae;NA;NA;NA;NA	2	17	4	217	0.11764706	0.01843318	0.06278353817	272	1525	candidate_contaminant
2629b213b6b85aa464f544a68ddbf623	Bacteria;Patescibacteria;Parcubacteria;Candidatus Kaiserbacteria;;;;;1	2	17	4	217	0.11764706	0.01843318	0.06278353817	211	816	candidate_contaminant
3920db810c71ecfa0949e29b10e9a4b8	Bacteria;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;Symbiobacterium;NA	2	17	4	217	0.11764706	0.01843318	0.06278353817	182	631	candidate_contaminant
75c545e10453cbfc86e512e1169b9898	Bacteria;Actinomycetota;MB-A2-108;;;;;;0.98	2	17	4	217	0.11764706	0.01843318	0.06278353817	134	3114	candidate_contaminant
3bf7d994e003623b1e0a8db857728d4c	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;NA	3	17	11	217	0.17647059	0.05069124	0.07037446656	1511	13867	candidate_contaminant
c9a7d8aba71b039ede9888c24b1ed1c1	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;virus	3	17	11	217	0.17647059	0.05069124	0.07037446656	1187	847	candidate_contaminant
e5818e5d3ab556317bbbf636750de270	Bacteria;Pseudomonadota;Alphaproteobacteria;Parvibaculales;PS1 clade;NA;NA	3	17	11	217	0.17647059	0.05069124	0.07037446656	800	13007	candidate_contaminant
12453d2edd0c3b1d186cb3655081a6a3	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;NA;NA	3	17	11	217	0.17647059	0.05069124	0.07037446656	597	4233	candidate_contaminant
3465417733648ea366e7babd4345b131	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea;NA	3	17	11	217	0.17647059	0.05069124	0.07037446656	406	12321	candidate_contaminant
1d530b987991efdc361bf225c4c5b30d	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniphilus;NA	3	17	11	217	0.17647059	0.05069124	0.07037446656	346	1708	candidate_contaminant
f5aec345c06de5a9ef7712b883d79cd4	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA	4	17	20	217	0.23529412	0.09216590	0.08129993592	818	1235	candidate_contaminant
135f53406b89fa1d03233bcdf578003b	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;NA	3	17	12	217	0.17647059	0.05529954	0.08397400414	848	969	candidate_contaminant
fe8c2f0f8a8b0964cdb57cb7c50c2166	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;NA;NA;NA	2	17	5	217	0.11764706	0.02304147	0.0841481776	973	820	candidate_contaminant
9c0589e2140eadfefd77bd3a699991f5	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;NA	2	17	5	217	0.11764706	0.02304147	0.0841481776	855	1971	candidate_contaminant
bce202123d2c7784ddde1d539c90e6e3	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;halotolerans	2	17	5	217	0.11764706	0.02304147	0.0841481776	664	670	candidate_contaminant
c68a3fb656a481f425cd1f17d5802317	Bacteria;Actinomycetota;Actinobacteria;0319-7L14;;;;;1	2	17	5	217	0.11764706	0.02304147	0.0841481776	573	3397	candidate_contaminant
ff087873271fde82173e79c9f0350a0d	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Amb-16S-1323;NA;NA	2	17	5	217	0.11764706	0.02304147	0.0841481776	571	1914	candidate_contaminant
1efdc52d89c28f9e95918e664d49b627	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;NA;NA	2	17	5	217	0.11764706	0.02304147	0.0841481776	450	1130	candidate_contaminant
e99f96a3c22f03edecbde2643b8809ba	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;;;;1	2	17	5	217	0.11764706	0.02304147	0.0841481776	400	355	candidate_contaminant
7b6db7c54c1a7a5e457630b393b09e80	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Archangium;;minus;0.69	2	17	5	217	0.11764706	0.02304147	0.0841481776	383	1041	candidate_contaminant
5b511495eb601ce55be89a9bf8bb2228	Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Tuwongella;NA	2	17	5	217	0.11764706	0.02304147	0.0841481776	377	1246	candidate_contaminant
597322bbc74c0edaed272c76cf7907e6	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;NA;NA	2	17	5	217	0.11764706	0.02304147	0.0841481776	336	3437	candidate_contaminant
46cc5cfc99f92166fc89cabf4f57a731	Bacteria;Chloroflexota;TK10;NA;NA;NA;NA	2	17	5	217	0.11764706	0.02304147	0.0841481776	255	327	candidate_contaminant
20eb56cc895542cdeb9f5326e1be802c	Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;AKIW781;NA;NA	2	17	5	217	0.11764706	0.02304147	0.0841481776	244	254	candidate_contaminant
2b696caf85ef7c3141567f21eedbda77	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;NA;NA	2	17	5	217	0.11764706	0.02304147	0.0841481776	242	3473	candidate_contaminant
da7942fd89acb900c6b022316f54eda0	Bacteria;Actinomycetota;MB-A2-108;NA;NA;NA;NA	2	17	5	217	0.11764706	0.02304147	0.0841481776	241	1577	candidate_contaminant
2f26a05a2e1c30c512fcb9709b1eccec	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Metabacillus;NA	4	17	21	217	0.23529412	0.09677419	0.09229960789	952	2907	candidate_contaminant
24d810fe6db2b946e09eb839215e33b6	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;NA	3	17	13	217	0.17647059	0.05990783	0.09866265117	1235	6007	candidate_contaminant
7019f6fd30a917c4abb7bc789d3dadee	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Verrucosispora;NA	3	17	13	217	0.17647059	0.05990783	0.09866265117	801	6237	candidate_contaminant
2a7e25b2177aa50bf13e21d8962e7c98	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage;NA	3	17	13	217	0.17647059	0.05990783	0.09866265117	751	24150	candidate_contaminant
4cc325cc0f68e105ec20ea8757672c57	Bacteria;Acidobacteriota;Blastocatellia;11-24;NA;NA;NA	3	17	13	217	0.17647059	0.05990783	0.09866265117	584	3494	candidate_contaminant
30966b0c14472d1b3ef57f4cf9d6ec14	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Bogoriellaceae;Georgenia;NA	3	17	13	217	0.17647059	0.05990783	0.09866265117	103	2267	candidate_contaminant
