SampleID	SoilType	Al	Al2O3	Ba	BaO	Br	Ca	CaO	Ce	CeO2	Cl	Co	CoO	Cr	Cr2O3	Cs	Cu	CuO	Diameter	Eu	Eu2O3	Fe	Fe2O3	Ga	Ga2O3	Gd	Gd2O3	K	K2O	La	La2O3	Material	Method	Mg	MgO	Mn	MnO	Mo	MoO3	Mode	Na	Na2O	Nd	Nd2O3	Ni	NiO	P	P2O5	Pr	Pr6O11	S	SO3	Sc	Sc2O3	Si	SiO2	Sm	Sm2O3	Sr	SrO	Ti	TiO2	V	V2O5	Zn	ZnO	Zr	ZrO2
30PRr1	Rhizosphere	1.6	3	0	0	0	1.6	2.2	0	0	0.04	0	0	0	0	0	0	0		0	0	0.712	1.02	0	0	0	0	0.97	1.2	0	0			0.47	0.77	0.03	0.039	0	0		0.33	0.44	0.15	0	0	0	0.084	0	0.073	0	0.029	0	0.028	0	21.8	46.7	0	0	0.033	0.039	0.13	0	0.004	0	0	0	0	0
31PRr1	Rhizosphere	1.8	3.4	0	0	0	4.16	5.82	0	0	0.047	0	0	0.25	0	0	0	0		0	0	1.26	1.8	0	0	0	0	0.8	0.96	0.1	0			0.49	0.81	0	0	0	0		0.16	0	0.17	0	0	0	0.042	0	0	0	0	0	0	0	21.6	46.1	0	0	0.047	0.056	0.36	0.6	0.025	0	0	0	0.092	0.12
32PRr1	Rhizosphere	1.7	3.1	0	0	0	6.03	8.44	0	0	0.065	0	0	0.071	0.1	0	0	0		0	0	1.3	1.85	0	0	0	0	0.95	1.1	0	0			0.64	1.1	0.057	0.073	0	0		0.49	0.66	0	0	0	0	0	0	0.049	0	0.053	0	0	0	18.5	39.5	0	0	0.037	0.044	0.35	0.59	0.019	0	0	0	0.073	0.098
33PRr1	Rhizosphere	1.2	2.2	0	0	0	0.9	1.3	0.28	0.34	0.042	0	0	0	0	0	0	0		0	0	0.405	0.579	0	0	0	0	0.75	0.91	0	0			0.34	0.57	0	0	0	0		0.25	0	0.14	0	0	0	0.042	0	0.084	0	0.056	0	0	0	21.9	46.9	0	0	0.031	0.037	0.093	0.15	0.015	0	0	0	0	0
34PRr1	Rhizosphere	1.5	2.8	0	0	0	0.82	1.1	0	0	0	0	0	0	0	0	0	0		0	0	0.493	0.705	0	0	0	0	0.92	1.1	0.16	0			0.36	0.59	0	0	0	0		0.27	0	0	0	0	0	0.034	0	0	0	0.025	0	0	0	21.4	45.9	0	0	0	0	0.11	0.18	0	0	0	0	0.038	0.052
35PRr1	Rhizosphere	1.1	2.1	0.17	0	0	0.51	0.71	0	0	0	0	0	0.048	0.069	0	0	0		0	0	0.32	0.46	0	0	0	0	0.88	1.1	0.19	0			0.26	0.43	0	0	0	0		0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	23.1	49.5	0	0	0.027	0.032	0.024	0	0	0	0	0	0	0
36PRr1	Rhizosphere	1.3	2.4	0	0	0	0.76	1.1	0	0	0.038	0	0	0	0	0	0	0		0	0	0.24	0.34	0	0	0	0	0.81	0.98	0	0			0.3	0.5	0	0	0	0		0.14	0	0	0	0	0	0	0	0	0	0.004	0	0	0	23.1	49.3	0	0	0	0	0.076	0.13	0	0	0	0	0	0
37PRr1	Rhizosphere	1.3	2.5	0	0	0	3.75	5.25	0	0	0.053	0	0	0.026	0	0	0	0		0	0	0.686	0.981	0	0	0	0	1.1	1.3	0	0			0.43	0.71	0	0	0	0		0.24	0	0	0	0	0	0	0	0.061	0	0.048	0	0.03	0	20.6	44.2	0.094	0	0.051	0.06	0.19	0.32	0	0	0	0	0.028	0.038
38PRr1	Rhizosphere	0.95	1.8	0	0	0	1.4	1.9	0	0	0	0	0	0	0	0	0	0		0	0	0.23	0.32	0	0	0	0	0.67	0.81	0	0			0.27	0.45	0.018	0.023	0	0		0.13	0	0.11	0	0	0	0.043	0	0	0	0.025	0	0.028	0	23.5	50.2	0	0	0	0	0.069	0	0.026	0	0	0	0	0
39PRr1	Rhizosphere	1.6	3.1	0.11	0	0	5.34	7.47	0	0	0.05	0	0	0.047	0.068	0	0	0		0	0	0.86	1.23	0	0	0	0	0.88	1.1	0.1	0			0.57	0.94	0.05	0.065	0	0		0.48	0.65	0	0	0	0	0	0	0	0	0	0	0	0	20.4	43.7	0	0	0.041	0.049	0.2	0	0.032	0	0	0	0	0
40PRr1	Rhizosphere	1.3	2.4	0.083	0	0	4.64	6.49	0	0	0.034	0	0	0	0	0	0	0		0	0	0.61	0.873	0	0	0	0	0.63	0.76	0	0			0.52	0.86	0	0	0	0		0.3	0	0.025	0	0	0	0.041	0	0	0	0.082	0.21	0.03	0	20.3	43.5	0	0	0.031	0.037	0.15	0	0.003	0	0	0	0.021	0.028
41PRr1	Rhizosphere	1.2	2.3	0	0	0	5.04	7.05	0	0	0.17	0	0	0.038	0.055	0	0	0		0	0	0.765	1.09	0	0	0	0	0.87	1	0	0			0.57	0.94	0	0	0	0		0.21	0	0.18	0.21	0	0	0	0	0.14	0	0.71	1.8	0	0	18	38.4	0.066	0	0.057	0.068	0.12	0.21	0.014	0	0	0	0	0
42PRr1	Rhizosphere	1.4	2.7	0	0	0	2.78	3.89	0	0	0.083	0	0	0.056	0.082	0	0.016	0.02		0	0	0.434	0.621	0	0	0	0	0.94	1.1	0	0			0.49	0.82	0	0	0	0		0.39	0.52	0	0	0	0	0.042	0	0.045	0	0.11	0.27	0.031	0	21.6	46.3	0	0	0.049	0.058	0.089	0	0.016	0	0	0	0.015	0.02
43PRr1	Rhizosphere	1.4	2.7	0	0	0	4.06	5.68	0.2	0	0.016	0	0	0	0	0	0	0		0	0	0.649	0.927	0	0	0	0	1	1.2	0	0			0.35	0.57	0	0	0	0		0.29	0	0	0	0	0	0.042	0	0	0	0	0	0.03	0	21.3	45.6	0	0	0.058	0.069	0.16	0	0.026	0	0	0	0.013	0.017
44PRr1	Rhizosphere	0.86	1.6	0	0	0	0.96	1.3	0.2	0	0.043	0	0	0	0	0	0	0		0	0	0.29	0.41	0	0	0	0	0.62	0.75	0.17	0			0.34	0.56	0	0	0	0		0.19	0	0	0	0	0	0	0	0	0	0.026	0	0	0	23.6	50.5	0	0	0	0	0.066	0	0.024	0	0	0	0.026	0.035
45PRr1	Rhizosphere	1.8	3.4	0	0	0	6.42	8.98	0	0	0.11	0	0	0.076	0	0	0	0		0	0	0.955	1.37	0	0	0	0	0.85	1	0.11	0			0.72	1.2	0	0	0	0		0.53	0.71	0.12	0	0	0	0.041	0	0	0	0.16	0.39	0	0	19.6	42	0.18	0.21	0.054	0.064	0.37	0.62	0.035	0	0	0	0.068	0.092
46PRr1	Rhizosphere	1.4	2.6	0	0	0	5.31	7.43	0	0	0.12	0.014	0.017	0.017	0	0	0	0		0.09	0.1	0.565	0.807	0	0	0.08	0	0.91	1.1	0	0			0.48	0.8	0.022	0	0	0		0.21	0	0.17	0	0	0	0.073	0	0.078	0	0.067	0.17	0	0	21.2	45.3	0.038	0	0.041	0.049	0.15	0.25	0.023	0	0	0	0	0
47PRr1	Rhizosphere	1	1.9	0.15	0	0	5.82	8.14	0	0	0.044	0	0	0	0	0	0	0		0	0	0.622	0.89	0	0	0	0	0.79	0.95	0.11	0			0.5	0.83	0	0	0	0		0.4	0.54	0	0	0	0	0.04	0	0	0	0.078	0.19	0.031	0	19	40.7	0	0	0	0	0.2	0.34	0.027	0	0	0	0	0
48PRr1	Rhizosphere	1.5	2.8	0.091	0	0	9.08	12.7	0	0	0.34	0	0	0.043	0.063	0	0	0		0	0	0.96	1.37	0	0	0	0	0.74	0.89	0.11	0			1.5	2.5	0.03	0.039	0	0		0.51	0.68	0.16	0.19	0	0	0.039	0	0	0	0.68	1.7	0.034	0	16.3	34.8	0.074	0	0.083	0.098	0.22	0	0.017	0	0	0	0	0
49PRr1	Rhizosphere	1.5	2.9	0	0	0	1.7	2.4	0	0	0.092	0	0	0	0	0	0	0		0	0	0.556	0.794	0	0	0	0	1.2	1.5	0.16	0			0.47	0.78	0	0	0	0		0.57	0.76	0.064	0	0	0	0.042	0	0	0	0.13	0	0	0	21.6	46.2	0	0	0.052	0.062	0.13	0	0.032	0	0	0	0	0
50PRr1	Rhizosphere	1.1	2	0.11	0	0	0.5	0.7	0.084	0	0.003	0	0	0	0	0	0	0		0	0	0.413	0.591	0	0	0	0	1	1.2	0.096	0			0.37	0.61	0	0	0	0		0.47	0.63	0	0	0	0	0.042	0	0	0	0	0	0	0	22.6	48.3	0	0	0.036	0.043	0	0	0	0	0	0	0	0
51PRr1	Rhizosphere	1.4	2.6	0.19	0	0	4.61	6.45	0	0	0.21	0	0	0.034	0.05	0	0	0		0	0	0.819	1.17	0	0	0	0	0.82	0.99	0	0			0.91	1.5	0	0	0	0		0.3	0	0.18	0	0	0	0.068	0	0.12	0	1.2	3.1	0.015	0	18.6	39.7	0	0	0.031	0.037	0.16	0.27	0.028	0	0	0	0	0
53PRr1	Rhizosphere	0.78	1.5	0.083	0	0	3.37	4.72	0.044	0	0.14	0	0	0	0	0	0	0		0	0	0.481	0.687	0	0	0	0	0.59	0.71	0	0			0.68	1.1	0	0	0	0		0.27	0	0.19	0.22	0	0	0.041	0	0.046	0	0.13	0	0.029	0	21.3	45.5	0	0	0	0	0.07	0	0.016	0	0	0	0	0
54PRr1	Rhizosphere	0.74	1.4	0	0	0	1.98	2.77	0	0	0.18	0	0	0.022	0	0	0	0		0	0	0.349	0.499	0	0	0	0	0.67	0.81	0.1	0			0.5	0.83	0.009	0	0	0		0.26	0	0.1	0	0	0	0	0	0	0	0.087	0.22	0.028	0	20.4	43.7	0	0	0	0	0.13	0.21	0	0	0	0	0	0
55PRr1	Rhizosphere	0.85	1.6	0.078	0	0.021	13.3	18.6	0.084	0	2.1	0	0	0.098	0.14	0	0	0		0.14	0.16	0.854	1.22	0	0	0	0	0.78	0.94	0	0			1	1.7	0.022	0.029	0	0		0.73	0.99	0	0	0	0	0.06	0	0	0	4.95	12.4	0.078	0	7.47	16	0.13	0.15	2.27	2.69	0.17	0.28	0	0	0	0	0	0
57PRr1	Rhizosphere	1	1.9	0	0	0	2.8	3.91	0	0	0.72	0	0	0.045	0	0	0	0		0.06	0	0.374	0.535	0	0	0	0	0.89	1.1	0	0			0.43	0.72	0.012	0	0	0		0.59	0.8	0	0	0	0	0.014	0	0	0	0.28	0.69	0	0	17.7	37.8	0.19	0.22	0.12	0.15	0.11	0	0	0	0	0	0	0
58PRr1	Rhizosphere	1.6	3.1	0	0	0	11.7	16.4	0	0	1	0	0	0	0	0	0	0		0	0	1.19	1.7	0	0	0	0	0.85	1	0.12	0			1.3	2.2	0	0	0	0		0.67	0.91	0.26	0	0	0	0.059	0	0	0	0.84	2.1	0	0	13	27.8	0	0	0.1	0.12	0.25	0	0.019	0	0	0	0.018	0.024
59PRr1	Rhizosphere	0.77	1.5	0	0	0	5.04	7.06	0.43	0.52	1.9	0	0	0.03	0	0	0	0		0	0	0.697	0.996	0	0	0	0	0.67	0.81	0.13	0			0.73	1.2	0	0	0	0		0.56	0.75	0	0	0	0	0.036	0	0	0	0.86	2.1	0.032	0	10.6	22.8	0.07	0	0.08	0.094	0.22	0.37	0.012	0	0	0	0	0
60PRr1	Rhizosphere	0.84	1.6	0	0	0	1.94	2.71	0.13	0	0.34	0	0	0.001	0	0	0	0		0	0	0.486	0.695	0	0	0	0	0.91	1.1	0.12	0			0.4	0.66	0	0	0	0		0.21	0	0	0	0	0	0.063	0	0	0	0.31	0.76	0	0	15.7	33.6	0	0	0.043	0.051	0	0	0.028	0	0	0	0	0
T1Dr1	Deep	1.4	2.7	0.21	0	0	2.37	3.31	0	0	0.031	0	0	0	0	0	0	0		0	0	0.692	0.99	0	0	0	0	0.54	0.66	0.17	0			0.33	0.55	0	0	0	0		0.26	0	0	0	0	0	0.041	0	0	0	0.052	0	0.005	0	20.1	43	0	0	0	0	0.22	0	0.019	0	0	0	0	0
T2Dr1	Deep	1.7	3.3	0.18	0	0	3.16	4.42	0	0	0.12	0	0	0.066	0.097	0	0	0		0	0	1.16	1.65	0	0	0	0	0.81	0.98	0.1	0			0.32	0.54	0	0	0	0		0.3	0	0.099	0	0	0	0.1	0	0	0	0.025	0	0.029	0	20.2	43.2	0	0	0.025	0.03	0.41	0.68	0	0	0	0	0.073	0.099
T3Dr1	Deep	1.2	2.3	0	0	0	0.48	0.67	0	0	0.13	0	0	0.011	0	0	0	0		0.19	0.22	0.298	0.426	0	0	0	0	0.4	0.48	0.095	0			0.21	0.35	0.12	0	0	0		0.18	0	0.19	0.23	0	0	0.036	0	0	0	0.042	0	0.027	0	22.9	49.1	0.06	0	0	0	0.066	0.11	0	0	0	0	0	0
T4Dr1	Deep	2	3.7	0.16	0	0	2.33	3.26	0	0	0.17	0	0	0	0	0	0	0		0	0	1.03	1.47	0	0	0	0	0.81	0.98	0	0			0.58	0.96	0	0	0	0		0.37	0.49	0	0	0	0	0.13	0.29	0.072	0	0.068	0	0	0	22.7	48.6	0	0	0.024	0	0.29	0.48	0.024	0	0	0	0.066	0.089
T5Dr1	Deep	2.6	4.8	0	0	0	6.23	8.72	0	0	0	0	0	0.035	0.052	0	0	0		0	0	2.56	3.66	0	0	0	0	1	1.2	0	0			0.57	0.95	0.037	0.048	0	0		0.37	0.5	0	0	0	0	0.19	0.42	0.07	0	0.092	0.23	0	0	18.6	39.8	0	0	0.042	0.05	0.83	1.4	0.015	0	0	0	0.259	0.35
T6Dr1	Deep	1.1	2.1	0.31	0	0	0.64	0.89	0	0	0	0	0	0	0	0	0	0		0	0	0.35	0.501	0	0	0	0	0.36	0.43	0	0			0.22	0.37	0	0	0	0		0.086	0	0	0	0	0	0.11	0.25	0	0	0.062	0.15	0	0	22.1	47.2	0	0	0	0	0.091	0.15	0	0	0	0	0	0
T7Dr1	Deep	0.85	1.6	0.075	0	0	0.39	0.54	0.037	0	0.053	0	0	0	0	0	0	0		0	0	0.27	0.38	0	0	0	0	0.22	0	0.094	0			0.24	0.39	0	0	0	0		0.076	0	0	0	0	0	0.043	0	0	0	0.016	0	0.027	0	24.2	51.8	0	0	0	0	0.052	0	0.009	0	0	0	0	0
T8Dr1	Deep	0.73	1.4	0	0	0	0.91	1.3	0	0	0.04	0	0	0.019	0	0	0	0		0	0	0.569	0.814	0	0	0	0	0.48	0.58	0	0			0.1	0	0	0	0	0		0.11	0	0	0	0	0	0.13	0	0	0	0.075	0	0.027	0	18	38.6	0	0	0.047	0.056	0.17	0.29	0	0	0.024	0.03	0	0
T1Sr1	Surface	1.7	3.1	0	0	0	1.8	2.5	0.25	0	0.04	0	0	0.073	0	0	0	0		0	0	0.509	0.728	0	0	0	0	0.55	0.66	0	0			0.36	0.59	0	0	0	0		0.14	0	0.18	0	0	0	0.03	0	0.073	0	0.073	0	0.028	0	22	47	0.11	0	0	0	0.18	0.3	0.007	0	0	0	0.063	0.085
T2Sr1	Surface	1.6	2.9	0	0	0	3.74	5.23	0.29	0.36	0.14	0	0	0.027	0	0	0	0		0.079	0	1.52	2.18	0	0	0	0	0.74	0.89	0	0			0.52	0.87	0.067	0.087	0	0		0.41	0	0.072	0	0	0	0.041	0	0	0	0.066	0	0.03	0	19.7	42.1	0.021	0	0	0	0.56	0.93	0.017	0	0	0	0.232	0.313
T3Sr1	Surface	1.2	2.3	0	0	0	0.61	0.85	0	0	0.042	0	0	0	0	0	0	0		0	0	0.26	0.37	0	0	0	0	0.32	0	0	0			0.24	0.4	0	0	0	0		0.19	0	0	0	0	0	0.017	0	0	0	0.13	0.33	0	0	20.8	44.4	0	0	0	0	0.11	0	0	0	0	0	0	0
T4Sr1	Surface	2.1	3.9	0	0	0	2.32	3.25	0	0	0	0	0	0.014	0	0	0	0		0	0	0.931	1.33	0	0	0	0	0.75	0.91	0	0			0.38	0.63	0.033	0.042	0	0		0.29	0	0	0	0	0	0.041	0	0.13	0	0.041	0	0.028	0	19.9	42.5	0.1	0	0	0	0.27	0.45	0.023	0	0	0	0.06	0.081
T5Sr1	Surface	1.4	2.6	0	0	0	1.1	1.5	0.041	0	0.17	0	0	0.054	0.078	0	0	0		0	0	0.605	0.865	0	0	0	0	0.6	0.72	0.15	0			0.37	0.61	0	0	0	0		0.14	0	0	0	0	0	0.042	0	0.019	0.023	0.079	0	0.027	0	22.4	47.9	0	0	0	0	0.12	0.2	0.018	0	0	0	0	0
T6Sr1	Surface	0.73	1.4	0	0	0	0.43	0.59	0	0	0.042	0	0	0	0	0	0	0		0	0	0.29	0.42	0	0	0	0	0.45	0.54	0	0			0.21	0.34	0	0	0	0		0.26	0	0	0	0	0	0	0	0	0	0	0	0.024	0	22.3	47.7	0	0	0	0	0.14	0.24	0.013	0	0	0	0	0
T7Sr1	Surface	1.6	3	0	0	0	1.2	1.7	0	0	0.075	0	0	0.25	0.37	0	0	0		0	0	0.529	0.756	0	0	0	0	0.55	0.67	0	0			0.29	0.48	0	0	0	0		0.063	0	0.27	0.31	0	0	0.073	0	0.037	0	0.071	0	0.044	0	24	51.4	0	0	0	0	0.12	0	0.004	0	0	0	0	0
T8Sr1	Surface	1	2	0	0	0	0.43	0.6	0.33	0.4	0	0	0	0	0	0	0	0		0	0	0.24	0.35	0	0	0	0	0.31	0.38	0	0			0.15	0	0	0	0	0		0.088	0	0	0	0	0	0.034	0	0	0	0.016	0	0	0	21.8	46.6	0	0	0	0	0.087	0	0.004	0	0	0	0	0
T1PRr1	Rhizosphere	1.7	3.3	0	0	0	4.25	5.94	0	0	0.17	0	0	0	0	0	0	0		0	0	1.2	1.72	0	0	0	0	0.66	0.79	0.1	0			0.5	0.83	0	0	0	0		0.19	0	0.03	0	0	0	0.039	0	0	0	0.077	0	0.06	0	18.7	39.9	0	0	0.031	0	0.59	0.98	0.007	0	0	0	0.236	0.318
T2PRr1	Rhizosphere	1.8	3.3	0.065	0	0	5.15	7.21	0	0	0.11	0	0	0	0	0	0	0		0	0	0.912	1.3	0	0	0	0	0.59	0.71	0.11	0			0.42	0.69	0	0	0	0		0.16	0	0.14	0	0	0	0.11	0.25	0	0	0.12	0.3	0.049	0	18.1	38.8	0	0	0.03	0.035	0.23	0.39	0.022	0	0	0	0.067	0.091
T3PRr1	Rhizosphere	1.7	3.2	0	0	0	0.93	1.3	0.16	0	0.12	0	0	0.018	0.027	0	0	0		0	0	0.471	0.674	0	0	0	0	0.49	0.58	0.097	0			0.33	0.54	0	0	0	0		0.35	0.47	0.35	0.41	0	0	0.12	0.27	0	0	0.044	0	0.027	0	21.1	45.1	0	0	0	0	0.17	0.29	0.04	0	0.011	0.014	0	0
T4PRr1	Rhizosphere	1.1	2.1	0	0	0	0.38	0.53	0	0	0	0	0	0.005	0	0	0	0		0	0	0.324	0.463	0	0	0	0	0.53	0.64	0.25	0.29			0.29	0.48	0.031	0.04	0	0		0.064	0	0.16	0.19	0	0	0.043	0	0	0	0	0	0.027	0	23	49.2	0	0	0	0	0.055	0	0	0	0	0	0	0
T5PRr1	Rhizosphere	1.3	2.4	0.12	0	0	0.58	0.8	0	0	0.17	0	0	0	0	0	0	0		0	0	0.331	0.473	0	0	0	0	0.51	0.62	0.32	0.38			0.28	0.46	0	0	0	0		0.13	0	0	0	0	0	0.066	0	0	0	0	0	0	0	21	45	0	0	0	0	0.027	0	0	0	0	0	0	0
T6PRr1	Rhizosphere	1.1	2.1	0.3	0	0	0.53	0.74	0	0	0.036	0	0	0	0	0	0	0		0	0	0.3	0.43	0	0	0	0	0.32	0.39	0	0			0.26	0.44	0	0	0	0		0.16	0	0.092	0	0	0	0	0	0.084	0	0.025	0	0	0	21.9	46.8	0	0	0	0	0.043	0	0.029	0	0	0	0	0
T7PRr1	Rhizosphere	0.79	1.5	0	0	0	0.37	0.52	0.23	0	0.076	0	0	0	0	0	0	0		0	0	0.29	0.41	0	0	0	0	0.33	0.4	0	0			0.29	0.49	0	0	0	0		0.017	0	0.16	0	0	0	0	0	0	0	0.051	0	0.027	0	23.6	50.5	0	0	0	0	0.082	0	0.025	0	0	0	0	0
T8PRr1	Rhizosphere	1.5	2.8	0	0	0	0.62	0.87	0	0	0.042	0	0	0	0	0	0	0		0	0	0.399	0.57	0	0	0	0	0.46	0.55	0	0			0.31	0.52	0	0	0	0		0.23	0	0	0	0	0	0.071	0	0	0	0.075	0.19	0.027	0	21.9	47	0	0	0.04	0.047	0.14	0.23	0	0	0	0	0	0
F1Dr1	Deep	1.8	3.4	0	0	0	12.7	17.7	0	0	0.2	0	0	0	0	0	0	0		0	0	1.74	2.49	0	0	0	0	0.79	0.95	0	0			0.68	1.1	0	0	0	0		0.19	0	0	0	0	0	0.073	0	0	0	0.14	0.34	0.036	0	15	32	0	0	0.034	0.041	0.43	0.72	0	0	0	0	0.217	0.293
F5Dr1	Deep	2	3.9	0	0	0	5.37	7.52	0	0	0.11	0	0	0.039	0.057	0	0	0		0	0	1.79	2.56	0	0	0	0	0.81	0.98	0.11	0			0.63	1	0	0	0	0		0.16	0	0	0	0	0	0.031	0	0	0	0.081	0	0	0	18.5	39.5	0	0	0.037	0.043	0.52	0.87	0.015	0	0	0	0.11	0.15
F6Dr1	Deep	1.6	3	0	0	0	0.93	1.3	0	0	0.06	0	0	0.005	0	0	0	0		0.2	0.23	0.447	0.639	0	0	0.067	0	0.39	0.47	0	0			0.36	0.6	0.009	0	0	0		0.16	0	0	0	0	0	0.12	0.27	0	0	0	0	0.027	0	22.6	48.4	0.16	0.19	0	0	0.13	0.22	0.012	0	0	0	0	0
F7Dr1	Deep	1.3	2.5	0.074	0	0	0.54	0.76	0	0	0.15	0	0	0.015	0	0	0	0		0.072	0	0.316	0.452	0	0	0.13	0.15	0.28	0.33	0.25	0.29			0.27	0.45	0.018	0	0	0		0.3	0.4	0.12	0	0	0	0.053	0	0	0	0.071	0.18	0.027	0	23.8	51	0.006	0	0	0	0.1	0.17	0	0	0	0	0	0
F8Dr1	Deep	0.71	1.3	0	0	0	0.53	0.74	0	0	0.031	0	0	0	0	0	0	0		0	0	0.21	0.31	0	0	0	0	0.23	0	0	0			0.21	0.34	0	0	0	0		0.057	0	0	0	0	0	0.042	0	0.13	0	0	0	0	0	21.8	46.6	0	0	0	0	0.055	0	0.006	0	0	0	0	0
F9Dr1	Deep	0.49	0	0	0	0	0.46	0.65	0	0	0.042	0	0	0	0	0	0	0		0	0	0.22	0.31	0	0	0	0	0.13	0.16	0	0			0.24	0.39	0	0	0	0		0.14	0	0	0	0	0	0	0	0	0	0	0	0.027	0	21.8	46.7	0	0	0	0	0.052	0.086	0.015	0	0	0	0	0
F10Dr1	Deep	1.3	2.4	0	0	0	1	1.4	0.14	0	0	0	0	0.03	0.043	0	0	0		0	0	0.354	0.506	0	0	0	0	0.65	0.78	0	0			0.21	0.35	0	0	0	0		0.13	0	0.19	0.23	0	0	0.04	0	0.12	0	0.026	0	0.027	0	25.3	54.1	0	0	0.028	0.033	0.12	0.2	0.014	0	0	0	0	0
F11Dr1	Deep	1.2	2.2	0	0	0	1.8	2.6	0.17	0	0.15	0	0	0	0	0	0	0		0	0	0.61	0.872	0	0	0	0	0.77	0.93	0.096	0			0.32	0.54	0	0	0	0		0.25	0	0	0	0	0	0	0	0	0	0.045	0	0.028	0	24	51.3	0	0	0.025	0.03	0.091	0	0.025	0	0	0	0	0
F12Dr1	Deep	1.1	2.1	0	0	0	1	1.4	0	0	0.12	0	0	0.026	0.038	0	0	0		0	0	0.28	0.4	0	0	0	0	0.53	0.64	0.097	0			0.19	0.31	0.03	0.039	0	0		0.17	0	0	0	0	0	0.074	0	0	0	0.077	0.19	0.027	0	22.5	48.1	0	0	0.028	0.033	0.037	0	0.025	0	0	0	0	0
F13Dr1	Deep	1.3	2.5	0	0	0	0.88	1.2	0	0	0.043	0	0	0	0	0	0	0		0	0	0.344	0.492	0	0	0	0	0.57	0.68	0.095	0			0.25	0.41	0.023	0.03	0	0		0.22	0	0.096	0	0	0	0.016	0	0	0	0.052	0	0	0	23.8	50.9	0	0	0	0	0.11	0	0.015	0	0	0	0	0
F14Dr1	Deep	1.5	2.8	0.1	0	0	3.1	4.34	0	0	0.031	0	0	0.017	0	0	0	0		0	0	1	1.43	0	0	0	0	0.9	1.1	0	0			0.49	0.8	0	0	0	0		0.38	0	0.23	0.27	0	0	0.048	0	0.076	0	0.064	0.16	0	0	20.6	44	0	0	0.032	0	0.22	0	0.017	0	0	0	0.036	0.049
F15Dr1	Deep	0.88	1.7	0	0	0	0.82	1.1	0	0	0.096	0	0	0	0	0	0	0		0	0	0.31	0.44	0	0	0	0	0.42	0.51	0	0			0.16	0	0	0	0	0		0.16	0	0	0	0	0	0	0	0.14	0	0	0	0	0	21.4	45.7	0	0	0	0	0.063	0	0.015	0	0	0	0	0
F16Dr1	Deep	1.5	2.8	0.12	0	0	1.5	2.1	0	0	0	0	0	0.015	0	0	0	0		0	0	0.501	0.716	0	0	0	0	0.79	0.95	0	0			0.29	0.49	0	0	0	0		0.24	0	0	0	0	0	0	0	0.12	0	0.088	0.22	0.028	0	22.5	48.2	0	0	0	0	0.11	0.19	0	0	0	0	0	0
F17Dr1	Deep	1.1	2.2	0	0	0	1.3	1.8	0	0	0.071	0	0	0	0	0	0	0		0	0	0.34	0.485	0	0	0	0	0.69	0.84	0	0			0.31	0.51	0	0	0	0		0.16	0	0	0	0	0	0.042	0	0	0	0	0	0.051	0	22.9	49	0	0	0	0	0.074	0	0	0	0	0	0	0
F18Dr1	Deep	1.3	2.4	0	0	0	1.4	2	0.2	0	0	0	0	0.045	0.066	0	0	0		0	0	0.442	0.632	0	0	0	0	0.89	1.1	0	0			0.27	0.44	0	0	0	0		0.32	0.43	0	0	0	0	0.085	0	0	0	0.071	0.18	0	0	23.3	49.9	0	0	0	0	0.12	0.2	0.013	0	0	0	0.038	0.051
F19Dr1	Deep	1	1.9	0	0	0	0.37	0.52	0	0	0	0	0	0.023	0.034	0	0	0		0	0	0.27	0.38	0	0	0	0	0.79	0.95	0	0			0.27	0.44	0	0	0	0		0.12	0	0	0	0	0	0.072	0	0.048	0	0.043	0	0.027	0	23	49.2	0	0	0	0	0.044	0	0	0	0	0	0	0
F20Dr1	Deep	1.3	2.4	0	0	0	2.66	3.72	0	0	0.067	0	0	0	0	0	0	0		0	0	0.612	0.875	0	0	0	0	0.91	1.1	0	0			0.43	0.71	0	0	0	0		0.26	0	0	0	0	0	0.071	0	0	0	0.069	0.17	0.014	0	22.8	48.8	0	0	0.031	0.037	0.21	0.35	0.024	0	0	0	0.026	0.035
F21Dr1	Deep	1.1	2.1	0.18	0	0	0.91	1.3	0.035	0	0	0	0	0	0	0	0	0		0	0	0.29	0.42	0	0	0	0	0.8	0.97	0	0			0.3	0.49	0	0	0	0		0.14	0	0	0	0	0	0.043	0	0.017	0	0.041	0	0.029	0	23.1	49.5	0	0	0.029	0.034	0.1	0.17	0	0	0	0	0	0
F22Dr1	Deep	1.7	3.2	0.11	0	0	9.44	13.2	0	0	0.039	0	0	0.093	0.14	0	0	0		0	0	2.25	3.22	0	0	0	0	1.1	1.4	0	0			0.81	1.3	0.049	0.063	0	0		0.23	0	0	0	0	0	0.078	0	0	0	0.065	0.16	0	0	16.8	35.9	0	0	0.051	0.06	0.53	0.89	0.05	0.09	0	0	0.23	0.31
F23Dr1	Deep	1.2	2.2	0.59	0.66	0	1.7	2.4	0	0	0	0	0	0	0	0	0	0		0	0	0.508	0.726	0	0	0	0	1.2	1.4	0	0			0.29	0.48	0.04	0.051	0	0		0.15	0	0	0	0	0	0	0	0	0	0.027	0	0	0	20.9	44.6	0	0	0	0	0.092	0	0.012	0	0	0	0.044	0.059
