site_a	site_b	geographic_distance_km	compartment	compartment_label	aitchison_dissimilarity
29	48	370.1272242	Deep	Shallow subsurface	30.22459602
29	49	391.1335764	Deep	Shallow subsurface	33.00740318
29	50	404.9327551	Deep	Shallow subsurface	29.12563579
29	51	413.9266114	Deep	Shallow subsurface	35.48383805
29	52	433.3135204	Deep	Shallow subsurface	44.44081657
29	53	442.7853371	Deep	Shallow subsurface	40.97283588
29	54	465.0463313	Deep	Shallow subsurface	40.28294028
29	55	468.895268	Deep	Shallow subsurface	41.39554618
29	56	490.5715443	Deep	Shallow subsurface	42.34058831
29	57	509.5907872	Deep	Shallow subsurface	38.31279692
29	58	527.1410212	Deep	Shallow subsurface	37.97376157
29	59	531.4920703	Deep	Shallow subsurface	37.69482162
29	60	541.9927798	Deep	Shallow subsurface	39.00701416
30	31	21.8894393	Deep	Shallow subsurface	27.71596466
30	32	43.02420842	Deep	Shallow subsurface	30.68277917
30	33	64.95109968	Deep	Shallow subsurface	23.54420412
30	34	87.31501739	Deep	Shallow subsurface	23.55294925
30	35	109.9345525	Deep	Shallow subsurface	27.09178582
30	36	153.6478881	Deep	Shallow subsurface	25.96649953
30	37	174.808991	Deep	Shallow subsurface	21.32016012
30	38	177.5286796	Deep	Shallow subsurface	27.11418941
30	39	201.7685359	Deep	Shallow subsurface	21.01348409
30	40	225.9466442	Deep	Shallow subsurface	24.04670809
30	41	238.3265785	Deep	Shallow subsurface	33.36960413
30	42	256.9883723	Deep	Shallow subsurface	25.03381943
30	43	267.5393584	Deep	Shallow subsurface	23.06219534
30	44	286.8664378	Deep	Shallow subsurface	23.44207926
30	45	292.7720951	Deep	Shallow subsurface	32.4356659
30	46	313.5938715	Deep	Shallow subsurface	31.32330473
30	47	334.2312612	Deep	Shallow subsurface	26.7324584
30	48	357.9456163	Deep	Shallow subsurface	28.97725473
30	49	378.9549602	Deep	Shallow subsurface	31.69013097
30	50	392.7599478	Deep	Shallow subsurface	29.41593788
30	51	401.7659338	Deep	Shallow subsurface	33.56568772
30	52	421.1558702	Deep	Shallow subsurface	42.54908699
30	53	430.6275076	Deep	Shallow subsurface	40.70478646
30	54	452.8962635	Deep	Shallow subsurface	40.37466588
30	55	456.7404187	Deep	Shallow subsurface	39.27632134
30	56	478.3999917	Deep	Shallow subsurface	40.43135682
30	57	497.4107345	Deep	Shallow subsurface	36.96733836
30	58	514.9591947	Deep	Shallow subsurface	37.14706113
30	59	519.3103254	Deep	Shallow subsurface	35.14459458
30	60	529.8110907	Deep	Shallow subsurface	36.67281917
31	32	21.14526099	Deep	Shallow subsurface	27.86026592
31	33	43.09672197	Deep	Shallow subsurface	24.50376455
31	34	65.44149853	Deep	Shallow subsurface	28.44991265
31	35	88.05364232	Deep	Shallow subsurface	26.88681682
31	36	131.7622608	Deep	Shallow subsurface	31.22761318
31	37	152.9210833	Deep	Shallow subsurface	30.23117513
31	38	155.6401539	Deep	Shallow subsurface	23.30777412
31	39	179.8793095	Deep	Shallow subsurface	28.20999291
31	40	204.0580107	Deep	Shallow subsurface	25.955397
31	41	216.4372106	Deep	Shallow subsurface	31.54927696
31	42	235.099226	Deep	Shallow subsurface	28.56838017
31	43	245.6501785	Deep	Shallow subsurface	27.27752391
31	44	264.9789801	Deep	Shallow subsurface	24.35843646
31	45	270.8860459	Deep	Shallow subsurface	37.40727593
31	46	291.7135194	Deep	Shallow subsurface	30.40979224
31	47	312.3587116	Deep	Shallow subsurface	29.35910415
31	48	336.0709929	Deep	Shallow subsurface	33.04128768
31	49	357.069501	Deep	Shallow subsurface	36.56212021
31	50	370.8705976	Deep	Shallow subsurface	35.20246253
31	51	379.8802303	Deep	Shallow subsurface	34.43391729
31	52	399.272049	Deep	Shallow subsurface	45.27453983
31	53	408.7435495	Deep	Shallow subsurface	40.55421881
31	54	431.0181123	Deep	Shallow subsurface	40.27620272
31	55	434.8585056	Deep	Shallow subsurface	41.32906478
31	56	456.5105532	Deep	Shallow subsurface	40.80288526
31	57	475.5281956	Deep	Shallow subsurface	38.15869025
31	58	493.0909868	Deep	Shallow subsurface	38.433995
31	59	497.4448182	Deep	Shallow subsurface	38.50651269
31	60	507.9372028	Deep	Shallow subsurface	39.89240079
32	33	21.96478088	Deep	Shallow subsurface	25.50731309
32	34	44.29623773	Deep	Shallow subsurface	33.01222069
32	35	66.91072439	Deep	Shallow subsurface	33.87583649
32	36	110.6242637	Deep	Shallow subsurface	36.20662265
32	37	131.7880123	Deep	Shallow subsurface	35.36188512
32	38	134.50938	Deep	Shallow subsurface	28.49414661
32	39	158.7626213	Deep	Shallow subsurface	30.84808262
32	40	182.9461208	Deep	Shallow subsurface	32.13559309
32	41	195.3121156	Deep	Shallow subsurface	39.61013499
32	42	213.9714168	Deep	Shallow subsurface	37.24039828
32	43	224.5225909	Deep	Shallow subsurface	31.725501
32	44	243.8441765	Deep	Shallow subsurface	28.97639044
32	45	249.7484614	Deep	Shallow subsurface	43.43676622
32	46	270.5705873	Deep	Shallow subsurface	40.19872662
32	47	291.2135921	Deep	Shallow subsurface	35.43919094
32	48	314.9261652	Deep	Shallow subsurface	41.021813
32	49	335.930999	Deep	Shallow subsurface	43.06248643
32	50	349.7443961	Deep	Shallow subsurface	41.40525548
32	51	358.7796293	Deep	Shallow subsurface	41.45731622
32	52	378.1775412	Deep	Shallow subsurface	52.72657374
32	53	387.6485278	Deep	Shallow subsurface	46.09046452
32	54	409.9388909	Deep	Shallow subsurface	46.85822872
32	55	413.7693116	Deep	Shallow subsurface	48.75089875
32	56	435.3866547	Deep	Shallow subsurface	48.25692265
32	57	454.3867171	Deep	Shallow subsurface	45.06023987
32	58	471.9457337	Deep	Shallow subsurface	45.98700512
32	59	476.2997013	Deep	Shallow subsurface	44.73270628
32	60	486.7922965	Deep	Shallow subsurface	45.7647181
33	34	22.38560325	Deep	Shallow subsurface	26.3013274
33	35	45.01882392	Deep	Shallow subsurface	26.41775425
33	36	88.74348851	Deep	Shallow subsurface	30.53966078
33	37	109.921295	Deep	Shallow subsurface	26.31807944
33	38	112.6497363	Deep	Shallow subsurface	24.32223178
33	39	136.9383535	Deep	Shallow subsurface	24.77007212
33	40	161.129609	Deep	Shallow subsurface	24.94540065
33	41	173.4605554	Deep	Shallow subsurface	34.81898315
33	42	192.1108406	Deep	Shallow subsurface	28.76283492
33	43	202.6618606	Deep	Shallow subsurface	22.31899469
33	44	221.9615099	Deep	Shallow subsurface	23.57357146
33	45	227.8565009	Deep	Shallow subsurface	37.08183288
33	46	248.6564986	Deep	Shallow subsurface	32.20622666
33	47	269.2828199	Deep	Shallow subsurface	29.37002475
33	48	292.9988465	Deep	Shallow subsurface	32.7422771
33	49	314.0336868	Deep	Shallow subsurface	35.42639808
33	50	327.8818673	Deep	Shallow subsurface	34.45909176
33	51	336.9737314	Deep	Shallow subsurface	35.78744988
33	52	356.3830392	Deep	Shallow subsurface	44.6667385
33	53	365.852629	Deep	Shallow subsurface	42.52765048
33	54	388.1722855	Deep	Shallow subsurface	40.24347911
33	55	391.983748	Deep	Shallow subsurface	41.16885365
33	56	413.5278383	Deep	Shallow subsurface	43.28329386
33	57	432.4769771	Deep	Shallow subsurface	40.05393578
33	58	450.0084289	Deep	Shallow subsurface	40.05238854
33	59	454.3592297	Deep	Shallow subsurface	39.94685124
33	60	464.8631161	Deep	Shallow subsurface	39.98881039
34	35	22.63322713	Deep	Shallow subsurface	21.42805448
34	36	66.35790463	Deep	Shallow subsurface	25.28686913
34	37	87.53600085	Deep	Shallow subsurface	22.46717572
34	38	90.26505968	Deep	Shallow subsurface	26.07898206
34	39	114.5598601	Deep	Shallow subsurface	22.47029482
34	40	138.752175	Deep	Shallow subsurface	23.89144356
34	41	151.0759851	Deep	Shallow subsurface	33.92514344
34	42	169.7254417	Deep	Shallow subsurface	24.97062355
34	43	180.2764264	Deep	Shallow subsurface	22.42390728
34	44	199.5767381	Deep	Shallow subsurface	24.37204895
34	45	205.4731798	Deep	Shallow subsurface	32.15455921
34	46	226.2805066	Deep	Shallow subsurface	31.27864956
34	47	246.9176977	Deep	Shallow subsurface	25.26102773
34	48	270.6309996	Deep	Shallow subsurface	29.11209105
34	49	291.6518806	Deep	Shallow subsurface	31.80113065
34	50	305.4962729	Deep	Shallow subsurface	30.25697424
34	51	314.5958386	Deep	Shallow subsurface	32.7868725
34	52	334.0078487	Deep	Shallow subsurface	42.40243424
34	53	343.4769858	Deep	Shallow subsurface	39.39967569
34	54	365.8050523	Deep	Shallow subsurface	38.83503367
34	55	369.6106912	Deep	Shallow subsurface	40.65725305
34	56	391.1422822	Deep	Shallow subsurface	41.53653685
34	57	410.099513	Deep	Shallow subsurface	36.62047774
34	58	427.6495226	Deep	Shallow subsurface	36.59406172
34	59	432.0038419	Deep	Shallow subsurface	35.72775571
34	60	442.4968652	Deep	Shallow subsurface	38.14581248
35	36	43.72479292	Deep	Shallow subsurface	21.54206841
35	37	64.90312801	Deep	Shallow subsurface	21.38899437
35	38	67.63308145	Deep	Shallow subsurface	22.17602771
35	39	91.93652465	Deep	Shallow subsurface	25.18771176
35	40	116.129581	Deep	Shallow subsurface	22.51739301
35	41	128.4438902	Deep	Shallow subsurface	33.99487434
35	42	147.0923722	Deep	Shallow subsurface	25.05917939
35	43	157.6433196	Deep	Shallow subsurface	21.26740853
35	44	176.9448287	Deep	Shallow subsurface	21.88048816
35	45	182.8432525	Deep	Shallow subsurface	31.43567398
35	46	203.6599865	Deep	Shallow subsurface	28.98177204
35	47	224.3105385	Deep	Shallow subsurface	24.4532516
35	48	248.0200929	Deep	Shallow subsurface	29.97440605
35	49	269.0236515	Deep	Shallow subsurface	31.87780995
35	50	282.8630461	Deep	Shallow subsurface	29.68494691
35	51	291.9709135	Deep	Shallow subsurface	31.25351664
35	52	311.3858658	Deep	Shallow subsurface	44.00525359
35	53	320.8544563	Deep	Shallow subsurface	42.13424451
35	54	343.1917695	Deep	Shallow subsurface	39.49028738
35	55	346.9909181	Deep	Shallow subsurface	42.10066515
35	56	368.509068	Deep	Shallow subsurface	42.8960783
35	57	387.4761952	Deep	Shallow subsurface	38.87684949
35	58	405.0475818	Deep	Shallow subsurface	38.47314192
35	59	409.4058979	Deep	Shallow subsurface	38.01540675
35	60	419.8864039	Deep	Shallow subsurface	39.06802392
36	37	21.18562561	Deep	Shallow subsurface	21.0403063
36	38	23.9242556	Deep	Shallow subsurface	25.72976978
36	39	48.26857813	Deep	Shallow subsurface	24.88401176
36	40	72.45392452	Deep	Shallow subsurface	27.66548187
36	41	84.72633958	Deep	Shallow subsurface	36.00573176
36	42	103.3695422	Deep	Shallow subsurface	28.20933378
36	43	113.9201929	Deep	Shallow subsurface	24.4257428
36	44	133.2216805	Deep	Shallow subsurface	22.80689351
36	45	139.1242271	Deep	Shallow subsurface	33.13360023
36	46	159.9626183	Deep	Shallow subsurface	32.74886586
36	47	180.6442611	Deep	Shallow subsurface	29.39401773
36	48	204.343143	Deep	Shallow subsurface	32.4799097
36	49	225.3072671	Deep	Shallow subsurface	34.83727717
36	50	239.138622	Deep	Shallow subsurface	33.60449123
36	51	248.2725305	Deep	Shallow subsurface	34.66397615
36	52	267.6951045	Deep	Shallow subsurface	46.57081153
36	53	277.1620031	Deep	Shallow subsurface	44.82294926
36	54	299.522968	Deep	Shallow subsurface	44.87961685
36	55	303.3051913	Deep	Shallow subsurface	44.48388953
36	56	324.7849045	Deep	Shallow subsurface	45.76001627
36	57	343.7687196	Deep	Shallow subsurface	41.32238212
36	58	361.3842864	Deep	Shallow subsurface	41.157865
36	59	365.7509629	Deep	Shallow subsurface	39.09975675
36	60	376.2048848	Deep	Shallow subsurface	39.99234594
37	38	2.75539391	Deep	Shallow subsurface	24.57448491
37	39	27.11082358	Deep	Shallow subsurface	21.6997624
37	40	51.28009216	Deep	Shallow subsurface	23.94344354
37	41	63.54200332	Deep	Shallow subsurface	35.5691136
37	42	82.18960396	Deep	Shallow subsurface	24.47596456
37	43	92.74069169	Deep	Shallow subsurface	21.85995158
37	44	112.0582273	Deep	Shallow subsurface	22.54495527
37	45	117.9705654	Deep	Shallow subsurface	29.87511659
37	46	138.8401289	Deep	Shallow subsurface	30.90105345
37	47	159.5549385	Deep	Shallow subsurface	24.46788715
37	48	183.2398704	Deep	Shallow subsurface	28.32035661
37	49	204.1549662	Deep	Shallow subsurface	30.00497023
37	50	217.9617837	Deep	Shallow subsurface	28.30351494
37	51	227.0872851	Deep	Shallow subsurface	32.23141638
37	52	246.5107693	Deep	Shallow subsurface	43.48542293
37	53	255.9773954	Deep	Shallow subsurface	43.01458832
37	54	278.3429675	Deep	Shallow subsurface	41.47554846
37	55	282.1215662	Deep	Shallow subsurface	40.97099634
37	56	303.6070866	Deep	Shallow subsurface	43.08500147
37	57	322.6262555	Deep	Shallow subsurface	39.52225341
37	58	340.2859783	Deep	Shallow subsurface	38.57259791
37	59	344.6599778	Deep	Shallow subsurface	37.48281419
37	60	355.089222	Deep	Shallow subsurface	37.74806944
38	39	24.35908721	Deep	Shallow subsurface	25.61319319
38	40	48.53347031	Deep	Shallow subsurface	23.43764132
38	41	60.81092734	Deep	Shallow subsurface	34.04693438
38	42	79.46342553	Deep	Shallow subsurface	27.59681052
38	43	90.01466877	Deep	Shallow subsurface	25.38794274
38	44	109.3422207	Deep	Shallow subsurface	20.66183458
38	45	115.25923	Deep	Shallow subsurface	36.22979921
38	46	136.1408771	Deep	Shallow subsurface	32.16702141
38	47	156.8663902	Deep	Shallow subsurface	28.85551171
38	48	180.5461949	Deep	Shallow subsurface	33.61672211
38	49	201.4428347	Deep	Shallow subsurface	35.35839394
38	50	215.2366818	Deep	Shallow subsurface	33.98905576
38	51	224.3490702	Deep	Shallow subsurface	33.78369514
38	52	243.7709585	Deep	Shallow subsurface	46.32580835
38	53	253.2379633	Deep	Shallow subsurface	42.57391377
38	54	275.5997043	Deep	Shallow subsurface	42.63393464
38	55	279.3809364	Deep	Shallow subsurface	43.95548199
38	56	300.8810288	Deep	Shallow subsurface	44.81882148
38	57	319.9173724	Deep	Shallow subsurface	39.64448831
38	58	337.5921366	Deep	Shallow subsurface	40.29421914
38	59	341.9683659	Deep	Shallow subsurface	39.7269551
38	60	352.3897247	Deep	Shallow subsurface	40.62108262
39	40	24.19311226	Deep	Shallow subsurface	22.30730516
39	41	36.58667537	Deep	Shallow subsurface	33.00378032
39	42	55.25881282	Deep	Shallow subsurface	26.22730664
39	43	65.80281083	Deep	Shallow subsurface	19.69732949
39	44	85.19724266	Deep	Shallow subsurface	22.29648168
39	45	91.14784862	Deep	Shallow subsurface	30.42816767
39	46	112.1138469	Deep	Shallow subsurface	31.11947459
39	47	132.9139677	Deep	Shallow subsurface	26.17736938
39	48	156.5431667	Deep	Shallow subsurface	29.38667264
39	49	177.2973259	Deep	Shallow subsurface	31.80075807
39	50	191.0013971	Deep	Shallow subsurface	30.75234847
39	51	200.0359924	Deep	Shallow subsurface	32.36352239
39	52	219.4493495	Deep	Shallow subsurface	43.17547972
39	53	228.9180232	Deep	Shallow subsurface	39.529388
39	54	251.261959	Deep	Shallow subsurface	39.30930775
39	55	255.0548109	Deep	Shallow subsurface	40.66505486
39	56	276.6348667	Deep	Shallow subsurface	41.35338063
39	57	295.7821169	Deep	Shallow subsurface	37.93439952
39	58	313.5609513	Deep	Shallow subsurface	38.05050667
39	59	317.9528205	Deep	Shallow subsurface	36.27870911
39	60	328.3172928	Deep	Shallow subsurface	36.36440468
40	41	12.62145645	Deep	Shallow subsurface	28.65364321
40	42	31.20188737	Deep	Shallow subsurface	21.58986484
40	43	41.71197329	Deep	Shallow subsurface	22.05200183
40	44	61.15586395	Deep	Shallow subsurface	23.63788988
40	45	67.13612805	Deep	Shallow subsurface	30.14437012
40	46	88.16791097	Deep	Shallow subsurface	27.23724085
40	47	109.0240658	Deep	Shallow subsurface	24.8191119
40	48	132.5854687	Deep	Shallow subsurface	24.33937867
40	49	153.2071254	Deep	Shallow subsurface	27.99802988
40	50	166.8450638	Deep	Shallow subsurface	29.09675839
40	51	175.8441354	Deep	Shallow subsurface	28.90351371
40	52	195.2563532	Deep	Shallow subsurface	37.67407518
40	53	204.7251368	Deep	Shallow subsurface	36.87471078
40	54	227.0706818	Deep	Shallow subsurface	33.56800845
40	55	230.8617147	Deep	Shallow subsurface	34.06744145
40	56	252.4684944	Deep	Shallow subsurface	35.09539357
40	57	271.6854024	Deep	Shallow subsurface	32.49132856
40	58	289.5407844	Deep	Shallow subsurface	32.60505174
40	59	293.9444835	Deep	Shallow subsurface	31.85802309
40	60	304.2641415	Deep	Shallow subsurface	34.55208954
41	42	18.67215754	Deep	Shallow subsurface	22.81478386
41	43	29.21820895	Deep	Shallow subsurface	30.68027755
41	44	48.61739317	Deep	Shallow subsurface	30.42559607
41	45	54.57996231	Deep	Shallow subsurface	33.84007023
41	46	75.58581997	Deep	Shallow subsurface	27.68091297
41	47	96.42783042	Deep	Shallow subsurface	28.94008872
41	48	120.0117984	Deep	Shallow subsurface	25.08431444
41	49	140.7113425	Deep	Shallow subsurface	30.2777869
41	50	154.433404	Deep	Shallow subsurface	37.07937311
41	51	163.5612123	Deep	Shallow subsurface	31.92487536
41	52	182.9939175	Deep	Shallow subsurface	29.83463955
41	53	192.45763	Deep	Shallow subsurface	33.86749632
41	54	214.8562364	Deep	Shallow subsurface	27.13142997
41	55	218.609429	Deep	Shallow subsurface	25.8140643
41	56	240.0745396	Deep	Shallow subsurface	26.25423179
41	57	259.196028	Deep	Shallow subsurface	22.10062078
41	58	276.9991676	Deep	Shallow subsurface	23.18347533
41	59	281.3969588	Deep	Shallow subsurface	24.41508986
41	60	291.7418036	Deep	Shallow subsurface	35.84763905
42	43	10.55124687	Deep	Shallow subsurface	23.51751118
42	44	29.95659201	Deep	Shallow subsurface	25.10810806
42	45	35.93430341	Deep	Shallow subsurface	29.08565762
42	46	56.97572789	Deep	Shallow subsurface	25.85642318
42	47	77.84702936	Deep	Shallow subsurface	22.46324698
42	48	101.3857788	Deep	Shallow subsurface	21.65852046
42	49	122.040001	Deep	Shallow subsurface	25.76877521
42	50	135.7733342	Deep	Shallow subsurface	28.43764833
42	51	144.9646483	Deep	Shallow subsurface	29.72610172
42	52	164.4077751	Deep	Shallow subsurface	32.50241831
42	53	173.8670293	Deep	Shallow subsurface	35.33480947
42	54	196.2984374	Deep	Shallow subsurface	31.28741239
42	55	200.0258078	Deep	Shallow subsurface	30.60530793
42	56	221.4177298	Deep	Shallow subsurface	31.66453624
42	57	240.5244907	Deep	Shallow subsurface	26.51665641
42	58	258.3438789	Deep	Shallow subsurface	24.52126462
42	59	262.7454382	Deep	Shallow subsurface	25.8768454
42	60	273.0774859	Deep	Shallow subsurface	34.39054465
43	44	19.46228022	Deep	Shallow subsurface	19.00205069
43	45	25.46509341	Deep	Shallow subsurface	31.74214254
43	46	46.53908823	Deep	Shallow subsurface	29.07088588
43	47	67.43167557	Deep	Shallow subsurface	23.41966181
43	48	90.91333066	Deep	Shallow subsurface	26.11708895
43	49	111.5027857	Deep	Shallow subsurface	30.39054655
43	50	125.2220918	Deep	Shallow subsurface	31.00219376
43	51	134.4314737	Deep	Shallow subsurface	30.85218411
43	52	153.8782325	Deep	Shallow subsurface	40.86075643
43	53	163.3354092	Deep	Shallow subsurface	40.62020027
43	54	185.7798929	Deep	Shallow subsurface	37.2399095
43	55	189.4963773	Deep	Shallow subsurface	37.61279335
43	56	210.8665315	Deep	Shallow subsurface	39.11671427
43	57	229.9858065	Deep	Shallow subsurface	35.42029872
43	58	247.8307539	Deep	Shallow subsurface	35.20696756
43	59	252.2366482	Deep	Shallow subsurface	33.93544269
43	60	262.5525159	Deep	Shallow subsurface	37.52776853
44	45	6.018197072	Deep	Shallow subsurface	33.11855479
44	46	27.09648737	Deep	Shallow subsurface	29.93220369
44	47	47.99550639	Deep	Shallow subsurface	24.41747283
44	48	71.45105068	Deep	Shallow subsurface	28.94745488
44	49	92.10689263	Deep	Shallow subsurface	31.97270943
44	50	105.9483959	Deep	Shallow subsurface	31.49221475
44	51	115.3772474	Deep	Shallow subsurface	30.80256768
44	52	134.839058	Deep	Shallow subsurface	43.10533598
44	53	144.2784692	Deep	Shallow subsurface	40.32289738
44	54	166.7944931	Deep	Shallow subsurface	39.25934597
44	55	170.4451734	Deep	Shallow subsurface	40.43799187
44	56	191.5910986	Deep	Shallow subsurface	40.58794573
44	57	210.5900396	Deep	Shallow subsurface	36.69345
44	58	228.3872899	Deep	Shallow subsurface	36.88687326
44	59	232.7891479	Deep	Shallow subsurface	35.22070398
44	60	243.1244232	Deep	Shallow subsurface	39.32229526
45	46	21.08031392	Deep	Shallow subsurface	24.35701128
45	47	41.97874226	Deep	Shallow subsurface	27.33569966
45	48	65.45474057	Deep	Shallow subsurface	24.6147682
45	49	86.18447578	Deep	Shallow subsurface	23.3662103
45	50	100.1030105	Deep	Shallow subsurface	27.3416575
45	51	109.648824	Deep	Shallow subsurface	26.84585425
45	52	129.111633	Deep	Shallow subsurface	33.83119212
45	53	138.5396336	Deep	Shallow subsurface	35.44262739
45	54	161.08541	Deep	Shallow subsurface	32.80482396
45	55	164.7036857	Deep	Shallow subsurface	34.55389319
45	56	185.7327275	Deep	Shallow subsurface	38.057009
45	57	204.6593095	Deep	Shallow subsurface	34.55222562
45	58	222.4193654	Deep	Shallow subsurface	35.31214297
45	59	226.8171618	Deep	Shallow subsurface	34.05577143
45	60	237.1695839	Deep	Shallow subsurface	34.02565192
46	47	20.89920801	Deep	Shallow subsurface	25.9036585
46	48	44.42986158	Deep	Shallow subsurface	22.15862444
46	49	65.43934218	Deep	Shallow subsurface	22.07290424
46	50	79.65146904	Deep	Shallow subsurface	29.09985393
46	51	89.65518977	Deep	Shallow subsurface	25.87464699
46	52	109.0767921	Deep	Shallow subsurface	29.63626427
46	53	118.4439211	Deep	Shallow subsurface	32.86842043
46	54	141.0725387	Deep	Shallow subsurface	29.25542565
46	55	144.5647273	Deep	Shallow subsurface	30.04686549
46	56	165.1508115	Deep	Shallow subsurface	31.45546557
46	57	183.8213186	Deep	Shallow subsurface	27.90185433
46	58	201.4592846	Deep	Shallow subsurface	28.66114227
46	59	205.8443432	Deep	Shallow subsurface	28.99825298
46	60	216.2491624	Deep	Shallow subsurface	32.44478584
47	48	23.72799584	Deep	Shallow subsurface	22.7146065
47	49	45.25711024	Deep	Shallow subsurface	26.45031234
47	50	59.90229234	Deep	Shallow subsurface	26.14088294
47	51	70.57673812	Deep	Shallow subsurface	29.14001155
47	52	89.79494505	Deep	Shallow subsurface	36.89904372
47	53	99.02754925	Deep	Shallow subsurface	36.16965243
47	54	121.6891144	Deep	Shallow subsurface	32.73060794
47	55	125.0004669	Deep	Shallow subsurface	34.55497235
47	56	144.9555261	Deep	Shallow subsurface	34.40503629
47	57	163.2712808	Deep	Shallow subsurface	31.02942027
47	58	180.740433	Deep	Shallow subsurface	31.94090008
47	59	185.107531	Deep	Shallow subsurface	30.49257341
47	60	195.5803455	Deep	Shallow subsurface	35.33683463
48	49	21.93732623	Deep	Shallow subsurface	18.80086086
48	50	36.93237329	Deep	Shallow subsurface	28.60492569
48	51	48.30680795	Deep	Shallow subsurface	25.29505144
48	52	67.06347241	Deep	Shallow subsurface	25.97019966
48	53	76.10096032	Deep	Shallow subsurface	33.80771734
48	54	98.70515493	Deep	Shallow subsurface	28.11460989
48	55	101.8496995	Deep	Shallow subsurface	24.52736749
48	56	121.3415229	Deep	Shallow subsurface	26.98347271
48	57	139.5437555	Deep	Shallow subsurface	24.87902026
48	58	157.0461479	Deep	Shallow subsurface	22.79115584
48	59	161.4236593	Deep	Shallow subsurface	22.03384812
48	60	171.8663477	Deep	Shallow subsurface	31.75877128
49	50	15.08113356	Deep	Shallow subsurface	26.31817555
49	51	26.88660575	Deep	Shallow subsurface	24.26994096
49	52	45.20606987	Deep	Shallow subsurface	28.41132825
49	53	54.17783089	Deep	Shallow subsurface	34.67974928
49	54	76.76971482	Deep	Shallow subsurface	29.6837888
49	55	79.91949316	Deep	Shallow subsurface	28.60090334
49	56	99.74828207	Deep	Shallow subsurface	32.02955848
49	57	118.4847981	Deep	Shallow subsurface	28.90927945
49	58	136.4373426	Deep	Shallow subsurface	28.73755397
49	59	140.8752858	Deep	Shallow subsurface	28.77257736
49	60	151.081231	Deep	Shallow subsurface	32.38141409
50	51	12.20537655	Deep	Shallow subsurface	30.07960975
50	52	30.13862068	Deep	Shallow subsurface	41.11889828
50	53	39.19317535	Deep	Shallow subsurface	38.18511968
50	54	61.83242326	Deep	Shallow subsurface	36.83329662
50	55	65.09828217	Deep	Shallow subsurface	40.40281942
50	56	85.64698882	Deep	Shallow subsurface	41.04676861
50	57	105.0925268	Deep	Shallow subsurface	36.42633747
50	58	123.5376493	Deep	Shallow subsurface	37.80949667
50	59	128.0312781	Deep	Shallow subsurface	37.76752613
50	60	137.9328955	Deep	Shallow subsurface	37.96813263
51	52	19.46298021	Deep	Shallow subsurface	32.95663842
51	53	28.90569466	Deep	Shallow subsurface	36.49758039
51	54	51.44721931	Deep	Shallow subsurface	32.6377353
51	55	55.07138365	Deep	Shallow subsurface	33.78742834
51	56	77.04932778	Deep	Shallow subsurface	35.46439024
51	57	97.51469411	Deep	Shallow subsurface	31.06248254
51	58	116.5504352	Deep	Shallow subsurface	33.2103809
51	59	121.0946989	Deep	Shallow subsurface	32.3858076
51	60	130.5235107	Deep	Shallow subsurface	34.49736898
52	53	9.47227066	Deep	Shallow subsurface	37.52244896
52	54	31.99757785	Deep	Shallow subsurface	27.45910704
52	55	35.61816667	Deep	Shallow subsurface	21.16751006
52	56	58.11401364	Deep	Shallow subsurface	23.92273218
52	57	79.18247316	Deep	Shallow subsurface	26.84166135
52	58	98.58812773	Deep	Shallow subsurface	24.15386322
52	59	103.1512836	Deep	Shallow subsurface	27.38756776
52	60	112.1681203	Deep	Shallow subsurface	36.62358715
53	54	22.66277869	Deep	Shallow subsurface	36.19006301
53	55	26.16680334	Deep	Shallow subsurface	37.49665268
53	56	48.81049968	Deep	Shallow subsurface	34.7763326
53	57	70.14394669	Deep	Shallow subsurface	31.89428336
53	58	89.69770465	Deep	Shallow subsurface	36.28746619
53	59	94.26225202	Deep	Shallow subsurface	34.93350184
53	60	103.0711275	Deep	Shallow subsurface	37.238141
54	55	4.647554256	Deep	Shallow subsurface	27.89885464
54	56	29.43830044	Deep	Shallow subsurface	30.586774
54	57	51.81552153	Deep	Shallow subsurface	27.00217505
54	58	71.71687276	Deep	Shallow subsurface	28.74110129
54	59	76.21188144	Deep	Shallow subsurface	30.61718294
54	60	83.86219773	Deep	Shallow subsurface	36.73627337
55	56	24.80091264	Deep	Shallow subsurface	22.22103819
55	57	47.17088159	Deep	Shallow subsurface	25.78857946
55	58	67.0726104	Deep	Shallow subsurface	23.35410515
55	59	71.569827	Deep	Shallow subsurface	27.12638827
55	60	79.27308994	Deep	Shallow subsurface	37.34613798
56	57	22.4019117	Deep	Shallow subsurface	24.87551529
56	58	42.29332857	Deep	Shallow subsurface	24.22854218
56	59	46.77799439	Deep	Shallow subsurface	25.1485489
56	60	54.62210931	Deep	Shallow subsurface	39.13071412
57	58	19.90198726	Deep	Shallow subsurface	18.35827325
57	59	24.41079595	Deep	Shallow subsurface	21.46007684
57	60	33.01569863	Deep	Shallow subsurface	34.07872188
58	59	4.564693701	Deep	Shallow subsurface	19.68100919
58	60	15.19989221	Deep	Shallow subsurface	36.09321257
59	60	11.48311645	Deep	Shallow subsurface	33.82211669
1	2	10.10648629	Rhizosphere	Root-adjacent	24.11832644
1	3	28.25796439	Rhizosphere	Root-adjacent	20.01107446
1	4	47.61544412	Rhizosphere	Root-adjacent	17.70285283
1	5	58.85946294	Rhizosphere	Root-adjacent	19.57089068
